, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge
78.000, 99.734, 99.963, 98.992, 99.968, 99.968, 99.968, 99.531, 99.959, 99.958, 26.578, 28.809, 30.078, 30.057, 30.057, 30.057, 30.760, 31.041, 32.125, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.086, 0.000, 0.000, 0.099, 0.354, 0.354, 0.354, 0.737, 2.260, 4.117, 0.148, 0.298, 1.303, 0.474, 0.474, 0.474, 0.016, 0.622, 0.809, 35.599, 35.491, 34.526, 35.135, 35.135, 35.135, 35.287, 34.448, 34.492, 98.931, 99.522, 97.886, 99.620, 99.620, 99.620, 98.228, 99.557, 99.415
78.500, 99.699, 99.957, 98.935, 99.960, 99.960, 99.960, 99.471, 99.948, 99.948, 26.125, 28.507, 29.813, 29.732, 29.732, 29.732, 30.539, 30.787, 31.884, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.049, 0.000, 0.000, 0.047, 0.250, 0.250, 0.250, 0.597, 1.976, 3.772, 0.130, 0.271, 1.254, 0.435, 0.435, 0.435, 0.016, 0.594, 0.760, 35.247, 35.132, 34.184, 34.806, 34.806, 34.806, 34.953, 34.136, 34.174, 98.826, 99.449, 97.732, 99.551, 99.551, 99.551, 98.082, 99.474, 99.361
79.000, 99.662, 99.947, 98.868, 99.953, 99.953, 99.953, 99.414, 99.930, 99.942, 25.672, 28.135, 29.467, 29.420, 29.420, 29.420, 30.097, 30.573, 31.616, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.025, 0.000, 0.000, 0.021, 0.130, 0.130, 0.130, 0.462, 1.738, 3.433, 0.108, 0.244, 1.195, 0.410, 0.410, 0.410, 0.016, 0.561, 0.716, 34.895, 34.783, 33.851, 34.465, 34.465, 34.465, 34.628, 33.808, 33.862, 98.713, 99.359, 97.577, 99.468, 99.468, 99.468, 97.935, 99.387, 99.307
79.500, 99.625, 99.935, 98.781, 99.940, 99.940, 99.940, 99.351, 99.910, 99.927, 25.206, 27.778, 29.148, 29.094, 29.094, 29.094, 29.655, 30.185, 31.362, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.012, 0.000, 0.000, 0.005, 0.089, 0.089, 0.089, 0.337, 1.443, 3.144, 0.085, 0.199, 1.135, 0.393, 0.393, 0.393, 0.011, 0.529, 0.675, 34.534, 34.426, 33.500, 34.129, 34.129, 34.129, 34.278, 33.478, 33.534, 98.592, 99.264, 97.404, 99.386, 99.386, 99.386, 97.788, 99.288, 99.233
80.000, 99.584, 99.923, 98.686, 99.929, 99.929, 99.929, 99.287, 99.890, 99.914, 24.726, 27.420, 28.896, 28.864, 28.864, 28.864, 29.282, 29.917, 31.121, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.042, 0.042, 0.042, 0.249, 1.185, 2.855, 0.081, 0.172, 1.076, 0.359, 0.359, 0.359, 0.005, 0.497, 0.651, 34.171, 34.054, 33.161, 33.784, 33.784, 33.784, 33.948, 33.158, 33.205, 98.461, 99.160, 97.214, 99.288, 99.288, 99.288, 97.644, 99.194, 99.152
80.500, 99.541, 99.910, 98.591, 99.910, 99.910, 99.910, 99.220, 99.866, 99.894, 24.396, 27.063, 28.564, 28.511, 28.511, 28.511, 28.950, 29.556, 30.787, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.031, 0.031, 0.031, 0.177, 0.983, 2.459, 0.058, 0.167, 1.037, 0.320, 0.320, 0.320, 0.000, 0.460, 0.627, 33.805, 33.691, 32.814, 33.447, 33.447, 33.447, 33.614, 32.826, 32.887, 98.327, 99.051, 97.023, 99.178, 99.178, 99.178, 97.487, 99.077, 99.063
81.000, 99.498, 99.883, 98.490, 99.891, 99.891, 99.891, 99.144, 99.843, 99.874, 23.902, 26.623, 28.311, 28.118, 28.118, 28.118, 28.591, 29.261, 30.425, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.010, 0.010, 0.088, 0.797, 2.180, 0.049, 0.131, 0.988, 0.303, 0.303, 0.303, 0.000, 0.436, 0.574, 33.436, 33.318, 32.469, 33.096, 33.096, 33.096, 33.277, 32.514, 32.559, 98.181, 98.923, 96.828, 99.057, 99.057, 99.057, 97.324, 98.967, 98.952
81.500, 99.444, 99.861, 98.383, 99.866, 99.866, 99.866, 99.072, 99.812, 99.856, 23.532, 26.293, 28.006, 27.806, 27.806, 27.806, 28.232, 28.994, 30.104, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.005, 0.005, 0.057, 0.621, 1.947, 0.040, 0.113, 0.933, 0.277, 0.277, 0.277, 0.000, 0.416, 0.554, 33.054, 32.938, 32.134, 32.754, 32.754, 32.754, 32.961, 32.182, 32.222, 98.014, 98.794, 96.639, 98.922, 98.922, 98.922, 97.159, 98.836, 98.834
82.000, 99.390, 99.834, 98.258, 99.830, 99.830, 99.830, 98.980, 99.774, 99.827, 23.216, 25.949, 27.634, 27.522, 27.522, 27.522, 27.873, 28.686, 29.823, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.031, 0.466, 1.638, 0.031, 0.095, 0.877, 0.256, 0.256, 0.256, 0.000, 0.376, 0.514, 32.666, 32.566, 31.776, 32.397, 32.397, 32.397, 32.635, 31.854, 31.875, 97.826, 98.656, 96.416, 98.777, 98.777, 98.777, 96.979, 98.692, 98.686
82.500, 99.337, 99.800, 98.121, 99.789, 99.789, 99.789, 98.884, 99.735, 99.789, 22.887, 25.509, 27.222, 27.183, 27.183, 27.183, 27.569, 28.378, 29.529, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.341, 1.425, 0.027, 0.081, 0.824, 0.222, 0.222, 0.222, 0.000, 0.355, 0.481, 32.288, 32.201, 31.414, 32.018, 32.018, 32.018, 32.300, 31.518, 31.530, 97.637, 98.497, 96.181, 98.612, 98.612, 98.612, 96.791, 98.545, 98.535
83.000, 99.268, 99.762, 97.996, 99.748, 99.748, 99.748, 98.773, 99.689, 99.749, 22.530, 25.055, 26.837, 26.857, 26.857, 26.857, 27.127, 28.044, 29.248, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.233, 1.192, 0.018, 0.063, 0.796, 0.192, 0.192, 0.192, 0.000, 0.339, 0.453, 31.900, 31.818, 31.067, 31.660, 31.660, 31.660, 31.962, 31.173, 31.174, 97.418, 98.321, 95.955, 98.448, 98.448, 98.448, 96.592, 98.364, 98.357
83.500, 99.196, 99.720, 97.849, 99.702, 99.702, 99.702, 98.645, 99.637, 99.709, 21.954, 24.656, 26.478, 26.613, 26.613, 26.613, 26.685, 27.790, 28.780, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.160, 1.004, 0.018, 0.050, 0.751, 0.171, 0.171, 0.171, 0.000, 0.299, 0.429, 31.509, 31.436, 30.723, 31.308, 31.308, 31.308, 31.622, 30.805, 30.804, 97.186, 98.141, 95.703, 98.271, 98.271, 98.271, 96.371, 98.172, 98.171
84.000, 99.120, 99.671, 97.702, 99.645, 99.645, 99.645, 98.499, 99.566, 99.666, 21.583, 24.189, 26.239, 26.274, 26.274, 26.274, 26.243, 27.495, 28.499, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.109, 0.811, 0.009, 0.045, 0.713, 0.162, 0.162, 0.162, 0.000, 0.271, 0.400, 31.123, 31.052, 30.382, 30.932, 30.932, 30.932, 31.248, 30.445, 30.443, 96.925, 97.942, 95.468, 98.077, 98.077, 98.077, 96.129, 97.978, 97.979
84.500, 99.045, 99.622, 97.539, 99.589, 99.589, 99.589, 98.342, 99.493, 99.613, 21.103, 23.817, 25.893, 25.895, 25.895, 25.895, 25.801, 27.254, 28.151, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.047, 0.588, 0.009, 0.027, 0.660, 0.132, 0.132, 0.132, 0.000, 0.263, 0.380, 30.735, 30.660, 30.029, 30.579, 30.579, 30.579, 30.878, 30.078, 30.075, 96.677, 97.725, 95.201, 97.887, 97.887, 97.887, 95.872, 97.749, 97.768
85.000, 98.961, 99.565, 97.374, 99.518, 99.518, 99.518, 98.175, 99.413, 99.553, 20.650, 23.281, 25.575, 25.597, 25.597, 25.597, 25.221, 26.840, 27.709, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.421, 0.004, 0.023, 0.625, 0.124, 0.124, 0.124, 0.000, 0.238, 0.336, 30.326, 30.264, 29.666, 30.191, 30.191, 30.191, 30.520, 29.717, 29.703, 96.383, 97.486, 94.937, 97.657, 97.657, 97.657, 95.595, 97.522, 97.537
85.500, 98.853, 99.491, 97.203, 99.454, 99.454, 99.454, 98.005, 99.325, 99.472, 20.005, 22.745, 25.176, 25.244, 25.244, 25.244, 24.378, 26.585, 27.335, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.340, 0.004, 0.014, 0.580, 0.094, 0.094, 0.094, 0.000, 0.206, 0.315, 29.916, 29.853, 29.290, 29.803, 29.803, 29.803, 30.153, 29.364, 29.334, 96.060, 97.207, 94.658, 97.431, 97.431, 97.431, 95.313, 97.286, 97.292
86.000, 98.743, 99.415, 97.033, 99.368, 99.368, 99.368, 97.825, 99.237, 99.374, 19.635, 22.222, 24.844, 24.973, 24.973, 24.973, 23.439, 26.278, 27.014, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.233, 0.000, 0.014, 0.534, 0.085, 0.085, 0.085, 0.000, 0.194, 0.283, 29.513, 29.450, 28.919, 29.407, 29.407, 29.407, 29.783, 28.993, 28.957, 95.734, 96.928, 94.370, 97.175, 97.175, 97.175, 95.011, 97.044, 97.027
86.500, 98.635, 99.335, 96.844, 99.286, 99.286, 99.286, 97.658, 99.137, 99.264, 19.196, 21.576, 24.419, 24.512, 24.512, 24.512, 22.445, 25.809, 26.679, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.152, 0.000, 0.009, 0.520, 0.073, 0.073, 0.073, 0.000, 0.174, 0.259, 29.086, 29.012, 28.531, 28.993, 28.993, 28.993, 29.397, 28.624, 28.576, 95.365, 96.608, 94.061, 96.895, 96.895, 96.895, 94.713, 96.780, 96.752
87.000, 98.497, 99.222, 96.645, 99.195, 99.195, 99.195, 97.472, 99.033, 99.151, 18.757, 21.012, 23.980, 24.119, 24.119, 24.119, 21.547, 25.381, 26.238, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.117, 0.000, 0.005, 0.454, 0.055, 0.055, 0.055, 0.000, 0.153, 0.230, 28.647, 28.578, 28.151, 28.582, 28.582, 28.582, 29.006, 28.249, 28.178, 94.973, 96.275, 93.731, 96.597, 96.597, 96.597, 94.399, 96.504, 96.453
87.500, 98.330, 99.097, 96.425, 99.079, 99.079, 99.079, 97.269, 98.919, 99.016, 18.263, 20.187, 23.595, 23.712, 23.712, 23.712, 20.704, 25.114, 25.809, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.066, 0.000, 0.005, 0.437, 0.043, 0.043, 0.043, 0.000, 0.125, 0.210, 28.187, 28.135, 27.742, 28.168, 28.168, 28.168, 28.614, 27.854, 27.777, 94.558, 95.910, 93.363, 96.266, 96.266, 96.266, 94.055, 96.196, 96.123
88.000, 98.151, 98.964, 96.192, 98.965, 98.965, 98.965, 97.047, 98.805, 98.865, 17.810, 19.513, 23.223, 23.292, 23.292, 23.292, 20.124, 24.779, 25.381, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.025, 0.000, 0.005, 0.395, 0.034, 0.034, 0.034, 0.000, 0.117, 0.186, 27.717, 27.701, 27.320, 27.755, 27.755, 27.755, 28.220, 27.459, 27.352, 94.103, 95.545, 92.963, 95.924, 95.924, 95.924, 93.714, 95.893, 95.778
88.500, 97.949, 98.804, 95.951, 98.843, 98.843, 98.843, 96.776, 98.682, 98.682, 17.193, 18.894, 22.718, 22.871, 22.871, 22.871, 19.337, 24.458, 24.766, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.000, 0.000, 0.363, 0.030, 0.030, 0.030, 0.000, 0.101, 0.150, 27.234, 27.245, 26.907, 27.324, 27.324, 27.324, 27.806, 27.049, 26.920, 93.620, 95.106, 92.549, 95.568, 95.568, 95.568, 93.326, 95.546, 95.406
89.000, 97.735, 98.623, 95.685, 98.695, 98.695, 98.695, 96.497, 98.530, 98.483, 16.493, 17.987, 22.213, 22.492, 22.492, 22.492, 18.384, 24.124, 24.137, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.321, 0.026, 0.026, 0.026, 0.000, 0.093, 0.142, 26.756, 26.788, 26.503, 26.883, 26.883, 26.883, 27.375, 26.626, 26.501, 93.089, 94.637, 92.104, 95.175, 95.175, 95.175, 92.916, 95.163, 95.024
89.500, 97.465, 98.412, 95.405, 98.534, 98.534, 98.534, 96.175, 98.372, 98.264, 15.903, 16.859, 21.788, 22.139, 22.139, 22.139, 17.610, 23.789, 23.441, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.286, 0.017, 0.017, 0.017, 0.000, 0.077, 0.117, 26.290, 26.325, 26.092, 26.434, 26.434, 26.434, 26.934, 26.200, 26.062, 92.519, 94.132, 91.637, 94.739, 94.739, 94.739, 92.465, 94.755, 94.612
90.000, 97.173, 98.186, 95.134, 98.346, 98.346, 98.346, 95.808, 98.202, 98.025, 15.244, 16.034, 21.230, 21.584, 21.584, 21.584, 16.754, 23.307, 22.679, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.255, 0.009, 0.009, 0.009, 0.000, 0.069, 0.109, 25.810, 25.863, 25.670, 25.995, 25.995, 25.995, 26.476, 25.783, 25.633, 91.905, 93.586, 91.166, 94.260, 94.260, 94.260, 91.962, 94.337, 94.168
90.500, 96.849, 97.908, 94.828, 98.141, 98.141, 98.141, 95.392, 98.012, 97.747, 14.380, 15.264, 20.619, 20.879, 20.879, 20.879, 15.870, 22.759, 21.689, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.231, 0.009, 0.009, 0.009, 0.000, 0.053, 0.085, 25.309, 25.379, 25.251, 25.549, 25.549, 25.549, 25.999, 25.353, 25.182, 91.227, 92.987, 90.672, 93.756, 93.756, 93.756, 91.415, 93.882, 93.686
91.000, 96.476, 97.574, 94.502, 97.900, 97.900, 97.900, 94.942, 97.792, 97.449, 13.694, 14.288, 20.141, 20.133, 20.133, 20.133, 15.180, 22.384, 20.337, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.199, 0.000, 0.000, 0.000, 0.000, 0.040, 0.077, 24.785, 24.888, 24.822, 25.085, 25.085, 25.085, 25.502, 24.915, 24.698, 90.495, 92.348, 90.146, 93.237, 93.237, 93.237, 90.828, 93.380, 93.164
91.500, 96.059, 97.203, 94.143, 97.617, 97.617, 97.617, 94.486, 97.524, 97.079, 12.816, 13.325, 19.463, 19.496, 19.496, 19.496, 14.296, 21.983, 19.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.164, 0.000, 0.000, 0.000, 0.000, 0.036, 0.065, 24.251, 24.394, 24.380, 24.613, 24.613, 24.613, 24.988, 24.477, 24.218, 89.727, 91.672, 89.582, 92.666, 92.666, 92.666, 90.226, 92.844, 92.580
92.000, 95.614, 96.789, 93.784, 97.289, 97.289, 97.289, 94.018, 97.244, 96.662, 11.937, 12.404, 18.706, 18.750, 18.750, 18.750, 13.412, 21.421, 17.634, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.150, 0.000, 0.000, 0.000, 0.000, 0.032, 0.057, 23.703, 23.874, 23.925, 24.114, 24.114, 24.114, 24.475, 24.003, 23.709, 88.940, 90.975, 88.983, 92.038, 92.038, 92.038, 89.564, 92.263, 91.941
92.500, 95.118, 96.295, 93.378, 96.906, 96.906, 96.906, 93.512, 96.929, 96.255, 10.977, 11.400, 17.856, 17.394, 17.394, 17.394, 12.459, 20.926, 16.377, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.126, 0.000, 0.000, 0.000, 0.000, 0.024, 0.044, 23.111, 23.299, 23.447, 23.598, 23.598, 23.598, 23.941, 23.505, 23.187, 88.062, 90.183, 88.329, 91.355, 91.355, 91.355, 88.861, 91.655, 91.316
93.000, 94.540, 95.764, 92.976, 96.474, 96.474, 96.474, 92.958, 96.562, 95.768, 10.126, 10.451, 17.045, 15.727, 15.727, 15.727, 11.409, 20.270, 15.132, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.105, 0.000, 0.000, 0.000, 0.000, 0.024, 0.036, 22.470, 22.699, 22.971, 23.041, 23.041, 23.041, 23.385, 22.984, 22.639, 87.103, 89.314, 87.695, 90.597, 90.597, 90.597, 88.087, 91.002, 90.609
93.500, 93.865, 95.208, 92.503, 95.929, 95.929, 95.929, 92.358, 96.134, 95.249, 9.193, 9.502, 16.354, 14.574, 14.574, 14.574, 10.414, 19.601, 13.714, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.091, 0.000, 0.000, 0.000, 0.000, 0.012, 0.024, 21.812, 22.074, 22.455, 22.458, 22.458, 22.458, 22.812, 22.419, 22.067, 86.050, 88.379, 86.988, 89.751, 89.751, 89.751, 87.268, 90.267, 89.872
94.000, 93.107, 94.615, 92.017, 95.335, 95.335, 95.335, 91.702, 95.644, 94.640, 8.288, 8.567, 15.491, 13.205, 13.205, 13.205, 9.489, 18.611, 12.216, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.070, 0.000, 0.000, 0.000, 0.000, 0.008, 0.020, 21.140, 21.425, 21.929, 21.819, 21.819, 21.819, 22.196, 21.823, 21.452, 84.923, 87.395, 86.197, 88.830, 88.830, 88.830, 86.375, 89.444, 89.060
94.500, 92.204, 93.929, 91.470, 94.692, 94.692, 94.692, 90.961, 95.094, 93.918, 7.492, 7.742, 14.494, 11.754, 11.754, 11.754, 8.467, 17.394, 10.637, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.056, 0.000, 0.000, 0.000, 0.000, 0.000, 0.012, 20.425, 20.756, 21.357, 21.116, 21.116, 21.116, 21.527, 21.186, 20.823, 83.721, 86.319, 85.308, 87.793, 87.793, 87.793, 85.378, 88.537, 88.108
95.000, 91.219, 93.155, 90.898, 93.940, 93.940, 93.940, 90.116, 94.386, 93.125, 6.600, 6.779, 13.565, 10.182, 10.182, 10.182, 7.680, 15.842, 9.219, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.045, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 19.684, 20.002, 20.743, 20.371, 20.371, 20.371, 20.797, 20.438, 20.134, 82.510, 85.130, 84.318, 86.624, 86.624, 86.624, 84.243, 87.430, 87.064
95.500, 90.195, 92.229, 90.150, 93.091, 93.091, 93.091, 89.206, 93.537, 92.236, 5.900, 5.872, 12.674, 8.623, 8.623, 8.623, 7.017, 14.089, 7.894, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.028, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 18.977, 19.231, 20.044, 19.570, 19.570, 19.570, 20.025, 19.627, 19.424, 81.242, 83.806, 83.132, 85.348, 85.348, 85.348, 82.998, 86.168, 85.931
96.000, 88.950, 91.152, 89.211, 92.092, 92.092, 92.092, 88.113, 92.516, 91.189, 5.118, 4.799, 11.731, 7.050, 7.050, 7.050, 5.856, 12.162, 6.556, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 18.223, 18.430, 19.285, 18.757, 18.757, 18.757, 19.206, 18.797, 18.629, 79.820, 82.368, 81.760, 84.000, 84.000, 84.000, 81.613, 84.806, 84.610
96.500, 87.603, 89.859, 87.924, 90.846, 90.846, 90.846, 86.856, 91.181, 89.958, 4.254, 3.603, 10.921, 5.816, 5.816, 5.816, 4.558, 10.128, 5.272, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 17.432, 17.597, 18.426, 17.870, 17.870, 17.870, 18.370, 17.880, 17.786, 78.270, 80.756, 80.054, 82.433, 82.433, 82.433, 80.053, 83.137, 83.070
97.000, 85.911, 88.098, 86.032, 89.134, 89.134, 89.134, 85.142, 89.402, 88.315, 3.430, 2.393, 9.672, 4.474, 4.474, 4.474, 3.329, 8.148, 4.282, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 16.572, 16.671, 17.457, 16.909, 16.909, 16.909, 17.481, 16.831, 16.853, 76.390, 78.725, 77.909, 80.408, 80.408, 80.408, 78.070, 81.128, 81.094
97.500, 83.474, 85.372, 83.378, 86.534, 86.534, 86.534, 82.721, 86.753, 85.780, 2.607, 1.719, 8.423, 2.874, 2.874, 2.874, 2.528, 6.262, 3.439, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 15.682, 15.657, 16.446, 15.852, 15.852, 15.852, 16.477, 15.705, 15.788, 73.924, 75.982, 75.195, 77.738, 77.738, 77.738, 75.425, 78.379, 78.404
98.000, 79.695, 81.348, 79.393, 82.509, 82.509, 82.509, 79.216, 82.613, 81.792, 1.743, 1.238, 6.497, 1.871, 1.871, 1.871, 1.878, 4.656, 2.890, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 14.593, 14.542, 15.302, 14.654, 14.654, 14.654, 15.349, 14.476, 14.616, 70.349, 72.180, 71.448, 73.937, 73.937, 73.937, 71.833, 74.464, 74.540
