Dose [%], DIBH_CTV_bridge, DIBH_PTV_bridge, DIBH_Esophagus, DIBH_Heart, DIBH_Medulla, Lungs, PRV_SpinalCord
69.900, 100.000, 100.000, 15.785, 0.141, 0.325, 12.803, 2.060
70.000, 100.000, 100.000, 15.744, 0.140, 0.309, 12.785, 2.036
70.100, 100.000, 100.000, 15.690, 0.139, 0.283, 12.766, 1.995
70.200, 100.000, 100.000, 15.690, 0.138, 0.251, 12.749, 1.957
70.300, 100.000, 100.000, 15.678, 0.136, 0.230, 12.731, 1.931
70.400, 100.000, 100.000, 15.654, 0.136, 0.183, 12.713, 1.887
70.500, 100.000, 100.000, 15.625, 0.134, 0.168, 12.696, 1.857
70.600, 100.000, 100.000, 15.601, 0.133, 0.147, 12.677, 1.830
70.700, 100.000, 100.000, 15.559, 0.132, 0.136, 12.659, 1.805
70.800, 100.000, 100.000, 15.547, 0.131, 0.120, 12.641, 1.766
70.900, 100.000, 100.000, 15.494, 0.131, 0.110, 12.623, 1.731
71.000, 100.000, 100.000, 15.470, 0.129, 0.094, 12.606, 1.700
71.100, 100.000, 100.000, 15.434, 0.126, 0.089, 12.587, 1.681
71.200, 100.000, 100.000, 15.428, 0.126, 0.068, 12.569, 1.648
71.300, 100.000, 100.000, 15.398, 0.125, 0.047, 12.550, 1.611
71.400, 100.000, 100.000, 15.357, 0.125, 0.031, 12.532, 1.582
71.500, 100.000, 100.000, 15.351, 0.124, 0.026, 12.514, 1.547
71.600, 100.000, 100.000, 15.291, 0.123, 0.010, 12.495, 1.521
71.700, 100.000, 100.000, 15.255, 0.122, 0.005, 12.477, 1.496
71.800, 100.000, 100.000, 15.220, 0.121, 0.005, 12.459, 1.463
71.900, 100.000, 100.000, 15.202, 0.119, 0.000, 12.440, 1.432
72.000, 100.000, 100.000, 15.160, 0.117, 0.000, 12.422, 1.393
72.100, 100.000, 99.999, 15.148, 0.116, 0.000, 12.404, 1.348
72.200, 100.000, 99.999, 15.124, 0.116, 0.000, 12.387, 1.306
72.300, 100.000, 99.998, 15.101, 0.115, 0.000, 12.369, 1.267
72.400, 100.000, 99.998, 15.059, 0.114, 0.000, 12.351, 1.238
72.500, 100.000, 99.997, 15.041, 0.114, 0.000, 12.332, 1.212
72.600, 100.000, 99.997, 15.011, 0.113, 0.000, 12.314, 1.174
72.700, 100.000, 99.996, 14.987, 0.113, 0.000, 12.296, 1.146
72.800, 100.000, 99.995, 14.970, 0.110, 0.000, 12.276, 1.109
72.900, 100.000, 99.994, 14.916, 0.108, 0.000, 12.258, 1.076
73.000, 100.000, 99.994, 14.898, 0.107, 0.000, 12.241, 1.049
73.100, 100.000, 99.993, 14.880, 0.107, 0.000, 12.222, 1.012
73.200, 100.000, 99.992, 14.862, 0.105, 0.000, 12.203, 0.991
73.300, 100.000, 99.991, 14.845, 0.105, 0.000, 12.184, 0.942
73.400, 100.000, 99.990, 14.821, 0.103, 0.000, 12.166, 0.915
73.500, 100.000, 99.989, 14.773, 0.102, 0.000, 12.148, 0.892
73.600, 100.000, 99.987, 14.767, 0.100, 0.000, 12.129, 0.870
73.700, 100.000, 99.986, 14.749, 0.100, 0.000, 12.113, 0.835
73.800, 100.000, 99.986, 14.720, 0.099, 0.000, 12.096, 0.818
73.900, 100.000, 99.985, 14.696, 0.098, 0.000, 12.076, 0.787
74.000, 100.000, 99.984, 14.666, 0.097, 0.000, 12.060, 0.762
74.100, 100.000, 99.982, 14.660, 0.097, 0.000, 12.041, 0.723
74.200, 100.000, 99.981, 14.636, 0.095, 0.000, 12.022, 0.699
74.300, 100.000, 99.980, 14.606, 0.095, 0.000, 12.005, 0.661
74.400, 100.000, 99.978, 14.565, 0.094, 0.000, 11.985, 0.643
74.500, 100.000, 99.976, 14.535, 0.093, 0.000, 11.966, 0.622
74.600, 100.000, 99.973, 14.499, 0.093, 0.000, 11.949, 0.591
74.700, 100.000, 99.972, 14.487, 0.090, 0.000, 11.930, 0.554
74.800, 100.000, 99.971, 14.446, 0.089, 0.000, 11.911, 0.530
74.900, 100.000, 99.971, 14.422, 0.089, 0.000, 11.893, 0.511
75.000, 100.000, 99.969, 14.386, 0.088, 0.000, 11.876, 0.497
75.100, 100.000, 99.966, 14.338, 0.088, 0.000, 11.859, 0.474
75.200, 100.000, 99.963, 14.321, 0.088, 0.000, 11.840, 0.447
75.300, 100.000, 99.961, 14.285, 0.087, 0.000, 11.821, 0.422
75.400, 100.000, 99.960, 14.249, 0.085, 0.000, 11.802, 0.404
75.500, 100.000, 99.958, 14.219, 0.084, 0.000, 11.784, 0.377
75.600, 100.000, 99.955, 14.207, 0.083, 0.000, 11.765, 0.344
75.700, 100.000, 99.953, 14.202, 0.082, 0.000, 11.747, 0.328
75.800, 100.000, 99.950, 14.172, 0.082, 0.000, 11.729, 0.313
75.900, 100.000, 99.945, 14.154, 0.080, 0.000, 11.709, 0.286
76.000, 100.000, 99.944, 14.112, 0.079, 0.000, 11.691, 0.266
76.100, 100.000, 99.941, 14.071, 0.079, 0.000, 11.673, 0.258
76.200, 100.000, 99.938, 14.047, 0.078, 0.000, 11.655, 0.241
76.300, 100.000, 99.935, 14.035, 0.077, 0.000, 11.636, 0.223
76.400, 100.000, 99.933, 13.981, 0.076, 0.000, 11.617, 0.210
76.500, 100.000, 99.930, 13.963, 0.076, 0.000, 11.599, 0.194
76.600, 100.000, 99.927, 13.928, 0.075, 0.000, 11.580, 0.185
76.700, 100.000, 99.925, 13.880, 0.073, 0.000, 11.562, 0.173
76.800, 100.000, 99.923, 13.862, 0.073, 0.000, 11.543, 0.165
76.900, 100.000, 99.919, 13.838, 0.073, 0.000, 11.526, 0.159
77.000, 100.000, 99.917, 13.814, 0.072, 0.000, 11.506, 0.150
77.100, 100.000, 99.914, 13.779, 0.072, 0.000, 11.487, 0.140
77.200, 99.999, 99.910, 13.761, 0.072, 0.000, 11.469, 0.130
77.300, 99.999, 99.908, 13.731, 0.072, 0.000, 11.450, 0.122
77.400, 99.998, 99.904, 13.707, 0.071, 0.000, 11.430, 0.120
77.500, 99.998, 99.902, 13.683, 0.070, 0.000, 11.411, 0.109
77.600, 99.998, 99.897, 13.648, 0.069, 0.000, 11.391, 0.101
77.700, 99.998, 99.891, 13.636, 0.068, 0.000, 11.372, 0.097
77.800, 99.998, 99.888, 13.594, 0.067, 0.000, 11.353, 0.084
77.900, 99.998, 99.884, 13.588, 0.067, 0.000, 11.335, 0.080
78.000, 99.998, 99.882, 13.552, 0.066, 0.000, 11.318, 0.072
78.100, 99.998, 99.878, 13.511, 0.066, 0.000, 11.298, 0.070
78.200, 99.998, 99.875, 13.469, 0.065, 0.000, 11.278, 0.060
78.300, 99.998, 99.868, 13.433, 0.063, 0.000, 11.259, 0.060
78.400, 99.998, 99.865, 13.433, 0.063, 0.000, 11.239, 0.060
78.500, 99.998, 99.863, 13.410, 0.062, 0.000, 11.219, 0.056
78.600, 99.997, 99.857, 13.392, 0.062, 0.000, 11.200, 0.052
78.700, 99.997, 99.855, 13.362, 0.061, 0.000, 11.179, 0.049
78.800, 99.996, 99.851, 13.308, 0.061, 0.000, 11.160, 0.045
78.900, 99.996, 99.845, 13.273, 0.060, 0.000, 11.140, 0.041
79.000, 99.994, 99.839, 13.243, 0.060, 0.000, 11.120, 0.039
79.100, 99.994, 99.834, 13.219, 0.059, 0.000, 11.099, 0.035
79.200, 99.994, 99.828, 13.183, 0.058, 0.000, 11.080, 0.035
79.300, 99.993, 99.822, 13.154, 0.057, 0.000, 11.060, 0.035
79.400, 99.993, 99.818, 13.136, 0.055, 0.000, 11.039, 0.033
79.500, 99.993, 99.811, 13.094, 0.055, 0.000, 11.018, 0.031
79.600, 99.992, 99.803, 13.064, 0.054, 0.000, 10.996, 0.027
79.700, 99.992, 99.798, 13.052, 0.053, 0.000, 10.975, 0.025
79.800, 99.991, 99.792, 13.017, 0.052, 0.000, 10.953, 0.023
79.900, 99.991, 99.786, 12.975, 0.052, 0.000, 10.933, 0.023
80.000, 99.990, 99.780, 12.945, 0.051, 0.000, 10.912, 0.023
80.100, 99.989, 99.770, 12.903, 0.051, 0.000, 10.890, 0.023
80.200, 99.989, 99.763, 12.862, 0.051, 0.000, 10.869, 0.023
80.300, 99.988, 99.756, 12.826, 0.049, 0.000, 10.848, 0.019
80.400, 99.987, 99.751, 12.814, 0.048, 0.000, 10.827, 0.019
80.500, 99.985, 99.744, 12.766, 0.048, 0.000, 10.808, 0.019
80.600, 99.985, 99.739, 12.749, 0.047, 0.000, 10.788, 0.016
80.700, 99.985, 99.733, 12.737, 0.047, 0.000, 10.769, 0.016
80.800, 99.984, 99.726, 12.713, 0.047, 0.000, 10.748, 0.016
80.900, 99.983, 99.718, 12.677, 0.046, 0.000, 10.729, 0.014
81.000, 99.982, 99.708, 12.653, 0.045, 0.000, 10.708, 0.012
81.100, 99.980, 99.699, 12.612, 0.044, 0.000, 10.688, 0.010
81.200, 99.979, 99.692, 12.570, 0.044, 0.000, 10.669, 0.008
81.300, 99.978, 99.683, 12.546, 0.043, 0.000, 10.649, 0.008
81.400, 99.976, 99.676, 12.540, 0.043, 0.000, 10.627, 0.006
81.500, 99.975, 99.663, 12.499, 0.043, 0.000, 10.605, 0.006
81.600, 99.974, 99.653, 12.469, 0.042, 0.000, 10.583, 0.006
81.700, 99.972, 99.644, 12.421, 0.041, 0.000, 10.562, 0.006
81.800, 99.972, 99.633, 12.391, 0.040, 0.000, 10.542, 0.004
81.900, 99.969, 99.621, 12.368, 0.039, 0.000, 10.521, 0.004
82.000, 99.968, 99.611, 12.338, 0.038, 0.000, 10.500, 0.004
82.100, 99.966, 99.600, 12.314, 0.038, 0.000, 10.478, 0.004
82.200, 99.966, 99.592, 12.296, 0.038, 0.000, 10.458, 0.004
82.300, 99.965, 99.580, 12.260, 0.037, 0.000, 10.437, 0.004
82.400, 99.964, 99.567, 12.242, 0.036, 0.000, 10.416, 0.004
82.500, 99.963, 99.554, 12.201, 0.035, 0.000, 10.394, 0.004
82.600, 99.959, 99.540, 12.183, 0.035, 0.000, 10.372, 0.004
82.700, 99.958, 99.527, 12.141, 0.034, 0.000, 10.351, 0.002
82.800, 99.958, 99.516, 12.100, 0.034, 0.000, 10.329, 0.002
82.900, 99.955, 99.501, 12.034, 0.034, 0.000, 10.306, 0.002
83.000, 99.952, 99.491, 12.010, 0.033, 0.000, 10.285, 0.000
83.100, 99.948, 99.475, 11.963, 0.032, 0.000, 10.263, 0.000
83.200, 99.944, 99.456, 11.945, 0.031, 0.000, 10.241, 0.000
83.300, 99.941, 99.439, 11.921, 0.030, 0.000, 10.218, 0.000
83.400, 99.937, 99.421, 11.879, 0.030, 0.000, 10.196, 0.000
83.500, 99.935, 99.408, 11.849, 0.030, 0.000, 10.174, 0.000
83.600, 99.932, 99.392, 11.838, 0.029, 0.000, 10.152, 0.000
83.700, 99.931, 99.373, 11.826, 0.028, 0.000, 10.128, 0.000
83.800, 99.928, 99.356, 11.778, 0.028, 0.000, 10.106, 0.000
83.900, 99.924, 99.338, 11.748, 0.028, 0.000, 10.084, 0.000
84.000, 99.921, 99.320, 11.724, 0.028, 0.000, 10.063, 0.000
84.100, 99.915, 99.296, 11.707, 0.027, 0.000, 10.041, 0.000
84.200, 99.912, 99.276, 11.671, 0.026, 0.000, 10.019, 0.000
84.300, 99.905, 99.251, 11.641, 0.025, 0.000, 9.995, 0.000
84.400, 99.899, 99.230, 11.635, 0.025, 0.000, 9.973, 0.000
84.500, 99.896, 99.209, 11.605, 0.025, 0.000, 9.952, 0.000
84.600, 99.891, 99.190, 11.576, 0.024, 0.000, 9.930, 0.000
84.700, 99.885, 99.166, 11.552, 0.023, 0.000, 9.907, 0.000
84.800, 99.880, 99.143, 11.528, 0.023, 0.000, 9.885, 0.000
84.900, 99.877, 99.120, 11.480, 0.022, 0.000, 9.863, 0.000
85.000, 99.873, 99.097, 11.427, 0.021, 0.000, 9.841, 0.000
85.100, 99.867, 99.074, 11.373, 0.021, 0.000, 9.817, 0.000
85.200, 99.857, 99.045, 11.325, 0.020, 0.000, 9.794, 0.000
85.300, 99.846, 99.015, 11.290, 0.019, 0.000, 9.769, 0.000
85.400, 99.840, 98.991, 11.260, 0.019, 0.000, 9.746, 0.000
85.500, 99.836, 98.965, 11.248, 0.019, 0.000, 9.722, 0.000
85.600, 99.832, 98.937, 11.206, 0.018, 0.000, 9.700, 0.000
85.700, 99.826, 98.914, 11.165, 0.017, 0.000, 9.680, 0.000
85.800, 99.817, 98.882, 11.135, 0.016, 0.000, 9.656, 0.000
85.900, 99.812, 98.852, 11.117, 0.016, 0.000, 9.633, 0.000
86.000, 99.806, 98.824, 11.075, 0.016, 0.000, 9.610, 0.000
86.100, 99.799, 98.793, 11.052, 0.016, 0.000, 9.588, 0.000
86.200, 99.790, 98.763, 11.040, 0.015, 0.000, 9.564, 0.000
86.300, 99.784, 98.730, 11.004, 0.015, 0.000, 9.541, 0.000
86.400, 99.776, 98.703, 10.932, 0.015, 0.000, 9.518, 0.000
86.500, 99.767, 98.670, 10.909, 0.015, 0.000, 9.497, 0.000
86.600, 99.758, 98.634, 10.831, 0.014, 0.000, 9.474, 0.000
86.700, 99.748, 98.595, 10.790, 0.013, 0.000, 9.452, 0.000
86.800, 99.735, 98.557, 10.754, 0.013, 0.000, 9.429, 0.000
86.900, 99.729, 98.522, 10.736, 0.011, 0.000, 9.406, 0.000
87.000, 99.720, 98.487, 10.712, 0.011, 0.000, 9.383, 0.000
87.100, 99.712, 98.452, 10.688, 0.010, 0.000, 9.359, 0.000
87.200, 99.701, 98.417, 10.670, 0.010, 0.000, 9.335, 0.000
87.300, 99.693, 98.384, 10.641, 0.009, 0.000, 9.312, 0.000
87.400, 99.683, 98.350, 10.611, 0.009, 0.000, 9.289, 0.000
87.500, 99.673, 98.313, 10.587, 0.009, 0.000, 9.264, 0.000
87.600, 99.661, 98.268, 10.534, 0.009, 0.000, 9.241, 0.000
87.700, 99.649, 98.226, 10.492, 0.009, 0.000, 9.216, 0.000
87.800, 99.636, 98.179, 10.474, 0.009, 0.000, 9.192, 0.000
87.900, 99.625, 98.141, 10.438, 0.009, 0.000, 9.168, 0.000
88.000, 99.616, 98.101, 10.397, 0.008, 0.000, 9.144, 0.000
88.100, 99.605, 98.056, 10.337, 0.008, 0.000, 9.121, 0.000
88.200, 99.591, 98.007, 10.307, 0.006, 0.000, 9.097, 0.000
88.300, 99.578, 97.957, 10.283, 0.006, 0.000, 9.073, 0.000
88.400, 99.565, 97.916, 10.248, 0.005, 0.000, 9.048, 0.000
88.500, 99.550, 97.867, 10.176, 0.004, 0.000, 9.023, 0.000
88.600, 99.537, 97.817, 10.141, 0.004, 0.000, 8.998, 0.000
88.700, 99.521, 97.767, 10.105, 0.004, 0.000, 8.973, 0.000
88.800, 99.505, 97.715, 10.045, 0.004, 0.000, 8.945, 0.000
88.900, 99.490, 97.665, 10.015, 0.004, 0.000, 8.920, 0.000
89.000, 99.476, 97.615, 9.980, 0.004, 0.000, 8.893, 0.000
89.100, 99.461, 97.562, 9.944, 0.004, 0.000, 8.868, 0.000
89.200, 99.446, 97.515, 9.879, 0.003, 0.000, 8.842, 0.000
89.300, 99.428, 97.456, 9.843, 0.003, 0.000, 8.813, 0.000
89.400, 99.416, 97.406, 9.777, 0.002, 0.000, 8.788, 0.000
89.500, 99.397, 97.347, 9.748, 0.002, 0.000, 8.762, 0.000
89.600, 99.383, 97.295, 9.700, 0.002, 0.000, 8.736, 0.000
89.700, 99.364, 97.234, 9.676, 0.002, 0.000, 8.709, 0.000
89.800, 99.347, 97.174, 9.628, 0.002, 0.000, 8.682, 0.000
89.900, 99.325, 97.110, 9.569, 0.002, 0.000, 8.653, 0.000
90.000, 99.304, 97.042, 9.533, 0.001, 0.000, 8.625, 0.000
90.100, 99.281, 96.970, 9.503, 0.001, 0.000, 8.596, 0.000
90.200, 99.262, 96.907, 9.462, 0.001, 0.000, 8.569, 0.000
90.300, 99.242, 96.841, 9.402, 0.001, 0.000, 8.541, 0.000
90.400, 99.222, 96.776, 9.360, 0.001, 0.000, 8.512, 0.000
90.500, 99.205, 96.707, 9.289, 0.001, 0.000, 8.485, 0.000
90.600, 99.183, 96.639, 9.241, 0.001, 0.000, 8.456, 0.000
90.700, 99.164, 96.568, 9.200, 0.001, 0.000, 8.427, 0.000
90.800, 99.140, 96.489, 9.146, 0.001, 0.000, 8.398, 0.000
90.900, 99.108, 96.401, 9.075, 0.001, 0.000, 8.369, 0.000
91.000, 99.090, 96.325, 9.039, 0.000, 0.000, 8.340, 0.000
91.100, 99.067, 96.238, 8.973, 0.000, 0.000, 8.310, 0.000
91.200, 99.046, 96.166, 8.908, 0.000, 0.000, 8.282, 0.000
91.300, 99.025, 96.079, 8.872, 0.000, 0.000, 8.252, 0.000
91.400, 99.003, 95.997, 8.795, 0.000, 0.000, 8.223, 0.000
91.500, 98.972, 95.902, 8.759, 0.000, 0.000, 8.194, 0.000
91.600, 98.946, 95.821, 8.705, 0.000, 0.000, 8.166, 0.000
91.700, 98.917, 95.725, 8.658, 0.000, 0.000, 8.135, 0.000
91.800, 98.888, 95.628, 8.610, 0.000, 0.000, 8.105, 0.000
91.900, 98.861, 95.534, 8.557, 0.000, 0.000, 8.073, 0.000
92.000, 98.828, 95.443, 8.497, 0.000, 0.000, 8.044, 0.000
92.100, 98.795, 95.334, 8.420, 0.000, 0.000, 8.012, 0.000
92.200, 98.762, 95.238, 8.360, 0.000, 0.000, 7.981, 0.000
92.300, 98.729, 95.145, 8.330, 0.000, 0.000, 7.950, 0.000
92.400, 98.698, 95.040, 8.265, 0.000, 0.000, 7.919, 0.000
92.500, 98.660, 94.935, 8.176, 0.000, 0.000, 7.886, 0.000
92.600, 98.627, 94.830, 8.128, 0.000, 0.000, 7.855, 0.000
92.700, 98.587, 94.718, 8.068, 0.000, 0.000, 7.822, 0.000
92.800, 98.544, 94.605, 8.021, 0.000, 0.000, 7.791, 0.000
92.900, 98.498, 94.499, 7.955, 0.000, 0.000, 7.758, 0.000
93.000, 98.454, 94.385, 7.902, 0.000, 0.000, 7.725, 0.000
93.100, 98.416, 94.271, 7.830, 0.000, 0.000, 7.694, 0.000
93.200, 98.362, 94.150, 7.794, 0.000, 0.000, 7.658, 0.000
93.300, 98.326, 94.038, 7.729, 0.000, 0.000, 7.628, 0.000
93.400, 98.282, 93.921, 7.663, 0.000, 0.000, 7.596, 0.000
93.500, 98.237, 93.808, 7.616, 0.000, 0.000, 7.564, 0.000
93.600, 98.184, 93.692, 7.532, 0.000, 0.000, 7.531, 0.000
93.700, 98.128, 93.565, 7.461, 0.000, 0.000, 7.496, 0.000
93.800, 98.075, 93.443, 7.401, 0.000, 0.000, 7.464, 0.000
93.900, 98.025, 93.331, 7.336, 0.000, 0.000, 7.429, 0.000
94.000, 97.964, 93.194, 7.288, 0.000, 0.000, 7.395, 0.000
94.100, 97.894, 93.059, 7.211, 0.000, 0.000, 7.359, 0.000
94.200, 97.833, 92.921, 7.139, 0.000, 0.000, 7.324, 0.000
94.300, 97.776, 92.790, 7.044, 0.000, 0.000, 7.289, 0.000
94.400, 97.708, 92.652, 6.961, 0.000, 0.000, 7.252, 0.000
94.500, 97.638, 92.505, 6.901, 0.000, 0.000, 7.214, 0.000
94.600, 97.564, 92.359, 6.812, 0.000, 0.000, 7.177, 0.000
94.700, 97.493, 92.206, 6.735, 0.000, 0.000, 7.137, 0.000
94.800, 97.424, 92.036, 6.627, 0.000, 0.000, 7.095, 0.000
94.900, 97.320, 91.859, 6.538, 0.000, 0.000, 7.054, 0.000
95.000, 97.238, 91.692, 6.443, 0.000, 0.000, 7.011, 0.000
95.100, 97.158, 91.518, 6.383, 0.000, 0.000, 6.967, 0.000
95.200, 97.070, 91.333, 6.252, 0.000, 0.000, 6.922, 0.000
95.300, 96.975, 91.146, 6.193, 0.000, 0.000, 6.877, 0.000
95.400, 96.888, 90.965, 6.086, 0.000, 0.000, 6.834, 0.000
95.500, 96.785, 90.770, 6.002, 0.000, 0.000, 6.787, 0.000
95.600, 96.675, 90.575, 5.883, 0.000, 0.000, 6.740, 0.000
95.700, 96.549, 90.365, 5.782, 0.000, 0.000, 6.690, 0.000
95.800, 96.433, 90.168, 5.687, 0.000, 0.000, 6.642, 0.000
95.900, 96.302, 89.953, 5.579, 0.000, 0.000, 6.591, 0.000
96.000, 96.163, 89.725, 5.448, 0.000, 0.000, 6.539, 0.000
96.100, 96.024, 89.479, 5.317, 0.000, 0.000, 6.484, 0.000
96.200, 95.870, 89.247, 5.192, 0.000, 0.000, 6.430, 0.000
96.300, 95.707, 89.003, 5.032, 0.000, 0.000, 6.376, 0.000
96.400, 95.542, 88.757, 4.912, 0.000, 0.000, 6.317, 0.000
96.500, 95.380, 88.521, 4.758, 0.000, 0.000, 6.264, 0.000
96.600, 95.201, 88.265, 4.561, 0.000, 0.000, 6.207, 0.000
96.700, 95.004, 88.004, 4.400, 0.000, 0.000, 6.149, 0.000
96.800, 94.807, 87.738, 4.198, 0.000, 0.000, 6.091, 0.000
96.900, 94.579, 87.446, 3.930, 0.000, 0.000, 6.030, 0.000
97.000, 94.379, 87.168, 3.626, 0.000, 0.000, 5.971, 0.000
97.100, 94.143, 86.862, 3.418, 0.000, 0.000, 5.910, 0.000
97.200, 93.904, 86.561, 3.204, 0.000, 0.000, 5.848, 0.000
97.300, 93.673, 86.258, 3.007, 0.000, 0.000, 5.787, 0.000
97.400, 93.404, 85.926, 2.870, 0.000, 0.000, 5.721, 0.000
97.500, 93.153, 85.603, 2.751, 0.000, 0.000, 5.659, 0.000
97.600, 92.870, 85.262, 2.626, 0.000, 0.000, 5.592, 0.000
97.700, 92.585, 84.908, 2.519, 0.000, 0.000, 5.523, 0.000
97.800, 92.296, 84.558, 2.423, 0.000, 0.000, 5.458, 0.000
97.900, 91.965, 84.159, 2.322, 0.000, 0.000, 5.392, 0.000
98.000, 91.607, 83.747, 2.185, 0.000, 0.000, 5.320, 0.000
98.100, 91.219, 83.315, 2.066, 0.000, 0.000, 5.251, 0.000
98.200, 90.805, 82.853, 1.899, 0.000, 0.000, 5.177, 0.000
98.300, 90.310, 82.336, 1.798, 0.000, 0.000, 5.101, 0.000
98.400, 89.735, 81.767, 1.703, 0.000, 0.000, 5.022, 0.000
98.500, 89.093, 81.127, 1.596, 0.000, 0.000, 4.940, 0.000
98.600, 88.326, 80.388, 1.435, 0.000, 0.000, 4.856, 0.000
98.700, 87.443, 79.548, 1.221, 0.000, 0.000, 4.765, 0.000
98.800, 86.438, 78.605, 1.078, 0.000, 0.000, 4.669, 0.000
98.900, 85.264, 77.541, 0.923, 0.000, 0.000, 4.570, 0.000
99.000, 84.019, 76.397, 0.786, 0.000, 0.000, 4.470, 0.000
99.100, 82.578, 75.095, 0.673, 0.000, 0.000, 4.364, 0.000
99.200, 81.031, 73.687, 0.578, 0.000, 0.000, 4.252, 0.000
99.300, 79.343, 72.141, 0.488, 0.000, 0.000, 4.138, 0.000
99.400, 77.568, 70.512, 0.411, 0.000, 0.000, 4.024, 0.000
99.500, 75.723, 68.768, 0.316, 0.000, 0.000, 3.910, 0.000
99.600, 73.737, 66.882, 0.244, 0.000, 0.000, 3.789, 0.000
99.700, 71.668, 64.906, 0.191, 0.000, 0.000, 3.666, 0.000
99.800, 69.524, 62.826, 0.161, 0.000, 0.000, 3.540, 0.000
99.900, 67.295, 60.669, 0.113, 0.000, 0.000, 3.414, 0.000
100.000, 65.014, 58.482, 0.071, 0.000, 0.000, 3.287, 0.000
100.100, 62.713, 56.254, 0.036, 0.000, 0.000, 3.151, 0.000
100.200, 60.358, 53.990, 0.030, 0.000, 0.000, 3.010, 0.000
100.300, 58.029, 51.703, 0.030, 0.000, 0.000, 2.868, 0.000
100.400, 55.665, 49.468, 0.012, 0.000, 0.000, 2.719, 0.000
100.500, 53.425, 47.295, 0.006, 0.000, 0.000, 2.573, 0.000
100.600, 51.242, 45.206, 0.006, 0.000, 0.000, 2.426, 0.000
100.700, 49.189, 43.244, 0.000, 0.000, 0.000, 2.284, 0.000
100.800, 47.222, 41.320, 0.000, 0.000, 0.000, 2.143, 0.000
100.900, 45.338, 39.503, 0.000, 0.000, 0.000, 2.005, 0.000
101.000, 43.511, 37.767, 0.000, 0.000, 0.000, 1.870, 0.000
101.100, 41.822, 36.153, 0.000, 0.000, 0.000, 1.746, 0.000
101.200, 40.136, 34.563, 0.000, 0.000, 0.000, 1.627, 0.000
101.300, 38.460, 33.031, 0.000, 0.000, 0.000, 1.513, 0.000
101.400, 36.897, 31.603, 0.000, 0.000, 0.000, 1.407, 0.000
101.500, 35.351, 30.183, 0.000, 0.000, 0.000, 1.303, 0.000
101.600, 33.791, 28.788, 0.000, 0.000, 0.000, 1.208, 0.000
101.700, 32.306, 27.450, 0.000, 0.000, 0.000, 1.120, 0.000
101.800, 30.880, 26.182, 0.000, 0.000, 0.000, 1.038, 0.000
101.900, 29.522, 24.985, 0.000, 0.000, 0.000, 0.963, 0.000
102.000, 28.163, 23.777, 0.000, 0.000, 0.000, 0.889, 0.000
102.100, 26.898, 22.656, 0.000, 0.000, 0.000, 0.819, 0.000
102.200, 25.678, 21.566, 0.000, 0.000, 0.000, 0.751, 0.000
102.300, 24.509, 20.526, 0.000, 0.000, 0.000, 0.688, 0.000
102.400, 23.398, 19.540, 0.000, 0.000, 0.000, 0.631, 0.000
102.500, 22.339, 18.590, 0.000, 0.000, 0.000, 0.575, 0.000
102.600, 21.280, 17.657, 0.000, 0.000, 0.000, 0.524, 0.000
102.700, 20.264, 16.770, 0.000, 0.000, 0.000, 0.477, 0.000
102.800, 19.285, 15.919, 0.000, 0.000, 0.000, 0.430, 0.000
102.900, 18.329, 15.093, 0.000, 0.000, 0.000, 0.387, 0.000
103.000, 17.461, 14.332, 0.000, 0.000, 0.000, 0.348, 0.000
103.100, 16.581, 13.563, 0.000, 0.000, 0.000, 0.308, 0.000
103.200, 15.704, 12.807, 0.000, 0.000, 0.000, 0.268, 0.000
103.300, 14.867, 12.097, 0.000, 0.000, 0.000, 0.235, 0.000
103.400, 14.071, 11.421, 0.000, 0.000, 0.000, 0.207, 0.000
103.500, 13.305, 10.777, 0.000, 0.000, 0.000, 0.182, 0.000
103.600, 12.565, 10.168, 0.000, 0.000, 0.000, 0.159, 0.000
103.700, 11.890, 9.606, 0.000, 0.000, 0.000, 0.139, 0.000
103.800, 11.216, 9.035, 0.000, 0.000, 0.000, 0.120, 0.000
103.900, 10.623, 8.522, 0.000, 0.000, 0.000, 0.105, 0.000
104.000, 10.029, 8.020, 0.000, 0.000, 0.000, 0.091, 0.000
104.100, 9.441, 7.523, 0.000, 0.000, 0.000, 0.078, 0.000
104.200, 8.897, 7.068, 0.000, 0.000, 0.000, 0.068, 0.000
104.300, 8.361, 6.620, 0.000, 0.000, 0.000, 0.058, 0.000
104.400, 7.833, 6.186, 0.000, 0.000, 0.000, 0.050, 0.000
104.500, 7.300, 5.760, 0.000, 0.000, 0.000, 0.043, 0.000
104.600, 6.814, 5.375, 0.000, 0.000, 0.000, 0.037, 0.000
104.700, 6.321, 4.985, 0.000, 0.000, 0.000, 0.031, 0.000
104.800, 5.861, 4.621, 0.000, 0.000, 0.000, 0.026, 0.000
104.900, 5.404, 4.272, 0.000, 0.000, 0.000, 0.021, 0.000
105.000, 4.977, 3.941, 0.000, 0.000, 0.000, 0.018, 0.000
105.100, 4.570, 3.626, 0.000, 0.000, 0.000, 0.015, 0.000
105.200, 4.185, 3.331, 0.000, 0.000, 0.000, 0.013, 0.000
105.300, 3.830, 3.058, 0.000, 0.000, 0.000, 0.011, 0.000
105.400, 3.495, 2.800, 0.000, 0.000, 0.000, 0.009, 0.000
