, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge
56.000, 100.000, 100.000, 99.996, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 40.288, 42.586, 40.878, 42.598, 42.598, 42.598, 45.003, 42.799, 43.474, 3.165, 4.931, 8.918, 9.963, 9.963, 9.963, 11.058, 16.566, 19.828, 7.289, 9.250, 12.699, 13.687, 13.687, 13.687, 14.634, 18.683, 21.320, 0.909, 1.299, 2.886, 1.476, 1.476, 1.476, 0.821, 1.711, 2.183, 49.202, 48.636, 47.380, 47.503, 47.503, 47.503, 47.578, 46.053, 45.644, 99.996, 100.000, 99.940, 100.000, 100.000, 100.000, 99.979, 100.000, 99.998
56.500, 100.000, 100.000, 99.993, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 39.914, 42.185, 40.474, 42.228, 42.228, 42.228, 44.486, 42.391, 43.175, 2.755, 4.608, 8.558, 9.504, 9.504, 9.504, 10.678, 15.973, 19.212, 7.011, 8.956, 12.343, 13.338, 13.338, 13.338, 14.335, 18.275, 20.890, 0.873, 1.254, 2.798, 1.433, 1.433, 1.433, 0.794, 1.650, 2.121, 48.919, 48.380, 47.115, 47.268, 47.268, 47.268, 47.331, 45.807, 45.424, 99.995, 100.000, 99.927, 100.000, 100.000, 100.000, 99.975, 100.000, 99.997
57.000, 100.000, 100.000, 99.992, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 39.430, 41.686, 40.178, 41.844, 41.844, 41.844, 44.109, 42.079, 42.877, 2.516, 4.040, 8.006, 9.097, 9.097, 9.097, 10.210, 15.419, 18.609, 6.688, 8.518, 11.944, 13.005, 13.005, 13.005, 13.977, 17.868, 20.424, 0.798, 1.205, 2.686, 1.403, 1.403, 1.403, 0.740, 1.605, 2.022, 48.643, 48.128, 46.859, 47.018, 47.018, 47.018, 47.077, 45.574, 45.203, 99.991, 100.000, 99.917, 100.000, 100.000, 100.000, 99.967, 100.000, 99.996
57.500, 100.000, 100.000, 99.986, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 38.946, 41.340, 39.854, 41.501, 41.501, 41.501, 43.704, 41.739, 42.402, 2.278, 3.666, 7.582, 8.638, 8.638, 8.638, 9.793, 14.763, 18.092, 6.409, 8.181, 11.609, 12.625, 12.625, 12.625, 13.630, 17.455, 20.071, 0.771, 1.155, 2.605, 1.318, 1.318, 1.318, 0.680, 1.543, 1.944, 48.355, 47.876, 46.599, 46.769, 46.769, 46.769, 46.820, 45.329, 44.970, 99.988, 100.000, 99.905, 100.000, 100.000, 100.000, 99.958, 99.999, 99.995
58.000, 100.000, 100.000, 99.981, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 38.532, 40.939, 39.464, 41.034, 41.034, 41.034, 43.424, 41.440, 42.130, 2.132, 3.317, 7.158, 8.218, 8.218, 8.218, 9.324, 14.271, 17.514, 6.158, 7.839, 11.253, 12.287, 12.287, 12.287, 13.299, 17.079, 19.671, 0.749, 1.087, 2.524, 1.262, 1.262, 1.262, 0.658, 1.482, 1.866, 48.062, 47.611, 46.330, 46.522, 46.522, 46.522, 46.553, 45.081, 44.740, 99.985, 99.999, 99.889, 100.000, 100.000, 100.000, 99.951, 99.999, 99.993
58.500, 100.000, 100.000, 99.975, 100.000, 100.000, 100.000, 100.000, 100.000, 100.000, 38.089, 40.523, 39.086, 40.623, 40.623, 40.623, 43.047, 41.046, 41.723, 1.934, 3.059, 6.785, 7.784, 7.784, 7.784, 8.641, 13.780, 16.960, 5.890, 7.539, 10.924, 11.912, 11.912, 11.912, 12.879, 16.714, 19.308, 0.731, 1.069, 2.443, 1.223, 1.223, 1.223, 0.636, 1.433, 1.828, 47.771, 47.337, 46.080, 46.265, 46.265, 46.265, 46.282, 44.829, 44.501, 99.979, 99.998, 99.873, 100.000, 100.000, 100.000, 99.940, 99.999, 99.989
59.000, 100.000, 100.000, 99.969, 100.000, 100.000, 100.000, 99.999, 100.000, 100.000, 37.799, 40.053, 38.763, 40.266, 40.266, 40.266, 42.572, 40.611, 41.398, 1.576, 2.788, 6.245, 7.249, 7.249, 7.249, 8.274, 13.313, 16.468, 5.502, 7.229, 10.525, 11.510, 11.510, 11.510, 12.495, 16.338, 18.903, 0.677, 0.993, 2.369, 1.189, 1.189, 1.189, 0.609, 1.384, 1.775, 47.466, 47.069, 45.809, 46.004, 46.004, 46.004, 46.020, 44.581, 44.268, 99.973, 99.997, 99.857, 99.999, 99.999, 99.999, 99.931, 99.998, 99.986
59.500, 100.000, 100.000, 99.961, 100.000, 100.000, 100.000, 99.999, 100.000, 100.000, 37.301, 39.665, 38.534, 39.909, 39.909, 39.909, 42.096, 40.204, 41.180, 1.351, 2.375, 5.770, 6.740, 6.740, 6.740, 7.819, 12.771, 15.655, 5.207, 6.801, 10.116, 11.151, 11.151, 11.151, 12.133, 15.909, 18.396, 0.633, 0.957, 2.303, 1.116, 1.116, 1.116, 0.587, 1.314, 1.713, 47.175, 46.789, 45.548, 45.746, 45.746, 45.746, 45.748, 44.333, 44.030, 99.962, 99.994, 99.841, 99.998, 99.998, 99.998, 99.919, 99.997, 99.983
60.000, 99.999, 100.000, 99.952, 100.000, 100.000, 100.000, 99.999, 100.000, 100.000, 36.983, 39.305, 38.170, 39.512, 39.512, 39.512, 41.803, 39.864, 40.773, 1.205, 2.065, 5.461, 6.345, 6.345, 6.345, 7.363, 12.330, 15.089, 4.923, 6.438, 9.819, 10.802, 10.802, 10.802, 11.760, 15.596, 17.966, 0.602, 0.925, 2.232, 1.073, 1.073, 1.073, 0.549, 1.236, 1.659, 46.872, 46.512, 45.277, 45.462, 45.462, 45.462, 45.478, 44.082, 43.787, 99.953, 99.992, 99.820, 99.996, 99.996, 99.996, 99.907, 99.997, 99.980
60.500, 99.999, 100.000, 99.941, 100.000, 100.000, 100.000, 99.997, 100.000, 100.000, 36.527, 38.890, 37.807, 39.237, 39.237, 39.237, 41.272, 39.552, 40.421, 1.112, 1.898, 5.089, 5.822, 5.822, 5.822, 6.819, 11.838, 14.462, 4.705, 6.128, 9.473, 10.375, 10.375, 10.375, 11.408, 15.194, 17.566, 0.579, 0.898, 2.155, 1.026, 1.026, 1.026, 0.522, 1.204, 1.597, 46.563, 46.228, 45.001, 45.187, 45.187, 45.187, 45.220, 43.832, 43.547, 99.940, 99.989, 99.795, 99.995, 99.995, 99.995, 99.893, 99.995, 99.974
61.000, 99.998, 100.000, 99.922, 100.000, 100.000, 100.000, 99.997, 100.000, 100.000, 36.085, 38.460, 37.470, 38.826, 38.826, 38.826, 40.894, 39.253, 40.068, 0.874, 1.768, 4.562, 5.402, 5.402, 5.402, 6.351, 11.195, 13.858, 4.437, 5.860, 9.080, 10.015, 10.015, 10.015, 11.045, 14.786, 17.162, 0.548, 0.853, 2.046, 0.991, 0.991, 0.991, 0.473, 1.159, 1.535, 46.242, 45.942, 44.732, 44.902, 44.902, 44.902, 44.944, 43.565, 43.304, 99.928, 99.984, 99.769, 99.992, 99.992, 99.992, 99.879, 99.992, 99.966
61.500, 99.997, 100.000, 99.906, 100.000, 100.000, 100.000, 99.997, 100.000, 100.000, 35.794, 38.017, 37.133, 38.400, 38.400, 38.400, 40.531, 38.981, 39.661, 0.702, 1.459, 4.241, 5.020, 5.020, 5.020, 5.921, 10.540, 13.366, 4.153, 5.545, 8.783, 9.672, 9.672, 9.672, 10.730, 14.322, 16.808, 0.539, 0.808, 1.976, 0.970, 0.970, 0.970, 0.451, 1.134, 1.494, 45.915, 45.655, 44.450, 44.646, 44.646, 44.646, 44.681, 43.291, 43.059, 99.913, 99.977, 99.739, 99.989, 99.989, 99.989, 99.861, 99.989, 99.961
62.000, 99.995, 100.000, 99.884, 100.000, 100.000, 100.000, 99.995, 100.000, 100.000, 35.380, 37.602, 36.863, 38.002, 38.002, 38.002, 40.196, 38.587, 39.403, 0.530, 1.149, 3.752, 4.599, 4.599, 4.599, 5.453, 10.035, 12.837, 3.885, 5.149, 8.352, 9.350, 9.350, 9.350, 10.367, 13.883, 16.404, 0.508, 0.767, 1.912, 0.914, 0.914, 0.914, 0.424, 1.077, 1.428, 45.591, 45.350, 44.171, 44.370, 44.370, 44.370, 44.402, 43.039, 42.823, 99.895, 99.969, 99.706, 99.984, 99.984, 99.984, 99.834, 99.987, 99.954
62.500, 99.992, 100.000, 99.861, 100.000, 100.000, 100.000, 99.994, 100.000, 100.000, 34.992, 37.173, 36.527, 37.659, 37.659, 37.659, 39.762, 38.166, 39.037, 0.464, 0.968, 3.405, 4.192, 4.192, 4.192, 5.023, 9.607, 12.222, 3.617, 4.823, 8.002, 8.996, 8.996, 8.996, 9.947, 13.585, 15.933, 0.459, 0.731, 1.824, 0.884, 0.884, 0.884, 0.408, 1.019, 1.391, 45.265, 45.036, 43.889, 44.088, 44.088, 44.088, 44.121, 42.782, 42.578, 99.877, 99.957, 99.667, 99.974, 99.974, 99.974, 99.812, 99.982, 99.943
63.000, 99.989, 100.000, 99.826, 100.000, 100.000, 100.000, 99.993, 100.000, 100.000, 34.605, 36.841, 36.257, 37.330, 37.330, 37.330, 39.371, 37.840, 38.820, 0.344, 0.916, 2.968, 3.618, 3.618, 3.618, 4.605, 9.115, 11.594, 3.360, 4.577, 7.614, 8.542, 8.542, 8.542, 9.563, 13.225, 15.492, 0.410, 0.677, 1.772, 0.820, 0.820, 0.820, 0.397, 0.958, 1.325, 44.925, 44.719, 43.587, 43.798, 43.798, 43.798, 43.828, 42.510, 42.328, 99.858, 99.947, 99.618, 99.966, 99.966, 99.966, 99.787, 99.977, 99.931
63.500, 99.981, 100.000, 99.797, 100.000, 100.000, 100.000, 99.990, 100.000, 100.000, 34.121, 36.522, 35.853, 36.919, 36.919, 36.919, 38.896, 37.486, 38.453, 0.225, 0.800, 2.647, 3.198, 3.198, 3.198, 4.150, 8.560, 11.028, 3.076, 4.283, 7.258, 8.161, 8.161, 8.161, 9.175, 12.786, 15.062, 0.392, 0.677, 1.687, 0.777, 0.777, 0.777, 0.370, 0.917, 1.284, 44.585, 44.404, 43.282, 43.515, 43.515, 43.515, 43.536, 42.239, 42.060, 99.834, 99.932, 99.568, 99.957, 99.957, 99.957, 99.750, 99.967, 99.918
64.000, 99.975, 100.000, 99.766, 100.000, 100.000, 100.000, 99.988, 100.000, 100.000, 33.693, 36.135, 35.570, 36.548, 36.548, 36.548, 38.421, 37.255, 38.141, 0.146, 0.620, 2.390, 2.956, 2.956, 2.956, 3.669, 8.094, 10.486, 2.836, 4.005, 6.939, 7.871, 7.871, 7.871, 8.801, 12.389, 14.683, 0.383, 0.645, 1.621, 0.751, 0.751, 0.751, 0.343, 0.901, 1.234, 44.250, 44.104, 42.973, 43.216, 43.216, 43.216, 43.240, 41.980, 41.799, 99.809, 99.918, 99.515, 99.945, 99.945, 99.945, 99.720, 99.958, 99.904
64.500, 99.965, 100.000, 99.717, 100.000, 100.000, 100.000, 99.986, 100.000, 100.000, 33.278, 35.664, 35.220, 36.164, 36.164, 36.164, 37.904, 37.038, 37.775, 0.079, 0.426, 2.056, 2.535, 2.535, 2.535, 3.163, 7.640, 9.797, 2.546, 3.705, 6.562, 7.485, 7.485, 7.485, 8.465, 12.070, 14.191, 0.361, 0.614, 1.554, 0.730, 0.730, 0.730, 0.315, 0.852, 1.164, 43.908, 43.784, 42.671, 42.920, 42.920, 42.920, 42.928, 41.714, 41.528, 99.782, 99.904, 99.452, 99.928, 99.928, 99.928, 99.687, 99.948, 99.889
65.000, 99.954, 100.000, 99.662, 100.000, 100.000, 100.000, 99.981, 100.000, 100.000, 32.863, 35.262, 34.896, 35.849, 35.849, 35.849, 37.666, 36.508, 37.490, 0.040, 0.374, 1.876, 2.153, 2.153, 2.153, 2.796, 7.035, 9.231, 2.322, 3.390, 6.259, 7.168, 7.168, 7.168, 8.097, 11.642, 13.777, 0.343, 0.587, 1.469, 0.712, 0.712, 0.712, 0.283, 0.811, 1.135, 43.572, 43.466, 42.359, 42.633, 42.633, 42.633, 42.621, 41.436, 41.252, 99.754, 99.884, 99.372, 99.911, 99.911, 99.911, 99.644, 99.935, 99.869
65.500, 99.949, 100.000, 99.611, 100.000, 100.000, 100.000, 99.973, 100.000, 100.000, 32.448, 34.792, 34.573, 35.574, 35.574, 35.574, 37.191, 36.182, 37.110, 0.040, 0.245, 1.683, 1.822, 1.822, 1.822, 2.328, 6.442, 8.603, 2.055, 3.112, 5.903, 6.767, 6.767, 6.767, 7.640, 11.151, 13.341, 0.321, 0.550, 1.410, 0.665, 0.665, 0.665, 0.266, 0.770, 1.118, 43.224, 43.136, 42.030, 42.336, 42.336, 42.336, 42.308, 41.160, 40.973, 99.721, 99.868, 99.285, 99.895, 99.895, 99.895, 99.590, 99.917, 99.848
66.000, 99.940, 99.999, 99.544, 100.000, 100.000, 100.000, 99.962, 100.000, 99.999, 32.020, 34.473, 34.290, 35.286, 35.286, 35.286, 36.925, 35.870, 36.730, 0.040, 0.219, 1.439, 1.580, 1.580, 1.580, 1.999, 5.951, 8.111, 1.809, 2.818, 5.579, 6.423, 6.423, 6.423, 7.267, 10.770, 12.937, 0.285, 0.514, 1.357, 0.639, 0.639, 0.639, 0.250, 0.733, 1.061, 42.899, 42.813, 41.690, 42.032, 42.032, 42.032, 41.992, 40.887, 40.702, 99.689, 99.847, 99.177, 99.879, 99.879, 99.879, 99.533, 99.901, 99.828
66.500, 99.931, 99.989, 99.487, 100.000, 100.000, 100.000, 99.949, 100.000, 99.998, 31.550, 34.141, 33.899, 34.902, 34.902, 34.902, 36.548, 35.625, 36.418, 0.000, 0.142, 1.246, 1.300, 1.300, 1.300, 1.695, 5.484, 7.458, 1.568, 2.599, 5.249, 6.075, 6.075, 6.075, 6.941, 10.362, 12.455, 0.263, 0.487, 1.304, 0.614, 0.614, 0.614, 0.234, 0.704, 1.007, 42.562, 42.487, 41.359, 41.730, 41.730, 41.730, 41.673, 40.609, 40.432, 99.641, 99.826, 99.077, 99.861, 99.861, 99.861, 99.465, 99.881, 99.803
67.000, 99.925, 99.983, 99.437, 99.999, 99.999, 99.999, 99.934, 100.000, 99.997, 31.177, 33.753, 33.589, 34.490, 34.490, 34.490, 36.157, 35.190, 36.052, 0.000, 0.065, 1.054, 1.108, 1.108, 1.108, 1.341, 5.030, 6.818, 1.366, 2.331, 4.925, 5.710, 5.710, 5.710, 6.573, 9.992, 11.989, 0.250, 0.447, 1.244, 0.579, 0.579, 0.579, 0.207, 0.680, 0.929, 42.210, 42.171, 41.030, 41.421, 41.421, 41.421, 41.352, 40.324, 40.165, 99.592, 99.802, 98.982, 99.844, 99.844, 99.844, 99.394, 99.859, 99.777
67.500, 99.914, 99.978, 99.389, 99.991, 99.991, 99.991, 99.916, 99.999, 99.997, 30.859, 33.324, 33.374, 34.051, 34.051, 34.051, 35.737, 34.864, 35.753, 0.000, 0.039, 0.938, 0.854, 0.854, 0.854, 1.012, 4.400, 6.265, 1.169, 2.032, 4.612, 5.346, 5.346, 5.346, 6.190, 9.542, 11.554, 0.241, 0.415, 1.174, 0.536, 0.536, 0.536, 0.190, 0.651, 0.908, 41.886, 41.839, 40.687, 41.100, 41.100, 41.100, 41.035, 40.032, 39.899, 99.534, 99.778, 98.882, 99.816, 99.816, 99.816, 99.317, 99.839, 99.747
68.000, 99.898, 99.971, 99.346, 99.989, 99.989, 99.989, 99.886, 99.998, 99.996, 30.430, 33.047, 32.970, 33.681, 33.681, 33.681, 35.346, 34.524, 35.441, 0.000, 0.039, 0.797, 0.726, 0.726, 0.726, 0.797, 3.971, 5.735, 0.967, 1.813, 4.293, 5.050, 5.050, 5.050, 5.859, 9.213, 11.129, 0.223, 0.406, 1.114, 0.511, 0.511, 0.511, 0.169, 0.610, 0.879, 41.560, 41.519, 40.347, 40.775, 40.775, 40.775, 40.710, 39.739, 39.611, 99.477, 99.743, 98.789, 99.792, 99.792, 99.792, 99.236, 99.816, 99.712
68.500, 99.885, 99.966, 99.307, 99.985, 99.985, 99.985, 99.855, 99.993, 99.994, 29.905, 32.535, 32.633, 33.352, 33.352, 33.352, 35.066, 34.158, 35.183, 0.000, 0.039, 0.681, 0.510, 0.510, 0.510, 0.569, 3.467, 5.194, 0.760, 1.588, 4.027, 4.664, 4.664, 4.664, 5.491, 8.811, 10.740, 0.201, 0.379, 1.058, 0.485, 0.485, 0.485, 0.147, 0.561, 0.854, 41.207, 41.194, 40.007, 40.458, 40.458, 40.458, 40.372, 39.430, 39.322, 99.414, 99.710, 98.702, 99.766, 99.766, 99.766, 99.150, 99.783, 99.679
69.000, 99.867, 99.963, 99.262, 99.981, 99.981, 99.981, 99.815, 99.991, 99.993, 29.531, 32.203, 32.431, 32.967, 32.967, 32.967, 34.717, 33.764, 34.993, 0.000, 0.013, 0.501, 0.357, 0.357, 0.357, 0.291, 2.988, 4.652, 0.639, 1.428, 3.666, 4.347, 4.347, 4.347, 5.039, 8.378, 10.289, 0.183, 0.361, 1.023, 0.468, 0.468, 0.468, 0.136, 0.553, 0.813, 40.865, 40.863, 39.663, 40.153, 40.153, 40.153, 40.045, 39.116, 39.029, 99.350, 99.675, 98.611, 99.739, 99.739, 99.739, 99.063, 99.756, 99.642
69.500, 99.842, 99.954, 99.215, 99.977, 99.977, 99.977, 99.787, 99.987, 99.990, 29.061, 31.870, 32.121, 32.679, 32.679, 32.679, 34.326, 33.438, 34.613, 0.000, 0.000, 0.398, 0.242, 0.242, 0.242, 0.190, 2.496, 4.074, 0.497, 1.230, 3.347, 4.073, 4.073, 4.073, 4.719, 7.929, 9.833, 0.160, 0.343, 0.981, 0.433, 0.433, 0.433, 0.114, 0.528, 0.768, 40.506, 40.522, 39.322, 39.828, 39.828, 39.828, 39.719, 38.797, 38.735, 99.278, 99.633, 98.514, 99.701, 99.701, 99.701, 98.981, 99.726, 99.597
70.000, 99.818, 99.940, 99.157, 99.975, 99.975, 99.975, 99.758, 99.984, 99.987, 28.605, 31.469, 31.797, 32.268, 32.268, 32.268, 33.948, 33.179, 34.288, 0.000, 0.000, 0.308, 0.204, 0.204, 0.204, 0.101, 2.080, 3.582, 0.344, 1.032, 3.082, 3.750, 3.750, 3.750, 4.451, 7.542, 9.377, 0.152, 0.311, 0.925, 0.403, 0.403, 0.403, 0.103, 0.508, 0.726, 40.154, 40.161, 38.978, 39.510, 39.510, 39.510, 39.391, 38.488, 38.438, 99.195, 99.583, 98.412, 99.672, 99.672, 99.672, 98.894, 99.692, 99.557
70.500, 99.791, 99.926, 99.111, 99.962, 99.962, 99.962, 99.720, 99.982, 99.984, 28.218, 31.123, 31.582, 32.062, 32.062, 32.062, 33.501, 32.921, 33.989, 0.000, 0.000, 0.218, 0.089, 0.089, 0.089, 0.051, 1.639, 3.126, 0.251, 0.877, 2.821, 3.391, 3.391, 3.391, 4.099, 7.156, 8.998, 0.147, 0.275, 0.847, 0.378, 0.378, 0.378, 0.087, 0.463, 0.698, 39.800, 39.816, 38.638, 39.186, 39.186, 39.186, 39.063, 38.167, 38.129, 99.111, 99.527, 98.311, 99.630, 99.630, 99.630, 98.798, 99.652, 99.511
71.000, 99.767, 99.915, 99.056, 99.951, 99.951, 99.951, 99.689, 99.973, 99.981, 27.928, 30.860, 31.137, 31.801, 31.801, 31.801, 33.068, 32.649, 33.528, 0.000, 0.000, 0.154, 0.038, 0.038, 0.038, 0.025, 1.299, 2.695, 0.213, 0.754, 2.497, 3.074, 3.074, 3.074, 3.747, 6.769, 8.496, 0.125, 0.257, 0.812, 0.356, 0.356, 0.356, 0.071, 0.422, 0.673, 39.449, 39.462, 38.301, 38.844, 38.844, 38.844, 38.738, 37.862, 37.818, 99.036, 99.468, 98.199, 99.578, 99.578, 99.578, 98.707, 99.609, 99.461
71.500, 99.732, 99.906, 98.993, 99.936, 99.936, 99.936, 99.650, 99.964, 99.977, 27.568, 30.527, 30.814, 31.472, 31.472, 31.472, 32.593, 32.364, 33.270, 0.000, 0.000, 0.077, 0.038, 0.038, 0.038, 0.013, 0.971, 2.289, 0.158, 0.636, 2.141, 2.757, 2.757, 2.757, 3.342, 6.372, 8.087, 0.111, 0.248, 0.784, 0.330, 0.330, 0.330, 0.065, 0.405, 0.640, 39.095, 39.106, 37.959, 38.497, 38.497, 38.497, 38.403, 37.538, 37.514, 98.946, 99.413, 98.082, 99.526, 99.526, 99.526, 98.611, 99.564, 99.414
72.000, 99.703, 99.900, 98.935, 99.925, 99.925, 99.925, 99.617, 99.955, 99.971, 27.029, 30.154, 30.450, 31.184, 31.184, 31.184, 32.159, 32.024, 32.972, 0.000, 0.000, 0.026, 0.038, 0.038, 0.038, 0.000, 0.643, 1.908, 0.060, 0.519, 1.897, 2.520, 2.520, 2.520, 3.063, 5.923, 7.697, 0.098, 0.230, 0.756, 0.309, 0.309, 0.309, 0.054, 0.393, 0.619, 38.735, 38.738, 37.615, 38.156, 38.156, 38.156, 38.089, 37.224, 37.207, 98.859, 99.347, 97.963, 99.472, 99.472, 99.472, 98.513, 99.514, 99.361
72.500, 99.669, 99.884, 98.871, 99.910, 99.910, 99.910, 99.573, 99.942, 99.964, 26.559, 29.752, 30.073, 30.855, 30.855, 30.855, 31.852, 31.726, 32.687, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.454, 1.625, 0.044, 0.438, 1.721, 2.192, 2.192, 2.192, 2.780, 5.625, 7.288, 0.080, 0.221, 0.707, 0.292, 0.292, 0.292, 0.038, 0.381, 0.582, 38.376, 38.375, 37.286, 37.814, 37.814, 37.814, 37.770, 36.904, 36.900, 98.756, 99.271, 97.840, 99.414, 99.414, 99.414, 98.413, 99.459, 99.302
73.000, 99.634, 99.872, 98.791, 99.895, 99.895, 99.895, 99.524, 99.926, 99.957, 26.213, 29.268, 29.803, 30.347, 30.347, 30.347, 31.377, 31.454, 32.252, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.277, 1.317, 0.022, 0.380, 1.546, 1.923, 1.923, 1.923, 2.485, 5.223, 6.888, 0.071, 0.203, 0.647, 0.266, 0.266, 0.266, 0.038, 0.348, 0.537, 38.029, 38.022, 36.939, 37.442, 37.442, 37.442, 37.450, 36.563, 36.591, 98.659, 99.204, 97.711, 99.325, 99.325, 99.325, 98.298, 99.385, 99.239
73.500, 99.604, 99.864, 98.723, 99.889, 99.889, 99.889, 99.478, 99.916, 99.944, 25.812, 28.769, 29.440, 30.045, 30.045, 30.045, 31.097, 31.114, 31.913, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.139, 1.095, 0.022, 0.348, 1.280, 1.669, 1.669, 1.669, 2.196, 4.810, 6.489, 0.062, 0.171, 0.619, 0.240, 0.240, 0.240, 0.022, 0.303, 0.516, 37.665, 37.653, 36.597, 37.090, 37.090, 37.090, 37.133, 36.224, 36.272, 98.553, 99.123, 97.572, 99.252, 99.252, 99.252, 98.185, 99.310, 99.175
74.000, 99.568, 99.848, 98.649, 99.883, 99.883, 99.883, 99.421, 99.902, 99.933, 25.315, 28.409, 29.089, 29.620, 29.620, 29.620, 30.776, 30.747, 31.696, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.076, 0.923, 0.022, 0.305, 1.041, 1.474, 1.474, 1.474, 1.939, 4.419, 6.084, 0.049, 0.158, 0.584, 0.223, 0.223, 0.223, 0.016, 0.282, 0.483, 37.301, 37.282, 36.263, 36.733, 36.733, 36.733, 36.796, 35.888, 35.954, 98.435, 99.030, 97.432, 99.175, 99.175, 99.175, 98.058, 99.226, 99.104
74.500, 99.528, 99.835, 98.567, 99.869, 99.869, 99.869, 99.367, 99.884, 99.923, 25.079, 28.035, 28.820, 29.236, 29.236, 29.236, 30.398, 30.421, 31.289, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.038, 0.788, 0.000, 0.219, 0.839, 1.194, 1.194, 1.194, 1.660, 4.064, 5.762, 0.045, 0.140, 0.562, 0.206, 0.206, 0.206, 0.016, 0.274, 0.458, 36.944, 36.913, 35.908, 36.390, 36.390, 36.390, 36.469, 35.549, 35.636, 98.295, 98.938, 97.286, 99.096, 99.096, 99.096, 97.919, 99.135, 99.024
75.000, 99.481, 99.825, 98.466, 99.855, 99.855, 99.855, 99.309, 99.867, 99.908, 24.499, 27.537, 28.591, 28.811, 28.811, 28.811, 30.021, 30.054, 30.950, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.013, 0.677, 0.000, 0.182, 0.664, 1.004, 1.004, 1.004, 1.413, 3.687, 5.418, 0.036, 0.131, 0.531, 0.197, 0.197, 0.197, 0.005, 0.250, 0.421, 36.580, 36.546, 35.553, 36.038, 36.038, 36.038, 36.144, 35.221, 35.304, 98.163, 98.843, 97.121, 99.007, 99.007, 99.007, 97.783, 99.038, 98.935
75.500, 99.431, 99.807, 98.353, 99.835, 99.835, 99.835, 99.255, 99.844, 99.899, 24.222, 27.288, 28.308, 28.481, 28.481, 28.481, 29.630, 29.647, 30.583, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.517, 0.000, 0.144, 0.547, 0.861, 0.861, 0.861, 1.266, 3.385, 5.034, 0.027, 0.122, 0.496, 0.172, 0.172, 0.172, 0.005, 0.221, 0.404, 36.221, 36.167, 35.194, 35.693, 35.693, 35.693, 35.821, 34.885, 34.988, 98.020, 98.736, 96.948, 98.902, 98.902, 98.902, 97.641, 98.929, 98.843
76.000, 99.375, 99.783, 98.244, 99.807, 99.807, 99.807, 99.194, 99.819, 99.886, 23.766, 26.872, 28.025, 28.179, 28.179, 28.179, 29.210, 29.280, 30.176, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.455, 0.000, 0.123, 0.468, 0.703, 0.703, 0.703, 1.077, 2.977, 4.691, 0.022, 0.104, 0.468, 0.146, 0.146, 0.146, 0.005, 0.213, 0.384, 35.854, 35.793, 34.832, 35.339, 35.339, 35.339, 35.487, 34.553, 34.663, 97.870, 98.626, 96.756, 98.781, 98.781, 98.781, 97.498, 98.818, 98.738
