, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge
98.000, 85.999, 87.647, 86.863, 88.847, 88.847, 88.847, 84.432, 89.141, 88.351, 4.368, 4.392, 7.765, 7.058, 7.058, 7.058, 5.536, 8.945, 6.495, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.025, 0.138, 0.038, 0.038, 0.038, 0.001, 0.047, 0.073, 6.468, 6.719, 6.935, 6.850, 6.850, 6.850, 6.859, 6.916, 7.167, 79.077, 80.905, 80.375, 82.715, 82.715, 82.715, 79.782, 83.288, 83.402
98.100, 85.337, 86.974, 86.158, 88.170, 88.170, 88.170, 83.794, 88.483, 87.682, 4.230, 4.284, 7.549, 6.830, 6.830, 6.830, 5.398, 8.741, 6.357, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.025, 0.135, 0.037, 0.037, 0.037, 0.001, 0.045, 0.072, 6.367, 6.625, 6.823, 6.749, 6.749, 6.749, 6.760, 6.805, 7.061, 78.383, 80.226, 79.622, 82.020, 82.020, 82.020, 79.116, 82.575, 82.713
98.200, 84.675, 86.213, 85.410, 87.466, 87.466, 87.466, 83.118, 87.751, 86.989, 4.080, 4.128, 7.345, 6.584, 6.584, 6.584, 5.266, 8.544, 6.123, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.009, 0.023, 0.133, 0.037, 0.037, 0.037, 0.001, 0.044, 0.070, 6.265, 6.523, 6.716, 6.641, 6.641, 6.641, 6.661, 6.690, 6.950, 77.664, 79.467, 78.843, 81.285, 81.285, 81.285, 78.419, 81.813, 81.999
98.300, 83.954, 85.409, 84.604, 86.721, 86.721, 86.721, 82.359, 86.951, 86.222, 3.966, 4.002, 7.088, 6.327, 6.327, 6.327, 5.075, 8.328, 5.943, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.009, 0.023, 0.131, 0.034, 0.034, 0.034, 0.001, 0.043, 0.070, 6.159, 6.421, 6.607, 6.531, 6.531, 6.531, 6.556, 6.572, 6.836, 76.913, 78.665, 78.030, 80.496, 80.496, 80.496, 77.659, 80.989, 81.246
98.400, 83.153, 84.494, 83.738, 85.874, 85.874, 85.874, 81.535, 86.099, 85.375, 3.852, 3.870, 6.860, 6.081, 6.081, 6.081, 4.931, 8.190, 5.794, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.009, 0.023, 0.127, 0.033, 0.033, 0.033, 0.001, 0.041, 0.068, 6.050, 6.315, 6.498, 6.416, 6.416, 6.416, 6.449, 6.455, 6.721, 76.074, 77.783, 77.160, 79.619, 79.619, 79.619, 76.834, 80.114, 80.425
98.500, 82.296, 83.536, 82.822, 84.943, 84.943, 84.943, 80.643, 85.195, 84.423, 3.739, 3.751, 6.554, 5.865, 5.865, 5.865, 4.793, 8.010, 5.650, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.022, 0.126, 0.032, 0.032, 0.032, 0.001, 0.040, 0.065, 5.944, 6.204, 6.383, 6.301, 6.301, 6.301, 6.341, 6.337, 6.597, 75.190, 76.843, 76.236, 78.695, 78.695, 78.695, 75.953, 79.201, 79.507
98.600, 81.342, 82.587, 81.851, 83.945, 83.945, 83.945, 79.676, 84.253, 83.398, 3.655, 3.643, 6.351, 5.668, 5.668, 5.668, 4.643, 7.807, 5.404, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.007, 0.019, 0.123, 0.032, 0.032, 0.032, 0.001, 0.039, 0.063, 5.834, 6.093, 6.261, 6.184, 6.184, 6.184, 6.231, 6.218, 6.466, 74.239, 75.927, 75.258, 77.687, 77.687, 77.687, 75.005, 78.245, 78.515
98.700, 80.299, 81.482, 80.836, 82.835, 82.835, 82.835, 78.651, 83.223, 82.369, 3.577, 3.559, 6.141, 5.410, 5.410, 5.410, 4.547, 7.585, 5.218, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.007, 0.019, 0.120, 0.031, 0.031, 0.031, 0.001, 0.038, 0.061, 5.717, 5.967, 6.144, 6.058, 6.058, 6.058, 6.113, 6.094, 6.340, 73.204, 74.855, 74.276, 76.615, 76.615, 76.615, 73.999, 77.202, 77.517
98.800, 79.175, 80.323, 79.732, 81.673, 81.673, 81.673, 77.586, 82.105, 81.282, 3.463, 3.463, 5.949, 5.146, 5.146, 5.146, 4.380, 7.405, 4.985, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.019, 0.119, 0.030, 0.030, 0.030, 0.000, 0.038, 0.060, 5.594, 5.842, 6.024, 5.925, 5.925, 5.925, 5.993, 5.962, 6.201, 72.063, 73.740, 73.204, 75.464, 75.464, 75.464, 72.930, 76.080, 76.431
98.900, 78.069, 79.084, 78.590, 80.460, 80.460, 80.460, 76.392, 80.860, 80.107, 3.373, 3.361, 5.662, 4.889, 4.889, 4.889, 4.302, 7.142, 4.823, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.018, 0.116, 0.029, 0.029, 0.029, 0.000, 0.036, 0.060, 5.469, 5.712, 5.901, 5.789, 5.789, 5.789, 5.867, 5.827, 6.062, 70.956, 72.560, 72.089, 74.277, 74.277, 74.277, 71.768, 74.863, 75.281
99.000, 76.858, 77.774, 77.311, 79.165, 79.165, 79.165, 75.121, 79.528, 78.818, 3.271, 3.235, 5.464, 4.661, 4.661, 4.661, 4.134, 6.878, 4.613, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.017, 0.115, 0.028, 0.028, 0.028, 0.000, 0.035, 0.057, 5.341, 5.581, 5.772, 5.649, 5.649, 5.649, 5.734, 5.683, 5.917, 69.755, 71.317, 70.826, 73.003, 73.003, 73.003, 70.535, 73.529, 74.030
99.100, 75.540, 76.396, 75.973, 77.790, 77.790, 77.790, 73.753, 78.163, 77.475, 3.199, 3.133, 5.272, 4.440, 4.440, 4.440, 3.978, 6.590, 4.344, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.016, 0.113, 0.027, 0.027, 0.027, 0.000, 0.034, 0.056, 5.210, 5.444, 5.637, 5.510, 5.510, 5.510, 5.600, 5.540, 5.773, 68.456, 69.992, 69.507, 71.695, 71.695, 71.695, 69.195, 72.187, 72.719
99.200, 74.109, 74.941, 74.508, 76.265, 76.265, 76.265, 72.346, 76.682, 75.985, 3.097, 3.032, 5.033, 4.188, 4.188, 4.188, 3.858, 6.261, 4.158, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.016, 0.111, 0.026, 0.026, 0.026, 0.000, 0.032, 0.055, 5.074, 5.305, 5.494, 5.369, 5.369, 5.369, 5.464, 5.391, 5.624, 67.082, 68.601, 68.068, 70.221, 70.221, 70.221, 67.848, 70.746, 71.251
99.300, 72.673, 73.410, 73.040, 74.711, 74.711, 74.711, 70.814, 75.048, 74.433, 3.026, 2.954, 4.853, 3.948, 3.948, 3.948, 3.703, 5.973, 3.924, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.015, 0.109, 0.025, 0.025, 0.025, 0.000, 0.032, 0.054, 4.945, 5.166, 5.350, 5.227, 5.227, 5.227, 5.319, 5.234, 5.466, 65.688, 67.133, 66.602, 68.734, 68.734, 68.734, 66.373, 69.179, 69.699
99.400, 71.101, 71.764, 71.513, 73.067, 73.067, 73.067, 69.257, 73.371, 72.762, 2.918, 2.876, 4.619, 3.780, 3.780, 3.780, 3.547, 5.668, 3.739, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.013, 0.106, 0.025, 0.025, 0.025, 0.000, 0.031, 0.053, 4.806, 5.026, 5.197, 5.075, 5.075, 5.075, 5.178, 5.078, 5.303, 64.183, 65.600, 65.086, 67.132, 67.132, 67.132, 64.875, 67.573, 68.059
99.500, 69.506, 70.046, 69.853, 71.340, 71.340, 71.340, 67.574, 71.579, 70.991, 2.858, 2.786, 4.374, 3.655, 3.655, 3.655, 3.463, 5.434, 3.517, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.013, 0.104, 0.024, 0.024, 0.024, 0.000, 0.030, 0.051, 4.665, 4.886, 5.043, 4.921, 4.921, 4.921, 5.033, 4.913, 5.133, 62.654, 63.995, 63.472, 65.472, 65.472, 65.472, 63.295, 65.869, 66.326
99.600, 67.810, 68.271, 68.111, 69.549, 69.549, 69.549, 65.831, 69.732, 69.118, 2.768, 2.732, 4.182, 3.457, 3.457, 3.457, 3.385, 5.182, 3.241, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.013, 0.102, 0.022, 0.022, 0.022, 0.000, 0.028, 0.050, 4.519, 4.736, 4.881, 4.763, 4.763, 4.763, 4.889, 4.739, 4.964, 61.010, 62.324, 61.788, 63.733, 63.733, 63.733, 61.645, 64.092, 64.512
99.700, 66.015, 66.409, 66.340, 67.673, 67.673, 67.673, 64.034, 67.772, 67.168, 2.684, 2.654, 3.966, 3.277, 3.277, 3.277, 3.277, 4.907, 2.966, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.013, 0.100, 0.022, 0.022, 0.022, 0.000, 0.027, 0.049, 4.373, 4.582, 4.720, 4.599, 4.599, 4.599, 4.741, 4.565, 4.791, 59.340, 60.560, 60.021, 61.919, 61.919, 61.919, 59.943, 62.220, 62.619
99.800, 64.221, 64.485, 64.470, 65.738, 65.738, 65.738, 62.254, 65.806, 65.135, 2.618, 2.564, 3.798, 3.187, 3.187, 3.187, 3.163, 4.691, 2.786, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.013, 0.096, 0.021, 0.021, 0.021, 0.000, 0.025, 0.047, 4.228, 4.426, 4.557, 4.435, 4.435, 4.435, 4.594, 4.390, 4.606, 57.637, 58.730, 58.166, 60.076, 60.076, 60.076, 58.227, 60.322, 60.656
99.900, 62.291, 62.542, 62.545, 63.731, 63.731, 63.731, 60.349, 63.717, 63.103, 2.564, 2.486, 3.613, 3.050, 3.050, 3.050, 3.085, 4.440, 2.564, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.012, 0.094, 0.020, 0.020, 0.020, 0.000, 0.023, 0.045, 4.085, 4.270, 4.389, 4.269, 4.269, 4.269, 4.446, 4.214, 4.425, 55.852, 56.877, 56.306, 58.141, 58.141, 58.141, 56.433, 58.339, 58.693
100.000, 60.373, 60.558, 60.552, 61.615, 61.615, 61.615, 58.461, 61.619, 61.022, 2.486, 2.432, 3.451, 2.888, 2.888, 2.888, 2.978, 4.284, 2.349, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.012, 0.092, 0.020, 0.020, 0.020, 0.000, 0.023, 0.043, 3.937, 4.109, 4.213, 4.096, 4.096, 4.096, 4.296, 4.036, 4.249, 54.057, 55.000, 54.381, 56.168, 56.168, 56.168, 54.633, 56.329, 56.657
100.100, 58.416, 58.600, 58.580, 59.484, 59.484, 59.484, 56.564, 59.511, 58.889, 2.432, 2.331, 3.277, 2.786, 2.786, 2.786, 2.870, 4.068, 2.163, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.012, 0.090, 0.019, 0.019, 0.019, 0.000, 0.023, 0.042, 3.790, 3.955, 4.045, 3.928, 3.928, 3.928, 4.144, 3.864, 4.072, 52.225, 53.171, 52.513, 54.166, 54.166, 54.166, 52.834, 54.322, 54.598
100.200, 56.521, 56.598, 56.635, 57.425, 57.425, 57.425, 54.646, 57.427, 56.832, 2.349, 2.259, 3.133, 2.696, 2.696, 2.696, 2.774, 3.882, 1.971, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.011, 0.088, 0.017, 0.017, 0.017, 0.000, 0.022, 0.041, 3.645, 3.796, 3.876, 3.762, 3.762, 3.762, 3.993, 3.691, 3.903, 50.413, 51.273, 50.630, 52.209, 52.209, 52.209, 51.012, 52.276, 52.593
100.300, 54.647, 54.648, 54.635, 55.303, 55.303, 55.303, 52.704, 55.332, 54.697, 2.289, 2.139, 3.008, 2.612, 2.612, 2.612, 2.660, 3.697, 1.779, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.010, 0.085, 0.017, 0.017, 0.017, 0.000, 0.021, 0.039, 3.497, 3.643, 3.708, 3.599, 3.599, 3.599, 3.835, 3.520, 3.737, 48.613, 49.441, 48.710, 50.210, 50.210, 50.210, 49.138, 50.233, 50.540
100.400, 52.770, 52.651, 52.733, 53.220, 53.220, 53.220, 50.789, 53.247, 52.641, 2.229, 2.079, 2.840, 2.522, 2.522, 2.522, 2.576, 3.487, 1.600, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.009, 0.082, 0.015, 0.015, 0.015, 0.000, 0.021, 0.038, 3.349, 3.486, 3.541, 3.434, 3.434, 3.434, 3.675, 3.356, 3.570, 46.808, 47.586, 46.851, 48.259, 48.259, 48.259, 47.272, 48.213, 48.529
100.500, 50.864, 50.666, 50.822, 51.146, 51.146, 51.146, 48.868, 51.234, 50.597, 2.181, 2.013, 2.678, 2.391, 2.391, 2.391, 2.510, 3.271, 1.456, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.008, 0.079, 0.015, 0.015, 0.015, 0.000, 0.019, 0.037, 3.202, 3.329, 3.378, 3.269, 3.269, 3.269, 3.525, 3.190, 3.404, 45.001, 45.721, 45.016, 46.296, 46.296, 46.296, 45.454, 46.242, 46.514
100.600, 49.058, 48.759, 48.943, 49.164, 49.164, 49.164, 46.994, 49.325, 48.562, 2.079, 1.941, 2.510, 2.271, 2.271, 2.271, 2.432, 3.145, 1.336, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.008, 0.078, 0.015, 0.015, 0.015, 0.000, 0.018, 0.035, 3.064, 3.174, 3.224, 3.105, 3.105, 3.105, 3.366, 3.032, 3.241, 43.295, 43.909, 43.220, 44.387, 44.387, 44.387, 43.659, 44.345, 44.550
100.700, 47.211, 46.913, 47.116, 47.238, 47.238, 47.238, 45.108, 47.424, 46.660, 2.001, 1.869, 2.313, 2.175, 2.175, 2.175, 2.319, 2.990, 1.210, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.007, 0.076, 0.014, 0.014, 0.014, 0.000, 0.016, 0.034, 2.921, 3.019, 3.074, 2.948, 2.948, 2.948, 3.213, 2.881, 3.086, 41.565, 42.138, 41.511, 42.520, 42.520, 42.520, 41.846, 42.492, 42.672
100.800, 45.460, 45.147, 45.341, 45.325, 45.325, 45.325, 43.296, 45.521, 44.711, 1.917, 1.797, 2.121, 2.079, 2.079, 2.079, 2.217, 2.876, 1.114, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.007, 0.072, 0.014, 0.014, 0.014, 0.000, 0.016, 0.032, 2.774, 2.875, 2.920, 2.795, 2.795, 2.795, 3.064, 2.729, 2.931, 39.870, 40.458, 39.841, 40.677, 40.677, 40.677, 40.082, 40.653, 40.815
100.900, 43.644, 43.375, 43.597, 43.481, 43.481, 43.481, 41.510, 43.714, 42.844, 1.827, 1.702, 1.983, 2.007, 2.007, 2.007, 2.145, 2.774, 0.989, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.007, 0.069, 0.012, 0.012, 0.012, 0.000, 0.016, 0.032, 2.642, 2.732, 2.775, 2.650, 2.650, 2.650, 2.926, 2.588, 2.783, 38.205, 38.775, 38.197, 38.912, 38.912, 38.912, 38.392, 38.906, 39.023
101.000, 41.918, 41.615, 41.945, 41.694, 41.694, 41.694, 39.779, 41.966, 41.038, 1.737, 1.630, 1.863, 1.911, 1.911, 1.911, 2.061, 2.642, 0.887, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.005, 0.069, 0.011, 0.011, 0.011, 0.000, 0.016, 0.031, 2.507, 2.586, 2.634, 2.509, 2.509, 2.509, 2.793, 2.448, 2.639, 36.555, 37.096, 36.649, 37.212, 37.212, 37.212, 36.772, 37.217, 37.280
101.100, 40.279, 39.936, 40.358, 40.005, 40.005, 40.005, 38.084, 40.264, 39.277, 1.666, 1.588, 1.731, 1.827, 1.827, 1.827, 1.983, 2.534, 0.791, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.004, 0.066, 0.010, 0.010, 0.010, 0.000, 0.016, 0.029, 2.374, 2.452, 2.499, 2.376, 2.376, 2.376, 2.668, 2.317, 2.499, 34.980, 35.511, 35.122, 35.578, 35.578, 35.578, 35.197, 35.595, 35.629
101.200, 38.718, 38.329, 38.839, 38.460, 38.460, 38.460, 36.408, 38.672, 37.605, 1.600, 1.534, 1.654, 1.713, 1.713, 1.713, 1.881, 2.414, 0.671, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.004, 0.064, 0.010, 0.010, 0.010, 0.000, 0.016, 0.028, 2.246, 2.324, 2.372, 2.240, 2.240, 2.240, 2.541, 2.188, 2.365, 33.491, 33.968, 33.683, 34.051, 34.051, 34.051, 33.625, 34.038, 34.024
101.300, 37.263, 36.747, 37.379, 36.947, 36.947, 36.947, 34.840, 37.145, 35.986, 1.570, 1.474, 1.504, 1.636, 1.636, 1.636, 1.791, 2.277, 0.593, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.003, 0.061, 0.009, 0.009, 0.009, 0.000, 0.015, 0.026, 2.124, 2.196, 2.245, 2.114, 2.114, 2.114, 2.414, 2.067, 2.230, 32.084, 32.468, 32.275, 32.558, 32.558, 32.558, 32.140, 32.557, 32.498
101.400, 35.791, 35.192, 35.967, 35.545, 35.545, 35.545, 33.307, 35.612, 34.488, 1.498, 1.396, 1.390, 1.570, 1.570, 1.570, 1.690, 2.205, 0.503, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.003, 0.059, 0.009, 0.009, 0.009, 0.000, 0.014, 0.025, 2.010, 2.071, 2.124, 1.996, 1.996, 1.996, 2.296, 1.945, 2.100, 30.672, 30.980, 30.926, 31.140, 31.140, 31.140, 30.703, 31.110, 31.058
101.500, 34.382, 33.723, 34.604, 34.148, 34.148, 34.148, 31.823, 34.157, 33.031, 1.396, 1.312, 1.234, 1.480, 1.480, 1.480, 1.642, 2.037, 0.419, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.003, 0.057, 0.009, 0.009, 0.009, 0.000, 0.012, 0.025, 1.898, 1.946, 2.008, 1.881, 1.881, 1.881, 2.177, 1.829, 1.977, 29.346, 29.566, 29.612, 29.778, 29.778, 29.778, 29.317, 29.729, 29.651
101.600, 33.020, 32.286, 33.264, 32.786, 32.786, 32.786, 30.339, 32.734, 31.625, 1.342, 1.270, 1.144, 1.408, 1.408, 1.408, 1.558, 1.791, 0.353, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.003, 0.054, 0.007, 0.007, 0.007, 0.000, 0.012, 0.024, 1.788, 1.824, 1.891, 1.765, 1.765, 1.765, 2.058, 1.721, 1.865, 28.066, 28.193, 28.334, 28.429, 28.429, 28.429, 27.927, 28.404, 28.316
101.700, 31.700, 30.907, 31.913, 31.480, 31.480, 31.480, 28.996, 31.449, 30.298, 1.288, 1.192, 1.036, 1.282, 1.282, 1.282, 1.474, 1.558, 0.300, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.002, 0.052, 0.007, 0.007, 0.007, 0.000, 0.011, 0.022, 1.679, 1.710, 1.782, 1.658, 1.658, 1.658, 1.949, 1.618, 1.756, 26.822, 26.873, 27.075, 27.161, 27.161, 27.161, 26.643, 27.190, 27.039
101.800, 30.346, 29.544, 30.621, 30.186, 30.186, 30.186, 27.706, 30.198, 29.018, 1.210, 1.102, 0.929, 1.180, 1.180, 1.180, 1.408, 1.408, 0.246, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.002, 0.049, 0.006, 0.006, 0.006, 0.000, 0.009, 0.021, 1.579, 1.593, 1.683, 1.553, 1.553, 1.553, 1.843, 1.518, 1.656, 25.605, 25.565, 25.893, 25.937, 25.937, 25.937, 25.407, 25.992, 25.829
101.900, 29.049, 28.200, 29.370, 28.919, 28.919, 28.919, 26.479, 28.952, 27.773, 1.150, 1.042, 0.851, 1.072, 1.072, 1.072, 1.324, 1.222, 0.228, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.002, 0.047, 0.006, 0.006, 0.006, 0.000, 0.009, 0.020, 1.482, 1.486, 1.586, 1.453, 1.453, 1.453, 1.742, 1.422, 1.559, 24.432, 24.303, 24.750, 24.740, 24.740, 24.740, 24.245, 24.840, 24.666
102.000, 27.705, 26.860, 28.188, 27.649, 27.649, 27.649, 25.262, 27.777, 26.578, 1.084, 0.965, 0.797, 0.995, 0.995, 0.995, 1.264, 1.090, 0.198, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.002, 0.045, 0.006, 0.006, 0.006, 0.000, 0.009, 0.019, 1.386, 1.381, 1.496, 1.361, 1.361, 1.361, 1.643, 1.333, 1.466, 23.232, 23.072, 23.685, 23.583, 23.583, 23.583, 23.076, 23.734, 23.531
