Spot weight, MU count, T [cm], U [cm], Energy [MeV], Preabsorber, Field
1129.4772, 1129.48, 1.62, -4.05, 80.970, OUT, F2
1128.2980, 1128.30, 1.38, 0.00, 102.725, OUT, F1
1127.6615, 1127.66, 3.85, -0.64, 111.506, OUT, F0
1125.4783, 1125.48, -1.78, 1.19, 122.974, OUT, F2
1125.0365, 1125.04, -6.06, -3.03, 118.164, OUT, F0
1124.9298, 1124.93, -4.98, -2.49, 114.872, OUT, F2
1124.8702, 1124.87, 2.27, -1.52, 89.352, OUT, F2
1124.4858, 1124.49, 0.93, 2.80, 56.191, OUT, F2
1124.0950, 1124.09, 5.19, -1.15, 133.671, OUT, F1
1123.8428, 1123.84, 2.43, 0.81, 80.970, OUT, F2
1123.6854, 1123.69, -6.61, 1.65, 142.341, OUT, F2
1122.7297, 1122.73, -6.23, -0.62, 114.872, OUT, F2
1121.9766, 1121.98, -1.47, 0.00, 93.323, OUT, F1
1121.1938, 1121.19, 1.40, -0.70, 100.899, OUT, F2
1121.1261, 1121.13, 4.67, -0.93, 56.191, OUT, F1
1120.9927, 1120.99, -3.58, 1.43, 97.168, OUT, F0
1120.8025, 1120.80, -2.97, 1.19, 126.102, OUT, F0
1120.6177, 1120.62, 0.70, -2.79, 100.899, OUT, F2
1120.4399, 1120.44, -5.86, -1.95, 109.793, OUT, F0
1118.6276, 1118.63, -6.50, 1.18, 129.170, OUT, F1
1118.1367, 1118.14, 5.15, -2.21, 93.323, OUT, F0
1117.9602, 1117.96, 2.27, 0.76, 89.352, OUT, F2
1117.4683, 1117.47, 6.20, 0.69, 102.725, OUT, F1
1116.9922, 1116.99, 0.68, -0.68, 104.527, OUT, F2
1116.1537, 1116.15, 2.21, 3.68, 93.323, OUT, F0
1115.3746, 1115.37, -1.75, -0.88, 69.439, OUT, F2
1114.6481, 1114.65, 2.75, -1.38, 102.725, OUT, F1
1114.4868, 1114.49, 3.45, 1.73, 71.858, OUT, F2
1114.1307, 1114.13, -1.52, -0.76, 89.352, OUT, F2
1114.1046, 1114.10, 2.55, -0.85, 74.217, OUT, F0
1113.7609, 1113.76, -5.66, 2.83, 99.047, OUT, F2
1113.5790, 1113.58, 3.74, 1.25, 114.872, OUT, F2
1113.4026, 1113.40, 3.91, -0.65, 109.793, OUT, F0
1112.9181, 1112.92, 4.42, -0.74, 93.323, OUT, F2
1112.8373, 1112.84, -4.42, -1.47, 93.323, OUT, F2
1112.7024, 1112.70, -2.01, -5.36, 106.304, OUT, F0
1111.7896, 1111.79, 2.33, 1.16, 132.184, OUT, F0
1111.5854, 1111.59, 6.62, 1.47, 93.323, OUT, F1
1111.0057, 1111.01, 0.78, 0.78, 85.241, OUT, F1
1110.4395, 1110.44, 4.48, 0.75, 91.354, OUT, F1
1109.8311, 1109.83, 5.13, 3.85, 111.506, OUT, F0
1108.9164, 1108.92, -1.57, 3.92, 85.241, OUT, F1
1108.6031, 1108.60, -2.63, -1.75, 69.439, OUT, F2
1108.3790, 1108.38, -4.65, 2.33, 132.184, OUT, F1
1107.1849, 1107.18, 1.43, 2.87, 97.168, OUT, F0
1105.9908, 1105.99, 0.00, -1.28, 111.506, OUT, F0
1105.3270, 1105.33, -5.32, -1.18, 129.170, OUT, F1
1104.0522, 1104.05, 4.42, 0.00, 93.323, OUT, F0
1103.7258, 1103.73, 0.00, 0.00, 83.127, OUT, F1
1103.3264, 1103.33, 2.57, 0.64, 111.506, OUT, F0
1102.5308, 1102.53, 0.00, 0.69, 102.725, OUT, F1
1102.3850, 1102.39, 3.35, 0.67, 106.304, OUT, F0
1102.3561, 1102.36, -0.81, 3.24, 80.970, OUT, F2
1101.2748, 1101.27, -6.42, -1.93, 111.506, OUT, F1
1101.0869, 1101.09, 1.93, -0.64, 111.506, OUT, F0
1100.7787, 1100.78, -1.16, 2.33, 132.184, OUT, F0
1100.3337, 1100.33, -5.91, -1.18, 129.170, OUT, F1
1099.7813, 1099.78, -2.09, 2.09, 100.899, OUT, F2
1098.6125, 1098.61, -4.30, 3.58, 97.168, OUT, F0
1098.4841, 1098.48, -5.66, 3.54, 99.047, OUT, F2
1097.6118, 1097.61, -3.57, -3.57, 64.393, OUT, F1
1097.3978, 1097.40, 6.75, 0.61, 116.527, OUT, F1
1096.8203, 1096.82, 2.21, 0.74, 93.323, OUT, F2
1096.7460, 1096.75, 1.43, 1.43, 97.168, OUT, F0
1096.6365, 1096.64, 0.00, -1.75, 69.439, OUT, F2
1096.2775, 1096.28, 4.16, -0.59, 126.102, OUT, F1
1095.6486, 1095.65, -0.70, 2.09, 100.899, OUT, F2
1095.4768, 1095.48, -4.43, 5.06, 113.199, OUT, F1
1095.2892, 1095.29, 2.94, -2.94, 93.323, OUT, F1
1095.2037, 1095.20, -4.16, -1.78, 122.974, OUT, F2
1094.4822, 1094.48, 2.21, -3.68, 93.323, OUT, F2
1093.2576, 1093.26, 2.95, 0.00, 129.170, OUT, F1
1093.1050, 1093.10, 0.00, 0.00, 93.323, OUT, F0
1091.9617, 1091.96, -6.51, -0.65, 109.793, OUT, F0
1091.4121, 1091.41, -1.38, 2.07, 102.725, OUT, F1
1091.2053, 1091.21, 3.68, 2.94, 93.323, OUT, F0
1091.1083, 1091.11, -2.59, -0.86, 71.858, OUT, F2
1090.8837, 1090.88, 1.62, 0.00, 80.970, OUT, F2
1090.1166, 1090.12, -5.94, 3.57, 126.102, OUT, F1
1089.9006, 1089.90, -6.95, -0.63, 113.199, OUT, F1
1089.6362, 1089.64, 5.67, 3.24, 80.970, OUT, F2
1089.3955, 1089.40, 2.97, 0.59, 122.974, OUT, F2
1089.3647, 1089.36, -3.58, 0.72, 97.168, OUT, F0
1089.2684, 1089.27, -1.93, 0.00, 111.506, OUT, F0
1088.8793, 1088.88, 4.69, 0.67, 106.304, OUT, F1
1088.0118, 1088.01, -5.78, 1.93, 111.506, OUT, F1
1086.9569, 1086.96, 4.67, -1.87, 56.191, OUT, F2
1086.8817, 1086.88, -3.57, 0.59, 126.102, OUT, F0
1086.5133, 1086.51, -1.47, -2.94, 93.323, OUT, F2
1086.1129, 1086.11, 6.32, -3.16, 113.199, OUT, F1
1085.8313, 1085.83, -5.51, 1.65, 142.341, OUT, F2
1084.8138, 1084.81, 0.00, 0.88, 66.953, OUT, F2
1083.8916, 1083.89, -3.24, -2.43, 80.970, OUT, F2
1083.6681, 1083.67, -1.47, 0.74, 93.323, OUT, F2
1083.3197, 1083.32, -1.87, -1.87, 56.191, OUT, F1
1082.8768, 1082.88, -4.30, 3.07, 116.527, OUT, F1
1078.8519, 1078.85, 3.03, 0.76, 89.352, OUT, F2
1078.8022, 1078.80, -6.23, 1.25, 114.872, OUT, F2
1078.1805, 1078.18, -2.21, -0.74, 93.323, OUT, F0
1077.8071, 1077.81, -3.26, -4.56, 109.793, OUT, F0
1077.6591, 1077.66, -7.13, 1.78, 126.102, OUT, F2
1077.5514, 1077.55, 2.94, 0.74, 93.323, OUT, F2
1076.5975, 1076.60, 2.79, 1.40, 100.899, OUT, F2
1076.0089, 1076.01, -0.59, 0.59, 126.102, OUT, F0
1075.5918, 1075.59, 0.69, 0.00, 102.725, OUT, F1
1075.4489, 1075.45, -7.37, -1.34, 106.304, OUT, F1
1075.2957, 1075.30, -2.49, -2.49, 114.872, OUT, F2
1074.5222, 1074.52, -6.66, -1.82, 118.164, OUT, F0
1073.6805, 1073.68, -1.49, 2.98, 91.354, OUT, F1
1072.7090, 1072.71, 5.51, -2.07, 102.725, OUT, F1
1072.3967, 1072.40, -6.85, 0.62, 114.872, OUT, F2
1072.0704, 1072.07, -4.88, 2.79, 100.899, OUT, F2
1071.7920, 1071.79, 5.60, 1.87, 56.191, OUT, F1
1071.6886, 1071.69, -3.97, -1.32, 108.060, OUT, F0
1071.6294, 1071.63, 2.04, -2.72, 104.527, OUT, F2
1071.5050, 1071.51, 2.65, 1.77, 66.953, OUT, F2
1070.0295, 1070.03, 2.46, -1.23, 116.527, OUT, F1
1068.8235, 1068.82, -2.57, 0.64, 111.506, OUT, F0
1067.8828, 1067.88, -0.74, 2.94, 93.323, OUT, F0
1066.8549, 1066.85, -4.86, 0.81, 80.970, OUT, F2
1066.1506, 1066.15, -3.44, -4.13, 102.725, OUT, F1
1065.5659, 1065.57, -0.64, -2.57, 111.506, OUT, F0
1065.0896, 1065.09, -6.61, -2.75, 142.341, OUT, F2
1064.9384, 1064.94, -5.78, -0.64, 111.506, OUT, F0
1064.2679, 1064.27, 1.47, 2.21, 93.323, OUT, F2
1064.2151, 1064.22, -1.95, 0.65, 109.793, OUT, F0
1063.9280, 1063.93, -7.06, -1.28, 111.506, OUT, F1
1063.6106, 1063.61, -3.35, -2.01, 106.304, OUT, F0
1063.5562, 1063.56, 0.65, 0.00, 109.793, OUT, F0
1063.4861, 1063.49, 0.93, -2.80, 56.191, OUT, F1
1063.3013, 1063.30, 1.78, 0.59, 122.974, OUT, F2
1062.7527, 1062.75, -5.57, 0.00, 139.497, OUT, F2
1062.5354, 1062.54, 1.32, 2.64, 108.060, OUT, F0
1061.3627, 1061.36, -2.80, -4.67, 56.191, OUT, F1
1061.1104, 1061.11, 0.74, 1.47, 93.323, OUT, F1
1060.6522, 1060.65, 0.00, 0.00, 99.047, OUT, F2
1060.5227, 1060.52, 0.00, -3.35, 106.304, OUT, F0
1060.3322, 1060.33, 5.36, -1.34, 106.304, OUT, F1
1059.9087, 1059.91, 5.61, -2.49, 114.872, OUT, F2
1059.8569, 1059.86, 0.86, 3.45, 71.858, OUT, F2
1059.3296, 1059.33, 3.68, -2.21, 93.323, OUT, F1
1056.1959, 1056.20, -4.88, 2.09, 100.899, OUT, F2
1055.7869, 1055.79, 4.88, 3.49, 100.899, OUT, F2
1055.6285, 1055.63, 3.57, -0.59, 122.974, OUT, F0
1055.4662, 1055.47, 0.74, 2.94, 93.323, OUT, F2
1054.5222, 1054.52, -1.95, 1.95, 109.793, OUT, F0
1053.2234, 1053.22, -4.16, 2.97, 126.102, OUT, F1
1052.5317, 1052.53, -2.01, 4.69, 106.304, OUT, F1
1052.3516, 1052.35, 6.36, 1.41, 99.047, OUT, F2
1051.6985, 1051.70, 0.00, -4.42, 93.323, OUT, F0
1051.6559, 1051.66, -4.56, 0.00, 109.793, OUT, F0
1051.2394, 1051.24, -2.38, 0.00, 122.974, OUT, F0
1050.3746, 1050.37, -0.66, -3.97, 108.060, OUT, F0
1050.1357, 1050.14, 0.76, -0.76, 89.352, OUT, F2
1049.7150, 1049.71, -5.58, 3.49, 100.899, OUT, F2
1049.2549, 1049.25, -6.55, -2.98, 121.387, OUT, F0
1049.2411, 1049.24, -4.36, 3.11, 114.872, OUT, F2
1049.1301, 1049.13, 5.15, 1.47, 93.323, OUT, F1
1047.9298, 1047.93, 5.86, -1.30, 109.793, OUT, F0
1047.8507, 1047.85, 3.45, 0.86, 71.858, OUT, F2
1047.7657, 1047.77, -7.13, 0.59, 126.102, OUT, F0
1047.4547, 1047.45, 0.67, 1.34, 106.304, OUT, F1
1046.0560, 1046.06, 0.00, -0.77, 87.315, OUT, F0
1044.9200, 1044.92, 2.97, -1.78, 126.102, OUT, F1
1044.8091, 1044.81, -5.94, -2.38, 122.974, OUT, F2
1044.6768, 1044.68, 5.48, 1.57, 85.241, OUT, F1
1044.1586, 1044.16, 0.93, 4.67, 56.191, OUT, F2
1044.1168, 1044.12, 4.76, 0.00, 53.245, OUT, F1
1044.0811, 1044.08, 1.19, -1.78, 126.102, OUT, F0
1042.6371, 1042.64, -4.43, 0.00, 113.199, OUT, F1
1042.3138, 1042.31, 0.76, 1.52, 89.352, OUT, F2
1042.1876, 1042.19, -5.96, -0.60, 121.387, OUT, F0
1041.9558, 1041.96, -5.02, 3.58, 97.168, OUT, F0
1041.3862, 1041.39, -6.88, -2.07, 102.725, OUT, F1
1041.3677, 1041.37, 3.53, -0.88, 66.953, OUT, F2
1041.0889, 1041.09, 5.58, 1.59, 83.127, OUT, F1
1041.0399, 1041.04, 1.62, -3.24, 80.970, OUT, F2
1040.8790, 1040.88, -0.86, -0.86, 71.858, OUT, F2
1040.2482, 1040.25, 5.51, -3.44, 102.725, OUT, F1
1039.7001, 1039.70, 1.57, -2.35, 85.241, OUT, F1
1039.4240, 1039.42, -1.43, -1.43, 97.168, OUT, F0
1039.4169, 1039.42, -4.88, -3.49, 100.899, OUT, F2
1039.1875, 1039.19, 1.30, -1.95, 109.793, OUT, F0
1038.9648, 1038.96, 3.81, -0.95, 53.245, OUT, F1
1038.6232, 1038.62, -7.70, 1.28, 111.506, OUT, F0
1038.4867, 1038.49, -2.94, 2.21, 93.323, OUT, F2
1038.2594, 1038.26, 2.09, -0.70, 100.899, OUT, F2
1038.2361, 1038.24, 5.78, -1.28, 111.506, OUT, F0
1037.7020, 1037.70, 2.27, -3.79, 89.352, OUT, F2
1036.3063, 1036.31, 4.95, 3.54, 99.047, OUT, F2
1035.4962, 1035.50, 2.98, -2.98, 91.354, OUT, F1
1034.4869, 1034.49, -0.59, 2.38, 126.102, OUT, F0
1034.3333, 1034.33, -1.52, 0.76, 89.352, OUT, F2
1033.8544, 1033.85, 4.82, -2.07, 102.725, OUT, F1
1033.6929, 1033.69, 3.40, -1.36, 104.527, OUT, F2
1033.1470, 1033.15, 3.74, 0.00, 114.872, OUT, F2
1031.6346, 1031.63, 2.59, 0.86, 71.858, OUT, F2
1031.0083, 1031.01, 2.94, -0.74, 93.323, OUT, F2
1030.5159, 1030.52, 0.00, -0.93, 56.191, OUT, F2
1028.7787, 1028.78, 3.98, -1.59, 83.127, OUT, F1
1028.7377, 1028.74, -0.81, -4.86, 80.970, OUT, F2
1028.5507, 1028.55, 0.76, 3.03, 89.352, OUT, F2
1028.5177, 1028.52, -4.55, -2.27, 89.352, OUT, F2
1028.4922, 1028.49, -4.95, 2.83, 99.047, OUT, F2
1028.4070, 1028.41, -6.75, -0.61, 116.527, OUT, F1
1028.2050, 1028.20, -9.51, -2.38, 122.974, OUT, F0
1028.0859, 1028.09, 5.51, -4.82, 102.725, OUT, F1
1027.5559, 1027.56, 4.73, -2.36, 129.170, OUT, F1
1027.4805, 1027.48, -4.24, 1.21, 118.164, OUT, F0
1027.1611, 1027.16, -5.94, 0.00, 126.102, OUT, F2
1027.1078, 1027.11, 0.00, -2.68, 106.304, OUT, F0
1026.7333, 1026.73, -4.73, -1.18, 129.170, OUT, F1
1026.5795, 1026.58, 1.79, -1.79, 64.393, OUT, F1
1026.3701, 1026.37, 0.88, -2.65, 66.953, OUT, F2
1026.0652, 1026.07, 4.07, 1.16, 132.184, OUT, F0
1025.5541, 1025.55, 4.05, 3.24, 80.970, OUT, F2
1025.5006, 1025.50, 4.76, 0.59, 122.974, OUT, F0
1024.4174, 1024.42, -7.06, -0.64, 111.506, OUT, F1
1024.1361, 1024.14, 3.24, 0.81, 80.970, OUT, F2
1023.8923, 1023.89, 2.61, 0.65, 109.793, OUT, F0
1023.7510, 1023.75, 0.88, -0.88, 66.953, OUT, F2
1022.4654, 1022.47, 2.97, 0.00, 126.102, OUT, F1
1021.4418, 1021.44, -3.79, -0.76, 89.352, OUT, F2
1020.6409, 1020.64, -4.19, 0.70, 100.899, OUT, F2
1020.6036, 1020.60, 5.39, -2.40, 119.784, OUT, F2
1020.1616, 1020.16, -1.26, 2.53, 113.199, OUT, F1
1019.8819, 1019.88, 7.36, 2.21, 93.323, OUT, F0
1019.4069, 1019.41, -1.73, 0.86, 71.858, OUT, F2
1019.2557, 1019.26, 5.60, -0.93, 56.191, OUT, F0
1019.1776, 1019.18, 4.62, 0.00, 87.315, OUT, F0
1019.0310, 1019.03, 0.00, -6.66, 53.245, OUT, F1
1019.0226, 1019.02, -6.75, -1.23, 116.527, OUT, F1
1018.8416, 1018.84, -0.77, -1.54, 87.315, OUT, F0
1018.0690, 1018.07, 0.00, -3.45, 71.858, OUT, F2
1017.9356, 1017.94, -3.16, 3.16, 113.199, OUT, F1
1017.8093, 1017.81, 0.72, 1.43, 97.168, OUT, F0
1017.7784, 1017.78, -8.04, 0.67, 106.304, OUT, F1
1017.6814, 1017.68, -2.01, 0.00, 106.304, OUT, F0
1016.1484, 1016.15, -4.76, 0.00, 122.974, OUT, F0
1016.1131, 1016.11, 1.70, 3.40, 74.217, OUT, F0
1016.0021, 1016.00, -2.15, -2.15, 97.168, OUT, F0
1014.7080, 1014.71, -2.68, 1.34, 106.304, OUT, F0
1014.6132, 1014.61, -4.16, 4.16, 122.974, OUT, F0
1013.5612, 1013.56, -3.26, -1.95, 109.793, OUT, F0
1013.3039, 1013.30, 4.67, 0.93, 56.191, OUT, F0
1013.2982, 1013.30, -0.67, -0.67, 106.304, OUT, F0
1012.5353, 1012.54, -3.57, 1.19, 122.974, OUT, F0
1012.4152, 1012.42, 3.40, 0.00, 104.527, OUT, F2
1012.1040, 1012.10, -1.75, 0.88, 69.439, OUT, F2
1011.5266, 1011.53, -3.11, 1.87, 114.872, OUT, F2
1011.3187, 1011.32, -2.21, -2.94, 93.323, OUT, F0
1011.2960, 1011.30, -3.21, -1.93, 111.506, OUT, F0
1011.0873, 1011.09, 1.36, 0.68, 104.527, OUT, F2
1010.6124, 1010.61, 6.16, 2.31, 87.315, OUT, F0
1010.4738, 1010.47, -3.21, -3.21, 111.506, OUT, F0
1010.1391, 1010.14, 1.90, -1.90, 113.199, OUT, F1
1009.6015, 1009.60, 0.00, -1.73, 71.858, OUT, F2
1009.5403, 1009.54, 1.73, 1.73, 133.671, OUT, F1
1009.2908, 1009.29, 0.67, -1.34, 106.304, OUT, F1
1008.5979, 1008.60, -0.65, -2.61, 109.793, OUT, F0
1008.4923, 1008.49, 3.57, 1.79, 64.393, OUT, F1
1007.5735, 1007.57, -6.95, -1.26, 113.199, OUT, F1
1007.1896, 1007.19, 1.19, -2.97, 122.974, OUT, F0
1006.8546, 1006.85, 2.87, 0.72, 97.168, OUT, F0
1005.9684, 1005.97, 3.40, 0.68, 104.527, OUT, F2
1005.8105, 1005.81, -3.08, -1.54, 87.315, OUT, F0
1004.8927, 1004.89, 4.24, 4.84, 118.164, OUT, F0
1004.6461, 1004.65, -4.76, 4.16, 122.974, OUT, F2
1003.9405, 1003.94, 0.77, 2.31, 87.315, OUT, F0
1003.8516, 1003.85, 2.55, 0.00, 74.217, OUT, F0
1003.7906, 1003.79, -3.35, 0.67, 106.304, OUT, F0
1003.3743, 1003.37, 1.54, 0.77, 87.315, OUT, F0
1002.5250, 1002.53, 0.65, -1.95, 109.793, OUT, F0
1002.2286, 1002.23, 3.35, 1.34, 106.304, OUT, F0
1001.8041, 1001.80, 1.19, 0.00, 122.974, OUT, F2
1001.4250, 1001.42, 0.81, 3.24, 80.970, OUT, F2
1001.3735, 1001.37, -4.16, 0.59, 126.102, OUT, F1
1001.1383, 1001.14, 5.94, -0.59, 122.974, OUT, F2
1000.3801, 1000.38, 4.63, 3.97, 108.060, OUT, F0
1000.0904, 1000.09, -1.93, -1.28, 111.506, OUT, F0
999.6993, 999.70, -3.68, -4.42, 93.323, OUT, F2
997.7665, 997.77, 2.01, -0.67, 106.304, OUT, F0
997.6603, 997.66, 2.21, 0.74, 93.323, OUT, F1
997.5830, 997.58, -1.62, 0.81, 80.970, OUT, F2
996.9386, 996.94, 0.78, -3.13, 85.241, OUT, F1
996.7733, 996.77, 4.76, -2.86, 53.245, OUT, F1
996.2977, 996.30, 1.62, 4.05, 80.970, OUT, F2
995.8862, 995.89, -1.93, 4.49, 111.506, OUT, F1
995.7719, 995.77, 4.13, -0.69, 102.725, OUT, F1
995.4857, 995.49, 1.47, -2.21, 93.323, OUT, F1
994.9659, 994.97, 3.13, -5.48, 85.241, OUT, F1
994.9617, 994.96, -1.40, -0.70, 100.899, OUT, F2
994.0398, 994.04, -5.94, -2.38, 126.102, OUT, F1
993.9193, 993.92, 4.75, 2.97, 126.102, OUT, F2
993.1305, 993.13, 5.73, -2.15, 97.168, OUT, F0
992.8383, 992.84, 2.98, -3.73, 91.354, OUT, F1
992.6153, 992.62, 3.13, -1.57, 85.241, OUT, F1
992.3608, 992.36, 3.11, 1.87, 114.872, OUT, F2
991.5960, 991.60, -4.16, 1.78, 122.974, OUT, F2
991.1503, 991.15, -6.66, 1.21, 118.164, OUT, F0
990.9420, 990.94, 0.00, -4.76, 53.245, OUT, F1
990.7393, 990.74, 5.36, -4.02, 106.304, OUT, F1
990.0909, 990.09, -3.68, 1.47, 93.323, OUT, F0
989.7795, 989.78, -5.43, 0.68, 104.527, OUT, F2
989.4019, 989.40, -5.43, 3.40, 104.527, OUT, F2
989.2471, 989.25, 4.43, -0.63, 113.199, OUT, F1
989.0751, 989.08, 2.94, -3.68, 93.323, OUT, F2
988.8621, 988.86, 3.73, -2.98, 91.354, OUT, F1
988.6185, 988.62, -5.91, -3.55, 129.170, OUT, F1
988.5111, 988.51, 3.81, 0.95, 53.245, OUT, F1
987.2895, 987.29, -4.46, -0.56, 139.497, OUT, F2
987.2437, 987.24, 2.94, 1.47, 93.323, OUT, F2
984.1367, 984.14, 4.42, -1.47, 93.323, OUT, F0
983.9323, 983.93, 0.80, 3.98, 83.127, OUT, F1
982.8752, 982.88, -6.23, 1.87, 114.872, OUT, F2
981.5956, 981.60, -5.78, -1.93, 111.506, OUT, F0
981.4216, 981.42, 4.75, -2.97, 126.102, OUT, F1
981.0994, 981.10, 1.47, 0.74, 93.323, OUT, F1
980.9017, 980.90, 0.72, -5.02, 97.168, OUT, F0
980.3497, 980.35, -3.49, 2.79, 100.899, OUT, F2
980.2053, 980.21, 0.00, 2.01, 106.304, OUT, F0
980.0188, 980.02, 2.68, 0.67, 106.304, OUT, F0
979.5591, 979.56, 1.78, -2.38, 122.974, OUT, F0
979.1923, 979.19, -6.54, 0.00, 126.102, OUT, F1
978.8691, 978.87, -7.73, 0.00, 126.102, OUT, F0
978.6034, 978.60, 3.57, 0.00, 126.102, OUT, F1
978.3743, 978.37, -1.62, -4.86, 80.970, OUT, F2
978.3676, 978.37, -1.93, 1.93, 111.506, OUT, F0
977.7517, 977.75, -4.86, 3.24, 80.970, OUT, F2
976.7418, 976.74, 2.21, -1.47, 93.323, OUT, F2
976.0841, 976.08, -2.21, -0.74, 93.323, OUT, F1
975.7207, 975.72, 3.03, 1.52, 89.352, OUT, F2
975.6733, 975.67, 0.00, 1.47, 93.323, OUT, F2
975.0803, 975.08, -5.29, 3.30, 108.060, OUT, F0
974.7532, 974.75, 2.09, -2.79, 100.899, OUT, F2
974.5524, 974.55, -6.03, 2.68, 106.304, OUT, F0
973.6453, 973.65, -6.11, 1.36, 104.527, OUT, F2
973.4529, 973.45, -6.14, 1.23, 116.527, OUT, F1
973.0112, 973.01, 4.61, -1.73, 133.671, OUT, F1
972.2804, 972.28, -4.55, 0.76, 89.352, OUT, F2
971.7443, 971.74, 2.80, 0.93, 56.191, OUT, F1
971.6752, 971.68, 4.56, 1.95, 109.793, OUT, F0
971.5516, 971.55, -0.76, 1.52, 89.352, OUT, F2
971.3175, 971.32, 6.70, 0.00, 106.304, OUT, F0
970.5002, 970.50, 6.51, -0.65, 109.793, OUT, F0
969.9726, 969.97, 4.48, -2.24, 91.354, OUT, F1
969.0574, 969.06, -6.42, -1.93, 111.506, OUT, F0
968.7568, 968.76, -7.06, 1.93, 111.506, OUT, F0
968.5942, 968.59, 4.07, 0.58, 132.184, OUT, F0
968.4357, 968.44, 3.51, 4.38, 69.439, OUT, F2
968.0718, 968.07, -1.36, 0.00, 104.527, OUT, F2
967.9302, 967.93, 4.76, -1.19, 122.974, OUT, F2
966.9619, 966.96, -2.79, -2.79, 100.899, OUT, F2
966.3691, 966.37, 5.86, 0.00, 109.793, OUT, F0
966.1486, 966.15, 5.45, 1.21, 118.164, OUT, F0
964.8162, 964.82, -3.91, 0.65, 109.793, OUT, F0
963.0848, 963.08, -5.35, 2.38, 126.102, OUT, F2
962.7737, 962.77, 5.36, -4.69, 106.304, OUT, F1
962.4772, 962.48, 1.87, 0.00, 114.872, OUT, F2
961.9421, 961.94, 4.30, -3.07, 116.527, OUT, F1
961.9401, 961.94, 3.49, 0.00, 100.899, OUT, F2
961.5381, 961.54, 1.19, -1.19, 122.974, OUT, F2
961.4589, 961.46, 0.00, -0.56, 138.058, OUT, F0
961.2067, 961.21, 0.00, -4.67, 56.191, OUT, F1
961.0762, 961.08, -0.59, 0.59, 122.974, OUT, F0
958.8976, 958.90, -4.55, 3.03, 89.352, OUT, F2
958.6747, 958.67, -4.76, 3.57, 122.974, OUT, F2
958.4213, 958.42, 1.77, -0.59, 129.170, OUT, F1
958.2316, 958.23, 2.63, 1.75, 69.439, OUT, F2
958.1359, 958.14, -6.54, 1.19, 126.102, OUT, F2
957.9343, 957.93, 4.49, -0.64, 111.506, OUT, F1
957.2697, 957.27, 5.53, 1.84, 116.527, OUT, F1
956.0826, 956.08, -6.79, 2.04, 104.527, OUT, F2
955.5953, 955.60, 5.97, 2.98, 91.354, OUT, F1
955.5641, 955.56, 5.58, -0.80, 83.127, OUT, F1
955.5059, 955.51, -1.73, 3.45, 71.858, OUT, F2
954.9966, 955.00, 1.90, 0.63, 113.199, OUT, F1
954.8414, 954.84, -0.68, -1.36, 104.527, OUT, F2
954.5690, 954.57, -1.54, 3.08, 87.315, OUT, F0
954.4059, 954.41, 3.68, 5.89, 93.323, OUT, F0
953.9006, 953.90, -6.59, 1.20, 119.784, OUT, F2
951.5807, 951.58, -0.59, -1.19, 126.102, OUT, F0
951.2794, 951.28, -0.77, -2.31, 87.315, OUT, F0
950.9254, 950.93, -2.21, 0.74, 93.323, OUT, F0
949.7309, 949.73, -4.19, -2.79, 100.899, OUT, F2
949.5579, 949.56, 1.75, 0.88, 69.439, OUT, F2
948.6066, 948.61, -0.74, 1.47, 93.323, OUT, F1
948.6038, 948.60, -1.40, -2.79, 100.899, OUT, F2
947.4597, 947.46, -2.38, -2.38, 126.102, OUT, F0
947.4537, 947.45, -7.47, -1.25, 114.872, OUT, F2
946.9649, 946.96, 3.79, 0.76, 89.352, OUT, F2
945.9587, 945.96, 2.46, 1.84, 116.527, OUT, F1
945.6463, 945.65, 4.31, 0.86, 71.858, OUT, F2
945.5305, 945.53, 1.95, 2.61, 109.793, OUT, F0
945.4637, 945.46, 3.68, -3.68, 93.323, OUT, F1
942.9147, 942.91, 0.00, 1.52, 89.352, OUT, F2
942.5731, 942.57, 4.48, 1.49, 91.354, OUT, F1
942.4699, 942.47, -3.79, -3.16, 113.199, OUT, F1
942.1168, 942.12, -4.43, 2.53, 113.199, OUT, F1
941.8193, 941.82, -2.68, -0.89, 64.393, OUT, F1
941.2568, 941.26, 4.55, 3.79, 89.352, OUT, F2
941.0684, 941.07, -0.64, -1.28, 111.506, OUT, F0
939.9904, 939.99, -4.17, 3.57, 121.387, OUT, F0
939.8074, 939.81, -7.73, 0.00, 122.974, OUT, F2
939.3505, 939.35, 3.21, 1.93, 111.506, OUT, F0
938.2424, 938.24, -1.68, 1.12, 138.058, OUT, F0
937.7039, 937.70, 0.74, -5.15, 93.323, OUT, F0
937.1940, 937.19, 3.40, -3.40, 74.217, OUT, F0
936.4929, 936.49, -5.15, -2.21, 93.323, OUT, F2
935.7404, 935.74, -3.53, 0.88, 66.953, OUT, F2
935.4259, 935.43, 3.85, -1.54, 87.315, OUT, F0
935.1707, 935.17, -6.79, 2.72, 104.527, OUT, F2
934.9030, 934.90, -1.68, 0.56, 138.058, OUT, F0
934.6663, 934.67, 3.26, 0.00, 109.793, OUT, F0
934.4160, 934.42, -0.58, -2.91, 132.184, OUT, F0
934.1198, 934.12, -7.71, -2.75, 142.341, OUT, F2
934.0383, 934.04, -0.67, -2.68, 106.304, OUT, F0
933.7501, 933.75, 2.33, -1.16, 132.184, OUT, F0
