Spot weight, MU count, T [cm], U [cm], Energy [MeV], Preabsorber, Field
900.0231, 900.02, 1.88, 1.41, 85.241, OUT, F1
898.8956, 898.90, 3.76, -1.88, 89.352, OUT, F0
898.6675, 898.67, 1.41, -2.35, 74.217, OUT, F2
898.5504, 898.55, 3.76, 0.00, 104.527, OUT, F2
898.1673, 898.17, 5.17, -3.76, 78.769, OUT, F1
897.1680, 897.17, 2.82, 3.29, 83.127, OUT, F0
896.4763, 896.48, -0.47, -0.47, 80.970, OUT, F2
896.3328, 896.33, 4.23, -2.82, 71.858, OUT, F1
895.9677, 895.97, 0.00, -0.47, 80.970, OUT, F2
895.9158, 895.92, 1.41, -1.88, 106.304, OUT, F0
895.6895, 895.69, 3.76, 0.47, 93.323, OUT, F2
895.5244, 895.52, -3.29, 1.88, 87.315, OUT, F2
895.1122, 895.11, 3.29, -1.41, 80.970, OUT, F2
894.9296, 894.93, -2.82, 2.35, 95.260, OUT, F0
894.5421, 894.54, 3.76, 2.82, 95.260, OUT, F0
894.4616, 894.46, -4.23, 0.94, 127.643, OUT, F1
894.1561, 894.16, 2.35, 0.94, 109.793, OUT, F2
893.8120, 893.81, -3.76, -3.29, 113.199, OUT, F1
892.4677, 892.47, -3.29, 2.35, 118.164, OUT, F1
892.0051, 892.01, 4.23, -1.41, 102.725, OUT, F1
891.8455, 891.85, 3.76, 1.88, 66.953, OUT, F2
891.3518, 891.35, -1.88, 1.41, 100.899, OUT, F0
889.8174, 889.82, 4.23, 2.35, 78.769, OUT, F1
889.4263, 889.43, 4.23, -0.47, 113.199, OUT, F1
889.3151, 889.32, -1.88, 0.94, 100.899, OUT, F0
888.8925, 888.89, 0.94, 0.47, 113.199, OUT, F1
888.4689, 888.47, -3.76, 0.94, 95.260, OUT, F0
888.1429, 888.14, 3.29, 0.94, 66.953, OUT, F2
887.5502, 887.55, 4.70, 1.41, 71.858, OUT, F1
886.8863, 886.89, 1.41, -2.35, 87.315, OUT, F2
886.2598, 886.26, -1.41, 2.35, 106.304, OUT, F0
883.8926, 883.89, 3.29, 0.00, 93.323, OUT, F2
883.5082, 883.51, 2.35, -3.29, 74.217, OUT, F2
883.2319, 883.23, -2.35, 1.88, 66.953, OUT, F2
882.4284, 882.43, 3.76, 0.00, 113.199, OUT, F1
882.2895, 882.29, -1.88, 1.41, 89.352, OUT, F0
881.6127, 881.61, 1.41, 0.47, 121.387, OUT, F0
881.5828, 881.58, -2.35, 2.82, 111.506, OUT, F0
881.5732, 881.57, -0.47, 0.00, 130.684, OUT, F0
880.8598, 880.86, -3.76, 2.35, 87.315, OUT, F2
880.8376, 880.84, -1.88, -0.94, 116.527, OUT, F0
880.3877, 880.39, 1.88, 0.94, 106.304, OUT, F0
879.2305, 879.23, 1.88, 1.41, 118.164, OUT, F1
879.0051, 879.01, -0.94, 0.47, 135.146, OUT, F0
878.2144, 878.21, 1.41, 3.29, 99.047, OUT, F2
877.5922, 877.59, 2.35, 1.88, 99.047, OUT, F2
877.2642, 877.26, 4.70, 0.47, 116.527, OUT, F0
876.3146, 876.31, 2.82, -2.35, 93.323, OUT, F2
876.1822, 876.18, 1.88, -0.47, 74.217, OUT, F2
876.0880, 876.09, 1.41, 0.94, 111.506, OUT, F0
875.9581, 875.96, 3.76, -2.82, 64.393, OUT, F1
875.9105, 875.91, 2.35, 0.00, 104.527, OUT, F2
875.3914, 875.39, 1.41, 0.00, 56.191, OUT, F1
874.5551, 874.56, -5.17, 1.41, 104.527, OUT, F2
874.4928, 874.49, -4.70, -1.88, 99.047, OUT, F2
874.4200, 874.42, -6.58, 1.88, 133.671, OUT, F2
874.1395, 874.14, 0.00, -1.41, 59.022, OUT, F2
873.7644, 873.76, 3.29, 0.94, 100.899, OUT, F0
873.7010, 873.70, -4.23, 0.94, 118.164, OUT, F1
873.2503, 873.25, 5.17, 0.00, 69.439, OUT, F0
872.9587, 872.96, 4.23, -0.94, 106.304, OUT, F0
872.8475, 872.85, -0.94, -1.41, 93.323, OUT, F2
872.6953, 872.70, -0.94, -1.41, 66.953, OUT, F2
872.4884, 872.49, -4.70, 2.82, 99.047, OUT, F2
871.3689, 871.37, 1.88, 2.35, 104.527, OUT, F2
871.1815, 871.18, 4.70, 2.35, 91.354, OUT, F1
869.8878, 869.89, 1.88, 1.41, 121.387, OUT, F0
869.3124, 869.31, -2.82, -0.94, 99.047, OUT, F2
869.1036, 869.10, 4.70, -0.94, 118.164, OUT, F1
868.6246, 868.62, -1.41, 1.88, 80.970, OUT, F2
868.4548, 868.45, 1.88, 1.88, 76.519, OUT, F0
868.1566, 868.16, -0.47, 1.88, 116.527, OUT, F0
867.8814, 867.88, 0.00, 1.41, 116.527, OUT, F0
867.7155, 867.72, -1.41, -2.82, 80.970, OUT, F2
867.6148, 867.61, 0.94, 1.41, 66.953, OUT, F2
867.3165, 867.32, 6.58, -1.88, 91.354, OUT, F1
867.3016, 867.30, 5.17, -3.76, 113.199, OUT, F1
867.2697, 867.27, -5.64, 0.47, 119.784, OUT, F2
867.0486, 867.05, 5.17, 5.17, 69.439, OUT, F0
866.5142, 866.51, 3.76, -2.35, 78.769, OUT, F1
866.2714, 866.27, 5.17, 1.88, 69.439, OUT, F0
866.1663, 866.17, 4.70, 0.47, 64.393, OUT, F1
864.9054, 864.91, 0.00, 0.47, 85.241, OUT, F1
864.8093, 864.81, 3.29, 0.00, 122.974, OUT, F1
864.7688, 864.77, 0.00, -1.41, 83.127, OUT, F0
864.4690, 864.47, 5.64, -3.76, 102.725, OUT, F1
863.5590, 863.56, -6.11, 0.47, 124.545, OUT, F2
862.9807, 862.98, -0.94, 2.35, 126.102, OUT, F0
862.8699, 862.87, -4.23, 1.41, 104.527, OUT, F2
861.9739, 861.97, -4.23, 0.47, 93.323, OUT, F2
861.6976, 861.70, -1.88, 0.00, 116.527, OUT, F0
861.5856, 861.59, 0.47, 3.29, 89.352, OUT, F0
861.0280, 861.03, 3.29, 3.29, 83.127, OUT, F0
860.9423, 860.94, 4.23, -0.47, 104.527, OUT, F2
860.2855, 860.29, 3.29, -1.88, 66.953, OUT, F2
859.8252, 859.83, 5.64, 2.82, 95.260, OUT, F0
859.3168, 859.32, -0.94, 0.94, 126.102, OUT, F0
859.0080, 859.01, -3.76, 3.76, 100.899, OUT, F0
858.8541, 858.85, -4.70, 0.00, 95.260, OUT, F0
858.0037, 858.00, 2.35, 0.94, 76.519, OUT, F0
857.5369, 857.54, -0.47, 0.00, 104.527, OUT, F2
857.2044, 857.20, 1.88, 3.29, 89.352, OUT, F0
856.9764, 856.98, 0.94, -2.35, 93.323, OUT, F2
856.9567, 856.96, -0.47, 0.47, 64.393, OUT, F1
856.4095, 856.41, 1.88, -2.35, 76.519, OUT, F0
856.3547, 856.35, 4.23, 1.41, 109.793, OUT, F2
855.7787, 855.78, -4.23, -0.94, 99.047, OUT, F2
855.6568, 855.66, 3.76, -0.94, 99.047, OUT, F2
855.3944, 855.39, 2.82, 0.94, 64.393, OUT, F1
855.1070, 855.11, -7.05, 0.94, 114.872, OUT, F2
854.9474, 854.95, -0.94, -3.29, 106.304, OUT, F0
852.2867, 852.29, 4.70, 3.76, 74.217, OUT, F2
852.0438, 852.04, 4.23, 1.41, 64.393, OUT, F1
851.7983, 851.80, -0.47, 0.94, 121.387, OUT, F0
851.5396, 851.54, 3.76, 2.82, 69.439, OUT, F0
851.2484, 851.25, 2.35, -2.82, 87.315, OUT, F2
850.6810, 850.68, 3.29, 0.47, 102.725, OUT, F1
850.6177, 850.62, 3.76, -4.23, 64.393, OUT, F1
850.5448, 850.54, -2.35, -0.94, 111.506, OUT, F0
850.4849, 850.48, 3.76, -1.88, 93.323, OUT, F2
850.4717, 850.47, 4.23, 1.88, 97.168, OUT, F1
850.0224, 850.02, 1.88, 0.47, 87.315, OUT, F2
849.6056, 849.61, 2.82, 0.47, 127.643, OUT, F1
849.5963, 849.60, 0.00, 2.35, 111.506, OUT, F0
849.4040, 849.40, -7.52, -0.47, 133.671, OUT, F2
849.2067, 849.21, -1.41, -0.94, 74.217, OUT, F2
849.0684, 849.07, 0.00, 1.88, 71.858, OUT, F1
848.8504, 848.85, 2.35, -1.41, 85.241, OUT, F1
848.6111, 848.61, 1.88, -0.94, 97.168, OUT, F1
848.3077, 848.31, 3.76, -2.82, 74.217, OUT, F2
847.4397, 847.44, -3.29, 0.47, 99.047, OUT, F2
847.3931, 847.39, -0.47, -2.35, 100.899, OUT, F0
847.3643, 847.36, 1.88, 1.88, 104.527, OUT, F2
847.0972, 847.10, 2.35, 0.94, 111.506, OUT, F0
846.7860, 846.79, -0.47, 2.35, 100.899, OUT, F0
846.2186, 846.22, 4.23, -0.94, 102.725, OUT, F1
846.0071, 846.01, 3.76, 0.94, 66.953, OUT, F2
845.9236, 845.92, -0.94, -0.94, 59.022, OUT, F2
844.9040, 844.90, 4.23, 3.29, 83.127, OUT, F0
844.8630, 844.86, -1.88, -0.47, 106.304, OUT, F0
844.7343, 844.73, 0.00, 0.47, 97.168, OUT, F1
844.7048, 844.70, -2.82, 3.76, 95.260, OUT, F0
844.6866, 844.69, -2.35, 0.47, 116.527, OUT, F0
844.6261, 844.63, -7.99, 0.00, 121.387, OUT, F0
844.0389, 844.04, 4.23, 1.41, 78.769, OUT, F1
843.9042, 843.90, 3.29, -0.47, 132.184, OUT, F1
843.8131, 843.81, 0.94, 1.41, 91.354, OUT, F1
842.6529, 842.65, -1.41, -0.47, 85.241, OUT, F1
841.9594, 841.96, 6.11, -1.41, 85.241, OUT, F1
841.8381, 841.84, -0.47, 0.47, 87.315, OUT, F2
841.6428, 841.64, 4.23, 1.88, 61.753, OUT, F0
841.5645, 841.56, 2.82, 0.47, 109.793, OUT, F2
840.7737, 840.77, 5.64, -0.47, 71.858, OUT, F1
839.5993, 839.60, 4.70, 0.47, 113.199, OUT, F1
839.1108, 839.11, 1.41, -0.47, 87.315, OUT, F2
838.8412, 838.84, 0.00, 2.35, 100.899, OUT, F0
838.1147, 838.11, 0.94, 2.35, 106.304, OUT, F0
837.8440, 837.84, 2.35, 0.94, 118.164, OUT, F1
837.7820, 837.78, 3.76, -1.41, 66.953, OUT, F2
837.3594, 837.36, 4.23, -1.41, 76.519, OUT, F0
836.9901, 836.99, 2.82, -1.41, 66.953, OUT, F2
835.2511, 835.25, 4.70, 0.00, 100.899, OUT, F0
835.1942, 835.19, 4.23, -0.47, 69.439, OUT, F0
835.1597, 835.16, 6.58, 0.47, 61.753, OUT, F0
833.3466, 833.35, -5.64, -0.94, 111.506, OUT, F0
833.2801, 833.28, -6.58, 1.88, 111.506, OUT, F0
833.0202, 833.02, 1.88, -1.88, 87.315, OUT, F2
832.9668, 832.97, -1.41, 1.41, 71.858, OUT, F1
832.9020, 832.90, 0.00, -2.82, 93.323, OUT, F2
832.7019, 832.70, 1.88, -2.35, 87.315, OUT, F2
830.8888, 830.89, 1.88, 2.82, 85.241, OUT, F1
829.5525, 829.55, 3.29, -1.88, 56.191, OUT, F1
828.9260, 828.93, 2.82, 1.88, 83.127, OUT, F0
828.8636, 828.86, -3.29, 2.35, 100.899, OUT, F0
828.7755, 828.78, -5.17, 0.47, 129.170, OUT, F2
828.0578, 828.06, -0.47, 0.47, 139.497, OUT, F0
827.9465, 827.95, -1.88, -2.35, 106.304, OUT, F0
827.9415, 827.94, 3.76, 0.94, 93.323, OUT, F2
827.9229, 827.92, -1.88, 1.88, 102.725, OUT, F1
827.8375, 827.84, -2.82, 2.35, 87.315, OUT, F2
827.5350, 827.53, 3.29, -0.94, 109.793, OUT, F2
827.4122, 827.41, -5.64, -0.47, 133.671, OUT, F2
827.0677, 827.07, 3.29, -0.94, 97.168, OUT, F1
826.5417, 826.54, -0.94, -1.88, 121.387, OUT, F0
826.3947, 826.39, -3.29, 0.00, 109.793, OUT, F2
826.1122, 826.11, 4.23, -0.94, 80.970, OUT, F2
825.9662, 825.97, -4.70, 0.94, 124.545, OUT, F2
824.4128, 824.41, 3.76, 0.00, 89.352, OUT, F0
823.5491, 823.55, 4.70, -0.94, 114.872, OUT, F2
823.4315, 823.43, 4.23, 0.47, 97.168, OUT, F1
822.7837, 822.78, 2.35, 1.41, 64.393, OUT, F1
822.7424, 822.74, 0.47, 0.00, 111.506, OUT, F0
822.5029, 822.50, -3.29, -3.29, 93.323, OUT, F2
822.5002, 822.50, 0.00, 2.35, 85.241, OUT, F1
822.4293, 822.43, 2.35, -1.41, 87.315, OUT, F2
822.3964, 822.40, 0.47, -1.88, 64.393, OUT, F1
822.3751, 822.38, 3.76, 1.88, 78.769, OUT, F1
821.9525, 821.95, 2.82, -0.47, 99.047, OUT, F2
821.8828, 821.88, -2.82, 0.00, 106.304, OUT, F0
821.3541, 821.35, -0.94, -0.94, 71.858, OUT, F1
821.1437, 821.14, 2.82, 0.47, 99.047, OUT, F2
820.9648, 820.96, -0.47, -0.94, 83.127, OUT, F0
820.1265, 820.13, 5.17, -1.41, 83.127, OUT, F0
819.9973, 820.00, -5.64, 0.47, 109.793, OUT, F2
819.9581, 819.96, -3.76, -0.47, 80.970, OUT, F2
819.9091, 819.91, 2.82, -1.41, 80.970, OUT, F2
819.8285, 819.83, 0.94, 1.41, 64.393, OUT, F1
819.8045, 819.80, -1.41, -0.47, 109.793, OUT, F2
819.3145, 819.31, 5.64, -0.47, 85.241, OUT, F1
819.2418, 819.24, 2.35, 0.94, 85.241, OUT, F1
818.9526, 818.95, 3.29, -4.23, 71.858, OUT, F1
817.9607, 817.96, -2.82, -1.88, 106.304, OUT, F0
817.9308, 817.93, -7.99, 0.47, 126.102, OUT, F0
817.8706, 817.87, -0.94, 1.88, 102.725, OUT, F1
817.8262, 817.83, -1.88, 0.47, 97.168, OUT, F1
817.6804, 817.68, -2.35, 0.47, 74.217, OUT, F2
817.4425, 817.44, 2.82, -4.70, 97.168, OUT, F1
817.2448, 817.24, 1.88, 0.94, 126.102, OUT, F0
816.9734, 816.97, -6.58, 2.82, 108.060, OUT, F1
816.4637, 816.46, 1.88, -1.88, 56.191, OUT, F1
816.3524, 816.35, -1.41, -3.29, 80.970, OUT, F2
816.3159, 816.32, -4.23, 1.41, 127.643, OUT, F1
815.9279, 815.93, 4.70, 0.00, 104.527, OUT, F2
815.8267, 815.83, 5.17, 0.94, 61.753, OUT, F0
815.6703, 815.67, -5.17, -0.47, 104.527, OUT, F2
814.9963, 815.00, 5.17, -4.23, 113.199, OUT, F1
814.4299, 814.43, -1.41, 1.41, 97.168, OUT, F1
813.9352, 813.94, 0.00, 0.47, 56.191, OUT, F1
813.6566, 813.66, 1.41, 0.47, 111.506, OUT, F0
812.5223, 812.52, -1.41, -3.29, 64.393, OUT, F1
812.4919, 812.49, 5.17, 2.35, 83.127, OUT, F0
811.8406, 811.84, 1.88, -0.47, 91.354, OUT, F1
811.7817, 811.78, 1.88, -3.29, 87.315, OUT, F2
811.7124, 811.71, -6.58, 1.41, 116.527, OUT, F0
810.4883, 810.49, 3.76, 3.76, 66.953, OUT, F2
810.0953, 810.10, -1.41, 0.00, 104.527, OUT, F2
809.8196, 809.82, 1.41, -1.41, 83.127, OUT, F0
809.2040, 809.20, 4.23, -1.41, 122.974, OUT, F1
809.1619, 809.16, -0.94, -0.94, 56.191, OUT, F1
808.9053, 808.91, -0.94, 0.00, 116.527, OUT, F0
808.3942, 808.39, 5.64, -0.94, 71.858, OUT, F1
808.2490, 808.25, -1.41, -0.94, 87.315, OUT, F2
808.1621, 808.16, 0.47, -1.88, 66.953, OUT, F2
806.6566, 806.66, -2.82, 0.47, 106.304, OUT, F0
806.6503, 806.65, 0.47, 1.88, 59.022, OUT, F2
806.3948, 806.39, 2.82, 0.94, 66.953, OUT, F2
806.3229, 806.32, 0.47, 1.41, 111.506, OUT, F0
805.6620, 805.66, 4.23, 4.23, 89.352, OUT, F0
805.6402, 805.64, -0.94, 1.41, 66.953, OUT, F2
805.1957, 805.20, 0.47, -0.47, 93.323, OUT, F2
805.1832, 805.18, 0.47, 1.88, 97.168, OUT, F1
805.0422, 805.04, 3.76, -2.82, 91.354, OUT, F1
804.1818, 804.18, 2.82, -1.41, 102.725, OUT, F1
803.9709, 803.97, 2.35, 0.47, 100.899, OUT, F0
803.3317, 803.33, 4.23, 0.47, 59.022, OUT, F2
803.0739, 803.07, -6.58, 0.00, 114.872, OUT, F2
803.0388, 803.04, -0.94, 0.00, 135.146, OUT, F0
802.4753, 802.48, 2.82, -1.41, 91.354, OUT, F1
802.3638, 802.36, 2.82, -3.76, 71.858, OUT, F1
801.7869, 801.79, 6.11, 1.41, 61.753, OUT, F0
801.5276, 801.53, 0.94, 1.88, 106.304, OUT, F0
801.5103, 801.51, -0.94, -0.47, 66.953, OUT, F2
800.9189, 800.92, -1.41, -1.41, 99.047, OUT, F2
800.8065, 800.81, -2.82, -3.29, 93.323, OUT, F2
800.4927, 800.49, 3.76, 0.94, 69.439, OUT, F0
800.3762, 800.38, 2.35, 2.35, 104.527, OUT, F2
799.2479, 799.25, -1.88, -2.35, 95.260, OUT, F0
798.9807, 798.98, 2.35, 2.35, 89.352, OUT, F0
798.7526, 798.75, 4.70, 0.47, 78.769, OUT, F1
798.0023, 798.00, -0.47, -3.76, 106.304, OUT, F0
797.9171, 797.92, 3.76, 0.00, 122.974, OUT, F1
797.7858, 797.79, 5.17, -1.88, 108.060, OUT, F1
797.4468, 797.45, 0.94, -1.88, 121.387, OUT, F0
797.1495, 797.15, 3.29, 0.47, 91.354, OUT, F1
796.3796, 796.38, 4.70, 0.00, 114.872, OUT, F2
795.9014, 795.90, 0.00, 1.41, 102.725, OUT, F1
795.2003, 795.20, 5.64, -2.35, 85.241, OUT, F1
795.1690, 795.17, 3.76, 0.00, 93.323, OUT, F2
794.6164, 794.62, -2.82, 0.94, 99.047, OUT, F2
794.1295, 794.13, 1.88, 1.88, 80.970, OUT, F2
793.5753, 793.58, -3.76, 1.88, 93.323, OUT, F2
793.3091, 793.31, 2.35, 0.94, 100.899, OUT, F0
793.1876, 793.19, 0.47, 1.88, 85.241, OUT, F1
792.8881, 792.89, -3.76, -1.41, 87.315, OUT, F2
792.4991, 792.50, -4.70, -1.88, 122.974, OUT, F1
792.3757, 792.38, -1.41, 2.35, 116.527, OUT, F0
792.3357, 792.34, 1.41, -2.35, 89.352, OUT, F0
791.6479, 791.65, 6.11, 2.35, 87.315, OUT, F2
791.3448, 791.34, 3.29, -0.94, 74.217, OUT, F2
791.2946, 791.29, -5.17, -0.94, 109.793, OUT, F2
790.9622, 790.96, -4.23, 4.70, 121.387, OUT, F0
790.2498, 790.25, 5.17, 1.41, 64.393, OUT, F1
790.2092, 790.21, 1.41, -4.70, 64.393, OUT, F1
790.2070, 790.21, 1.88, -2.35, 74.217, OUT, F2
790.0358, 790.04, -0.94, 0.94, 116.527, OUT, F0
789.4698, 789.47, -0.94, 0.47, 109.793, OUT, F2
788.5824, 788.58, 1.41, 3.29, 89.352, OUT, F0
788.4125, 788.41, 2.35, 1.88, 83.127, OUT, F0
788.2206, 788.22, 1.88, -0.47, 119.784, OUT, F2
787.9964, 788.00, 3.76, -0.94, 87.315, OUT, F2
787.5712, 787.57, -2.82, -1.41, 116.527, OUT, F0
787.3622, 787.36, 5.17, -0.47, 108.060, OUT, F1
786.9789, 786.98, 4.23, 1.88, 93.323, OUT, F2
786.6516, 786.65, -2.82, -2.35, 111.506, OUT, F0
786.4185, 786.42, -1.88, 1.41, 80.970, OUT, F2
786.2829, 786.28, -2.82, -1.41, 106.304, OUT, F0
786.2661, 786.27, -1.88, 3.29, 74.217, OUT, F2
786.1351, 786.14, -4.23, 0.94, 114.872, OUT, F2
786.0494, 786.05, 4.23, 0.47, 127.643, OUT, F1
785.1056, 785.11, 0.47, -0.94, 71.858, OUT, F1
784.8740, 784.87, 0.94, 2.35, 87.315, OUT, F2
784.8289, 784.83, -3.29, -2.35, 71.858, OUT, F1
784.5942, 784.59, -1.88, -0.94, 66.953, OUT, F2
784.0634, 784.06, 5.64, -2.35, 97.168, OUT, F1
783.7520, 783.75, -5.17, 0.47, 109.793, OUT, F2
782.9397, 782.94, -1.88, 2.82, 106.304, OUT, F0
782.8162, 782.82, 3.29, -1.88, 80.970, OUT, F2
782.1211, 782.12, 1.88, -3.76, 87.315, OUT, F2
781.6136, 781.61, -4.23, 0.47, 118.164, OUT, F1
781.5862, 781.59, 0.94, 0.00, 85.241, OUT, F1
781.5436, 781.54, 0.47, 2.82, 89.352, OUT, F0
780.8959, 780.90, 1.88, 0.47, 127.643, OUT, F1
780.7771, 780.78, -1.88, -3.76, 64.393, OUT, F1
779.7328, 779.73, 1.88, -0.94, 108.060, OUT, F1
779.5861, 779.59, 2.82, -0.47, 118.164, OUT, F1
778.8989, 778.90, 2.82, -0.94, 102.725, OUT, F1
777.9338, 777.93, -0.47, 1.41, 108.060, OUT, F1
777.2072, 777.21, 6.11, -0.94, 78.769, OUT, F1
776.8402, 776.84, 1.88, -1.88, 76.519, OUT, F0
776.3100, 776.31, 3.76, -1.88, 132.184, OUT, F1
776.3005, 776.30, -2.82, 3.29, 100.899, OUT, F0
776.2426, 776.24, -5.17, -1.41, 104.527, OUT, F2
776.0383, 776.04, 4.23, 1.88, 80.970, OUT, F2
775.1393, 775.14, -4.70, 2.82, 122.974, OUT, F1
774.7375, 774.74, 1.88, 1.41, 76.519, OUT, F0
774.2639, 774.26, -4.23, 0.94, 104.527, OUT, F2
774.2144, 774.21, -4.23, 1.88, 127.643, OUT, F1
773.9648, 773.96, 6.11, 2.35, 69.439, OUT, F0
773.3646, 773.36, -7.05, 0.00, 111.506, OUT, F0
773.2205, 773.22, -1.88, -3.76, 80.970, OUT, F2
773.2039, 773.20, -0.47, 2.35, 121.387, OUT, F0
772.6184, 772.62, 2.35, -0.47, 95.260, OUT, F0
771.9714, 771.97, -1.41, -4.23, 100.899, OUT, F0
771.9465, 771.95, -3.76, -0.94, 104.527, OUT, F2
771.8552, 771.86, 0.94, -0.47, 59.022, OUT, F2
771.4807, 771.48, 3.76, 0.94, 83.127, OUT, F0
771.3450, 771.35, -0.47, 0.00, 93.323, OUT, F2
771.0914, 771.09, -6.11, 2.35, 109.793, OUT, F2
770.9850, 770.98, 6.11, -0.47, 78.769, OUT, F1
770.8776, 770.88, 0.00, 1.88, 85.241, OUT, F1
770.7651, 770.77, 4.70, 0.00, 111.506, OUT, F0
770.2724, 770.27, -3.29, 0.47, 89.352, OUT, F0
769.7829, 769.78, -0.94, 0.00, 83.127, OUT, F0
769.7313, 769.73, 3.29, -1.88, 93.323, OUT, F2
769.3912, 769.39, -1.41, -1.88, 78.769, OUT, F1
769.3480, 769.35, 4.70, 1.88, 95.260, OUT, F0
769.1708, 769.17, 3.76, -2.35, 91.354, OUT, F1
769.1510, 769.15, -0.94, 0.94, 87.315, OUT, F2
769.0397, 769.04, 2.82, -4.23, 64.393, OUT, F1
767.9876, 767.99, 5.64, 0.94, 76.519, OUT, F0
767.6941, 767.69, 2.82, -0.47, 56.191, OUT, F1
767.5937, 767.59, 2.82, -0.94, 122.974, OUT, F1
767.4623, 767.46, 0.47, -0.47, 116.527, OUT, F0
767.2641, 767.26, 2.82, -0.47, 76.519, OUT, F0
767.0839, 767.08, -0.94, -0.47, 93.323, OUT, F2
766.9963, 767.00, -6.58, -0.47, 119.784, OUT, F2
766.9084, 766.91, 1.41, 0.47, 76.519, OUT, F0
766.6431, 766.64, -5.17, -1.41, 93.323, OUT, F2
766.2529, 766.25, 5.17, -0.47, 89.352, OUT, F0
766.2453, 766.25, 2.35, -0.47, 106.304, OUT, F0
765.9945, 765.99, 0.94, 1.41, 93.323, OUT, F2
765.7367, 765.74, 0.94, -3.29, 95.260, OUT, F0
765.5496, 765.55, -3.76, -2.35, 93.323, OUT, F2
765.4083, 765.41, -0.47, -2.35, 89.352, OUT, F0
764.9349, 764.93, -0.47, 0.00, 147.901, OUT, F0
764.8988, 764.90, 4.23, -1.88, 104.527, OUT, F2
764.7495, 764.75, 6.58, -1.41, 85.241, OUT, F1
764.6100, 764.61, 4.23, 1.41, 91.354, OUT, F1
764.2520, 764.25, 3.29, 0.00, 114.872, OUT, F2
764.1066, 764.11, 4.70, -0.47, 61.753, OUT, F0
764.0115, 764.01, 3.76, 0.00, 114.872, OUT, F2
763.8982, 763.90, -7.05, 0.00, 121.387, OUT, F0
763.5660, 763.57, 1.41, -0.47, 56.191, OUT, F1
763.5213, 763.52, 1.88, -0.47, 95.260, OUT, F0
763.2527, 763.25, 0.47, 1.88, 74.217, OUT, F2
762.9166, 762.92, -3.29, -0.94, 100.899, OUT, F0
762.7499, 762.75, 3.29, 1.41, 69.439, OUT, F0
762.6122, 762.61, 1.41, 0.47, 130.684, OUT, F0
762.5293, 762.53, 1.88, 1.41, 59.022, OUT, F2
761.9111, 761.91, 2.82, 0.47, 56.191, OUT, F1
761.8219, 761.82, -2.35, -0.47, 121.387, OUT, F0
761.6575, 761.66, 3.76, 0.00, 66.953, OUT, F2
761.1532, 761.15, 1.41, 1.41, 118.164, OUT, F1
760.8841, 760.88, 5.64, 2.35, 113.199, OUT, F1
760.7919, 760.79, -5.17, 1.41, 93.323, OUT, F2
760.5858, 760.59, 5.64, 0.47, 76.519, OUT, F0
759.5798, 759.58, 1.88, 0.94, 118.164, OUT, F1
759.2603, 759.26, 1.41, -3.29, 80.970, OUT, F2
758.7463, 758.75, -1.41, 2.82, 74.217, OUT, F2
758.6838, 758.68, -0.94, 0.00, 66.953, OUT, F2
758.5544, 758.55, 1.88, 0.94, 69.439, OUT, F0
757.8961, 757.90, 1.41, 1.88, 80.970, OUT, F2
757.6660, 757.67, -5.17, -0.94, 87.315, OUT, F2
757.4081, 757.41, -5.17, 1.88, 114.872, OUT, F2
756.9023, 756.90, -5.64, 0.00, 119.784, OUT, F2
756.6305, 756.63, 0.00, 0.00, 135.146, OUT, F0
756.3944, 756.39, 5.64, 2.35, 83.127, OUT, F0
756.3048, 756.30, -1.88, -3.29, 106.304, OUT, F0
756.0353, 756.04, -0.94, 0.47, 143.746, OUT, F0
755.1816, 755.18, 5.64, 3.29, 61.753, OUT, F0
754.8632, 754.86, 0.94, 1.41, 78.769, OUT, F1
754.5441, 754.54, -2.82, 3.29, 113.199, OUT, F1
753.7136, 753.71, 2.82, -1.88, 104.527, OUT, F2
753.5443, 753.54, -5.17, -0.94, 119.784, OUT, F2
753.4041, 753.40, 3.29, 1.41, 99.047, OUT, F2
753.2801, 753.28, -6.58, 0.47, 114.872, OUT, F2
752.8799, 752.88, 1.88, 0.00, 119.784, OUT, F2
752.7741, 752.77, 0.00, 0.94, 130.684, OUT, F0
752.5371, 752.54, 4.70, 0.94, 64.393, OUT, F1
752.2861, 752.29, 5.17, 1.88, 83.127, OUT, F0
752.0133, 752.01, -1.88, -0.47, 87.315, OUT, F2
751.7156, 751.72, 4.23, 2.35, 91.354, OUT, F1
751.6537, 751.65, 0.47, 0.94, 97.168, OUT, F1
751.5386, 751.54, 4.23, -1.88, 132.184, OUT, F1
751.5121, 751.51, 0.47, 1.88, 87.315, OUT, F2
751.1317, 751.13, 4.70, 0.00, 61.753, OUT, F0
750.9741, 750.97, 0.94, 1.41, 80.970, OUT, F2
750.8616, 750.86, 6.11, -2.82, 91.354, OUT, F1
750.2964, 750.30, 3.76, -2.35, 113.199, OUT, F1
749.8731, 749.87, -1.88, 2.82, 85.241, OUT, F1
749.7870, 749.79, 2.82, 2.82, 85.241, OUT, F1
749.6149, 749.61, 2.35, 4.23, 66.953, OUT, F2
748.1090, 748.11, 3.29, 1.88, 104.527, OUT, F2
748.0244, 748.02, 3.29, 1.88, 66.953, OUT, F2
747.0721, 747.07, -4.23, -1.88, 93.323, OUT, F2
746.6209, 746.62, 2.82, -1.41, 76.519, OUT, F0
