Spot weight, MU count, T [cm], U [cm], Energy [MeV], Preabsorber, Field
729.7327, 729.73, -4.43, -0.49, 143.746, OUT, F2
729.1357, 729.14, 3.61, 0.60, 64.393, OUT, F0
728.7818, 728.78, -0.60, 0.60, 64.393, OUT, F1
728.6956, 728.70, 5.41, 4.21, 64.393, OUT, F0
728.6430, 728.64, 3.41, 3.97, 76.519, OUT, F2
728.5667, 728.57, -3.36, -0.56, 78.769, OUT, F2
728.2808, 728.28, 1.06, -1.06, 87.315, OUT, F0
728.1081, 728.11, 1.45, -0.48, 133.671, OUT, F0
727.4905, 727.49, 1.01, 0.00, 97.168, OUT, F0
727.0471, 727.05, -4.72, -3.30, 124.545, OUT, F0
726.7961, 726.80, 3.19, 0.53, 87.315, OUT, F2
725.6223, 725.62, 0.00, -3.36, 78.769, OUT, F1
725.4786, 725.48, 0.94, -2.83, 124.545, OUT, F0
724.7355, 724.74, 2.40, -0.60, 64.393, OUT, F2
724.4980, 724.50, 3.28, -2.73, 83.127, OUT, F0
724.2769, 724.28, 6.00, 3.28, 83.127, OUT, F2
723.7798, 723.78, -1.01, 4.55, 97.168, OUT, F1
722.5386, 722.54, -0.53, 1.06, 87.315, OUT, F0
720.9305, 720.93, -2.33, -1.17, 71.858, OUT, F1
720.4502, 720.45, -3.75, -1.88, 122.974, OUT, F0
720.0136, 720.01, 0.00, 1.09, 83.127, OUT, F1
719.9220, 719.92, 1.75, 1.17, 71.858, OUT, F1
719.8140, 719.81, 3.03, 6.07, 97.168, OUT, F0
719.5974, 719.60, 2.80, -4.48, 78.769, OUT, F2
719.4495, 719.45, 2.92, 2.92, 71.858, OUT, F1
719.3143, 719.31, 4.25, 1.06, 87.315, OUT, F2
719.2056, 719.21, 5.60, 3.36, 78.769, OUT, F2
717.6574, 717.66, 5.63, -1.41, 122.974, OUT, F2
717.1561, 717.16, 0.50, -3.51, 99.047, OUT, F0
716.7177, 716.72, -7.43, -1.49, 145.141, OUT, F2
712.9749, 712.97, -5.78, -0.96, 133.671, OUT, F2
711.0339, 711.03, 0.00, -2.13, 87.315, OUT, F0
710.5927, 710.59, -1.75, -4.08, 71.858, OUT, F1
709.1006, 709.10, 2.34, 0.94, 122.974, OUT, F0
708.6489, 708.65, -3.97, 1.14, 76.519, OUT, F2
708.1855, 708.19, -1.68, 0.00, 78.769, OUT, F2
707.7175, 707.72, 4.48, -0.56, 78.769, OUT, F0
706.1388, 706.14, -3.84, -1.44, 129.170, OUT, F0
705.6871, 705.69, 2.27, -5.68, 76.519, OUT, F1
703.1447, 703.14, -1.50, 3.01, 99.047, OUT, F1
703.0714, 703.07, 5.92, 0.54, 85.241, OUT, F1
702.4539, 702.45, -1.06, -1.59, 87.315, OUT, F0
702.3742, 702.37, 3.97, -1.14, 76.519, OUT, F0
702.1087, 702.11, 4.37, -1.64, 83.127, OUT, F2
701.9610, 701.96, 3.77, 3.23, 85.241, OUT, F1
701.6703, 701.67, 2.84, 2.27, 76.519, OUT, F2
701.4547, 701.45, 4.01, 1.50, 99.047, OUT, F1
701.4432, 701.44, 6.41, 1.75, 71.858, OUT, F0
700.9362, 700.94, -1.06, 0.53, 87.315, OUT, F0
700.5877, 700.59, -1.00, 2.51, 99.047, OUT, F0
700.5127, 700.51, -4.55, -0.51, 97.168, OUT, F0
700.1925, 700.19, 5.19, -2.36, 124.545, OUT, F1
698.8325, 698.83, -2.51, 2.01, 99.047, OUT, F0
698.3053, 698.31, 0.56, 0.56, 78.769, OUT, F0
698.2986, 698.30, 5.52, -2.01, 99.047, OUT, F1
698.1990, 698.20, -5.66, -2.36, 124.545, OUT, F0
697.4727, 697.47, -7.92, -1.49, 145.141, OUT, F0
697.2903, 697.29, 4.55, 3.03, 97.168, OUT, F0
696.9907, 696.99, 2.13, 1.06, 87.315, OUT, F2
696.2769, 696.28, -3.01, -1.00, 99.047, OUT, F1
696.1435, 696.14, 2.84, 3.97, 76.519, OUT, F2
696.0729, 696.07, 3.54, 4.55, 97.168, OUT, F0
696.0211, 696.02, -1.62, -2.15, 85.241, OUT, F1
695.7703, 695.77, -3.51, -2.51, 99.047, OUT, F2
695.3390, 695.34, 0.51, 1.01, 97.168, OUT, F1
695.2205, 695.22, -3.19, -0.53, 87.315, OUT, F2
695.1207, 695.12, 5.66, -1.89, 124.545, OUT, F1
694.7625, 694.76, -0.60, -4.21, 64.393, OUT, F1
694.3583, 694.36, -7.08, -0.94, 124.545, OUT, F2
693.9164, 693.92, 6.46, 1.08, 85.241, OUT, F2
693.4130, 693.41, 3.00, -4.81, 64.393, OUT, F1
693.3877, 693.39, 2.92, 2.33, 71.858, OUT, F1
693.1700, 693.17, 5.01, 0.50, 99.047, OUT, F0
692.7367, 692.74, 1.06, -2.13, 87.315, OUT, F0
692.6628, 692.66, -2.66, -4.25, 87.315, OUT, F2
692.5846, 692.58, 6.46, 1.62, 85.241, OUT, F2
692.3529, 692.35, 2.13, 0.53, 87.315, OUT, F2
691.4269, 691.43, 6.02, 0.00, 99.047, OUT, F2
691.1103, 691.11, 6.41, 1.75, 71.858, OUT, F2
690.9328, 690.93, 0.57, -5.11, 76.519, OUT, F1
690.7384, 690.74, -1.12, 1.68, 78.769, OUT, F2
690.4457, 690.45, 2.40, 4.81, 64.393, OUT, F2
690.3328, 690.33, 3.61, 0.60, 64.393, OUT, F1
690.1274, 690.13, 3.97, 3.41, 76.519, OUT, F2
690.0883, 690.09, 3.00, 1.20, 64.393, OUT, F2
689.9100, 689.91, -2.73, -3.28, 83.127, OUT, F2
689.7765, 689.78, 6.38, 2.13, 87.315, OUT, F2
688.9185, 688.92, -2.34, 1.41, 122.974, OUT, F0
688.5447, 688.54, 3.50, -2.33, 71.858, OUT, F0
687.5413, 687.54, 4.48, 2.80, 78.769, OUT, F2
686.2037, 686.20, 4.55, 0.51, 97.168, OUT, F1
686.1972, 686.20, 3.97, 2.27, 76.519, OUT, F1
686.1451, 686.15, 5.06, 2.02, 97.168, OUT, F1
685.8662, 685.87, -1.08, -2.15, 85.241, OUT, F1
685.8023, 685.80, 0.00, 5.46, 83.127, OUT, F2
685.4555, 685.46, 4.37, 1.09, 83.127, OUT, F2
685.2935, 685.29, -5.66, -0.47, 124.545, OUT, F2
685.2664, 685.27, -3.19, 0.00, 87.315, OUT, F2
684.6861, 684.69, -2.40, -3.61, 64.393, OUT, F1
683.9953, 684.00, 1.88, 0.47, 122.974, OUT, F2
683.2812, 683.28, -7.03, 0.94, 122.974, OUT, F0
682.7032, 682.70, -7.92, -1.98, 145.141, OUT, F0
682.5043, 682.50, 4.81, -1.80, 64.393, OUT, F1
682.3315, 682.33, 3.97, -2.84, 76.519, OUT, F2
682.1419, 682.14, -2.02, 5.06, 97.168, OUT, F1
682.0706, 682.07, 0.53, -1.59, 87.315, OUT, F2
681.3221, 681.32, -1.17, 0.00, 71.858, OUT, F2
680.7440, 680.74, -3.84, 0.48, 129.170, OUT, F1
680.1514, 680.15, 4.48, 2.24, 78.769, OUT, F0
679.5933, 679.59, -0.56, 3.92, 78.769, OUT, F1
678.7809, 678.78, -2.34, 1.88, 122.974, OUT, F0
677.2764, 677.28, 6.73, 1.68, 78.769, OUT, F0
677.2133, 677.21, 5.25, 4.66, 71.858, OUT, F0
676.0622, 676.06, -7.08, -1.42, 124.545, OUT, F2
675.7683, 675.77, 3.92, -2.80, 78.769, OUT, F0
675.3484, 675.35, 2.15, 1.08, 85.241, OUT, F2
675.0778, 675.08, 0.60, -2.40, 64.393, OUT, F1
675.0275, 675.03, -6.74, -0.96, 133.671, OUT, F0
674.4734, 674.47, 2.92, 0.58, 71.858, OUT, F1
674.1082, 674.11, -2.24, -3.36, 78.769, OUT, F1
672.9758, 672.98, 5.25, 2.33, 71.858, OUT, F2
672.0966, 672.10, 3.36, 0.96, 129.170, OUT, F0
671.7772, 671.78, 4.31, 5.92, 85.241, OUT, F0
671.5157, 671.52, -2.66, 1.06, 87.315, OUT, F2
670.4022, 670.40, 2.92, -2.33, 71.858, OUT, F0
669.7249, 669.72, 3.72, 0.00, 87.315, OUT, F1
669.6322, 669.63, -5.01, 2.51, 99.047, OUT, F2
669.1757, 669.18, 5.83, 2.33, 71.858, OUT, F2
668.5973, 668.60, 1.12, 3.36, 78.769, OUT, F1
668.4783, 668.48, 0.58, -2.33, 71.858, OUT, F2
667.6633, 667.66, 2.13, 1.06, 87.315, OUT, F1
667.2737, 667.27, 5.25, -2.92, 71.858, OUT, F1
666.5994, 666.60, 3.97, -4.54, 76.519, OUT, F2
666.2523, 666.25, 5.06, 1.52, 97.168, OUT, F0
664.6395, 664.64, 6.00, 2.73, 83.127, OUT, F2
664.6199, 664.62, 5.52, -3.01, 99.047, OUT, F1
663.1697, 663.17, -4.82, -0.48, 133.671, OUT, F1
662.9485, 662.95, 5.31, 5.31, 87.315, OUT, F0
662.1358, 662.14, 2.13, -1.06, 87.315, OUT, F1
661.9394, 661.94, 4.08, 0.58, 71.858, OUT, F1
661.7943, 661.79, 3.50, -4.08, 71.858, OUT, F1
661.2236, 661.22, 5.16, -2.34, 122.974, OUT, F1
660.4915, 660.49, 1.59, -0.53, 87.315, OUT, F1
660.1458, 660.15, 1.42, -0.94, 124.545, OUT, F2
659.7982, 659.80, -0.50, 0.00, 145.141, OUT, F0
659.7443, 659.74, -0.58, 1.17, 71.858, OUT, F1
659.6202, 659.62, 4.48, -0.56, 78.769, OUT, F1
659.2504, 659.25, 1.17, 1.75, 71.858, OUT, F1
659.0677, 659.07, 4.55, 1.01, 97.168, OUT, F0
659.0129, 659.01, 0.48, -1.93, 133.671, OUT, F0
658.3594, 658.36, 2.24, 5.60, 78.769, OUT, F2
657.0883, 657.09, 5.41, 3.00, 64.393, OUT, F0
656.8164, 656.82, -6.61, -2.83, 124.545, OUT, F0
656.0325, 656.03, 2.40, -5.41, 64.393, OUT, F1
653.8726, 653.87, -3.30, 0.00, 124.545, OUT, F2
651.9348, 651.93, 2.33, -1.17, 71.858, OUT, F1
651.4972, 651.50, -3.03, 4.55, 97.168, OUT, F2
650.8278, 650.83, 3.61, -1.20, 64.393, OUT, F2
650.7953, 650.80, -1.17, 2.92, 71.858, OUT, F2
649.9770, 649.98, -2.69, -3.77, 85.241, OUT, F1
649.6115, 649.61, -2.33, 0.58, 71.858, OUT, F2
649.4440, 649.44, -0.54, 3.77, 85.241, OUT, F1
649.0266, 649.03, -5.66, -3.30, 124.545, OUT, F1
648.8889, 648.89, 0.00, 4.37, 83.127, OUT, F1
648.7612, 648.76, -6.89, -3.44, 143.746, OUT, F2
648.0479, 648.05, 2.27, -0.57, 76.519, OUT, F0
647.9192, 647.92, 2.66, 2.66, 87.315, OUT, F1
646.6835, 646.68, -1.50, 2.51, 99.047, OUT, F1
646.0277, 646.03, 3.97, -2.84, 76.519, OUT, F1
645.9813, 645.98, -5.63, -0.94, 122.974, OUT, F0
645.5280, 645.53, 6.61, -0.60, 64.393, OUT, F0
645.4047, 645.40, 4.78, 2.13, 87.315, OUT, F0
644.6026, 644.60, -7.55, -1.42, 124.545, OUT, F0
644.3362, 644.34, 0.58, 2.33, 71.858, OUT, F1
642.5724, 642.57, 5.52, 1.50, 99.047, OUT, F0
641.6066, 641.61, 2.84, -2.27, 76.519, OUT, F2
640.9344, 640.93, 1.06, -0.53, 87.315, OUT, F2
640.7981, 640.80, -4.72, -0.47, 124.545, OUT, F1
640.7791, 640.78, -5.66, -0.94, 124.545, OUT, F2
640.7353, 640.74, -5.63, 2.34, 122.974, OUT, F2
640.4679, 640.47, 1.17, 2.92, 71.858, OUT, F2
640.0046, 640.00, 1.00, -3.51, 99.047, OUT, F0
639.8298, 639.83, 5.68, -1.70, 76.519, OUT, F1
639.1714, 639.17, 5.25, 1.17, 71.858, OUT, F0
636.9725, 636.97, 5.66, -2.36, 124.545, OUT, F1
636.7211, 636.72, 4.55, -1.01, 97.168, OUT, F2
636.4238, 636.42, -6.02, 1.00, 99.047, OUT, F1
636.1992, 636.20, 2.13, 0.53, 87.315, OUT, F1
635.5975, 635.60, -4.69, 2.34, 122.974, OUT, F2
635.5901, 635.59, 3.30, 0.94, 124.545, OUT, F0
635.3524, 635.35, 1.50, -2.01, 99.047, OUT, F1
635.0629, 635.06, 1.68, -0.56, 78.769, OUT, F2
635.0345, 635.03, 0.00, -1.98, 145.141, OUT, F0
634.8974, 634.90, -2.34, -0.47, 122.974, OUT, F0
634.7482, 634.75, 4.34, 0.00, 133.671, OUT, F1
634.6108, 634.61, 6.41, 1.17, 71.858, OUT, F2
633.5674, 633.57, 0.00, -2.27, 76.519, OUT, F2
633.2399, 633.24, 2.84, 5.68, 76.519, OUT, F2
633.1497, 633.15, 5.41, 2.40, 64.393, OUT, F0
632.9344, 632.93, -1.68, 0.56, 78.769, OUT, F2
632.4489, 632.45, 3.41, 2.27, 76.519, OUT, F1
632.3502, 632.35, 6.38, 0.53, 87.315, OUT, F0
631.8914, 631.89, -4.37, 0.55, 83.127, OUT, F2
631.2631, 631.26, -6.23, -1.44, 129.170, OUT, F1
631.1025, 631.10, 1.20, -5.41, 64.393, OUT, F1
630.2723, 630.27, 1.45, 0.00, 133.671, OUT, F0
630.2471, 630.25, 2.34, -0.47, 122.974, OUT, F0
630.0145, 630.01, 4.37, 3.28, 83.127, OUT, F1
629.7362, 629.74, -8.67, -1.93, 133.671, OUT, F0
629.6828, 629.68, 4.48, 0.56, 78.769, OUT, F1
629.6127, 629.61, -0.55, 3.28, 83.127, OUT, F2
629.5982, 629.60, 1.98, 0.50, 145.141, OUT, F1
629.5587, 629.56, 3.36, 0.56, 78.769, OUT, F0
629.5440, 629.54, 2.40, 1.20, 64.393, OUT, F1
629.2975, 629.30, 0.56, -3.36, 78.769, OUT, F2
628.7856, 628.79, -4.72, 2.36, 124.545, OUT, F2
628.4642, 628.46, -6.14, 0.94, 124.545, OUT, F1
628.1177, 628.12, 3.00, -1.20, 64.393, OUT, F2
627.7415, 627.74, 2.24, 5.04, 78.769, OUT, F2
626.8015, 626.80, -6.14, -1.42, 124.545, OUT, F0
626.6746, 626.67, 4.08, 2.33, 71.858, OUT, F2
626.2770, 626.28, -1.59, 1.59, 87.315, OUT, F0
625.8265, 625.83, 2.13, 0.00, 87.315, OUT, F0
625.1946, 625.19, -5.06, -1.52, 97.168, OUT, F2
624.4980, 624.50, -0.55, 4.91, 83.127, OUT, F2
624.3796, 624.38, 2.36, 0.47, 124.545, OUT, F1
622.8408, 622.84, 1.09, -1.09, 83.127, OUT, F2
622.5373, 622.54, 3.92, -2.80, 78.769, OUT, F1
622.5021, 622.50, 3.82, 3.28, 83.127, OUT, F1
622.1979, 622.20, 2.92, -0.58, 71.858, OUT, F2
621.9700, 621.97, 6.16, 1.12, 78.769, OUT, F2
621.7508, 621.75, -6.61, 1.89, 124.545, OUT, F1
621.6395, 621.64, 3.00, 6.01, 64.393, OUT, F2
621.6186, 621.62, -3.50, -0.58, 71.858, OUT, F2
621.1145, 621.11, 5.78, 0.48, 133.671, OUT, F1
620.6795, 620.68, -1.68, -2.24, 78.769, OUT, F2
620.6465, 620.65, 4.21, -1.20, 64.393, OUT, F1
620.2375, 620.24, -0.53, 1.06, 87.315, OUT, F1
620.2125, 620.21, 0.47, -1.42, 124.545, OUT, F0
620.0117, 620.01, 5.06, -0.51, 97.168, OUT, F1
619.9239, 619.92, -1.68, 2.80, 78.769, OUT, F1
619.7941, 619.79, 0.53, 2.13, 87.315, OUT, F0
619.2227, 619.22, 3.78, -0.94, 124.545, OUT, F1
618.4272, 618.43, 3.03, 4.55, 97.168, OUT, F0
618.1093, 618.11, -5.63, 0.94, 122.974, OUT, F1
617.7325, 617.73, 1.70, 3.97, 76.519, OUT, F2
617.6183, 617.62, 0.48, -1.45, 133.671, OUT, F0
616.3896, 616.39, 3.82, 4.91, 83.127, OUT, F2
615.8139, 615.81, 1.41, -1.41, 122.974, OUT, F2
614.8347, 614.83, 3.54, 5.56, 97.168, OUT, F0
614.7173, 614.72, 5.04, -3.36, 78.769, OUT, F1
613.7841, 613.78, -1.50, -0.50, 99.047, OUT, F2
613.5826, 613.58, -6.07, 0.51, 97.168, OUT, F2
612.8733, 612.87, -0.51, -1.01, 97.168, OUT, F0
612.7266, 612.73, -5.66, -0.47, 124.545, OUT, F0
612.5115, 612.51, 2.33, 2.92, 71.858, OUT, F1
612.4110, 612.41, -6.14, -1.89, 124.545, OUT, F2
611.4924, 611.49, -1.80, -1.80, 64.393, OUT, F2
610.3259, 610.33, 2.15, 0.54, 85.241, OUT, F2
610.2599, 610.26, 2.80, 5.04, 78.769, OUT, F2
610.1789, 610.18, -7.55, 0.47, 124.545, OUT, F0
609.9810, 609.98, 6.16, 2.24, 78.769, OUT, F2
609.8140, 609.81, -1.64, 1.64, 83.127, OUT, F1
609.5631, 609.56, -3.75, 1.88, 122.974, OUT, F1
609.5128, 609.51, -6.14, -0.47, 124.545, OUT, F2
609.3965, 609.40, -1.80, -0.60, 64.393, OUT, F2
609.1953, 609.20, 1.68, 1.68, 78.769, OUT, F1
608.7169, 608.72, -5.63, -2.34, 122.974, OUT, F0
608.4264, 608.43, 5.01, -1.50, 99.047, OUT, F1
607.0992, 607.10, -3.36, 1.12, 78.769, OUT, F2
606.5052, 606.51, 6.02, 0.50, 99.047, OUT, F1
606.2260, 606.23, 0.56, -2.24, 78.769, OUT, F2
606.1041, 606.10, -5.66, 2.36, 124.545, OUT, F2
606.0587, 606.06, 3.61, -0.60, 64.393, OUT, F1
605.8889, 605.89, 4.08, -2.33, 71.858, OUT, F0
605.3788, 605.38, 2.83, -0.47, 124.545, OUT, F1
605.1594, 605.16, -2.34, -0.47, 122.974, OUT, F2
605.0755, 605.08, 2.66, -1.59, 87.315, OUT, F1
603.6646, 603.66, 6.46, 2.15, 85.241, OUT, F2
603.6263, 603.63, 3.50, -1.75, 71.858, OUT, F1
602.4269, 602.43, 3.41, 2.27, 76.519, OUT, F2
602.0358, 602.04, 2.24, -1.68, 78.769, OUT, F2
601.0676, 601.07, 2.92, 4.66, 71.858, OUT, F2
601.0009, 601.00, -4.69, 2.34, 122.974, OUT, F1
600.8837, 600.88, -8.19, -0.48, 133.671, OUT, F0
600.2653, 600.27, -1.75, -5.25, 71.858, OUT, F1
600.2440, 600.24, -1.17, 1.17, 71.858, OUT, F2
600.1935, 600.19, 4.21, 3.00, 64.393, OUT, F0
600.1072, 600.11, -6.23, 0.48, 129.170, OUT, F1
599.8891, 599.89, 4.25, -1.59, 87.315, OUT, F2
599.1990, 599.20, 0.00, -1.59, 87.315, OUT, F2
599.1069, 599.11, -2.51, 1.50, 99.047, OUT, F0
598.1570, 598.16, 3.82, 4.37, 83.127, OUT, F2
597.7899, 597.79, 0.56, -2.80, 78.769, OUT, F2
597.6483, 597.65, -2.66, -3.19, 87.315, OUT, F2
597.0471, 597.05, -0.48, -1.93, 133.671, OUT, F0
595.6143, 595.61, 0.00, -2.34, 122.974, OUT, F0
595.3635, 595.36, 5.01, 1.00, 99.047, OUT, F1
594.8348, 594.83, 1.12, -3.92, 78.769, OUT, F2
594.4191, 594.42, 0.54, 2.15, 85.241, OUT, F0
594.3257, 594.33, 3.36, 0.00, 78.769, OUT, F2
593.9147, 593.91, 0.55, -1.64, 83.127, OUT, F2
593.6255, 593.63, 4.54, 5.68, 76.519, OUT, F0
593.3104, 593.31, -3.50, 0.58, 71.858, OUT, F2
592.4651, 592.47, 1.68, 1.12, 78.769, OUT, F0
591.8268, 591.83, -4.25, 1.89, 124.545, OUT, F2
591.6517, 591.65, 3.00, 1.80, 64.393, OUT, F2
591.5023, 591.50, 2.48, 0.50, 145.141, OUT, F1
591.4728, 591.47, -1.06, 1.59, 87.315, OUT, F0
590.6369, 590.64, 1.89, 0.94, 124.545, OUT, F2
590.4081, 590.41, 2.66, 0.00, 87.315, OUT, F1
589.9131, 589.91, 4.08, 5.25, 71.858, OUT, F0
589.6951, 589.70, -3.30, 0.94, 124.545, OUT, F0
589.1621, 589.16, 1.08, -2.15, 85.241, OUT, F0
588.7742, 588.77, 1.45, 0.48, 133.671, OUT, F1
588.5947, 588.59, 5.83, -1.17, 71.858, OUT, F1
588.1536, 588.15, 1.68, -1.68, 78.769, OUT, F0
587.0669, 587.07, 6.02, -1.00, 99.047, OUT, F2
586.8383, 586.84, 4.34, -1.45, 133.671, OUT, F1
585.4334, 585.43, 3.41, -5.11, 76.519, OUT, F1
585.2628, 585.26, 3.19, 2.66, 87.315, OUT, F1
584.8285, 584.83, 5.31, -3.19, 87.315, OUT, F1
584.7379, 584.74, -1.42, 0.47, 124.545, OUT, F2
584.2404, 584.24, -5.01, 1.00, 99.047, OUT, F0
583.6383, 583.64, -5.19, -0.94, 124.545, OUT, F0
583.1376, 583.14, -4.51, 0.50, 99.047, OUT, F0
582.0266, 582.03, 2.53, 0.00, 97.168, OUT, F0
580.6283, 580.63, 3.92, 3.36, 78.769, OUT, F0
579.7880, 579.79, -3.92, 1.12, 78.769, OUT, F2
579.4583, 579.46, 6.55, 1.64, 83.127, OUT, F2
579.4171, 579.42, 4.51, 2.51, 99.047, OUT, F0
579.2940, 579.29, -6.23, 0.00, 129.170, OUT, F1
578.5435, 578.54, -5.19, -2.83, 124.545, OUT, F1
578.5009, 578.50, 2.33, -1.17, 71.858, OUT, F0
578.3638, 578.36, 6.38, 3.19, 87.315, OUT, F0
578.2295, 578.23, 4.08, 1.17, 71.858, OUT, F2
577.7425, 577.74, 2.24, -0.56, 78.769, OUT, F0
577.5125, 577.51, 4.08, -2.33, 71.858, OUT, F1
576.7710, 576.77, -5.19, 3.78, 124.545, OUT, F2
576.5465, 576.55, 4.55, 1.01, 97.168, OUT, F2
576.0315, 576.03, -2.51, -2.01, 99.047, OUT, F0
575.9334, 575.93, 4.25, -1.89, 124.545, OUT, F1
575.6398, 575.64, 5.63, -0.47, 122.974, OUT, F2
575.3528, 575.35, 4.25, 0.53, 87.315, OUT, F2
575.3193, 575.32, -6.14, 0.94, 124.545, OUT, F2
575.0049, 575.00, -2.13, -2.66, 87.315, OUT, F1
574.5115, 574.51, 3.92, 3.92, 78.769, OUT, F2
573.8654, 573.87, 6.55, 1.09, 83.127, OUT, F2
573.5187, 573.52, -3.28, -4.37, 83.127, OUT, F1
572.9212, 572.92, 5.68, -2.27, 76.519, OUT, F1
572.6816, 572.68, 3.00, 1.20, 64.393, OUT, F1
572.4944, 572.49, 2.15, -1.08, 85.241, OUT, F1
572.2231, 572.22, 4.37, -3.82, 83.127, OUT, F2
572.0909, 572.09, -2.24, -3.36, 78.769, OUT, F2
572.0078, 572.01, 0.60, -3.61, 64.393, OUT, F1
571.9446, 571.94, 1.59, -0.53, 87.315, OUT, F2
571.7530, 571.75, -5.66, 0.00, 124.545, OUT, F1
571.1129, 571.11, -0.47, 0.00, 124.545, OUT, F0
571.0771, 571.08, -7.08, -0.47, 124.545, OUT, F0
570.6415, 570.64, 2.80, 2.80, 78.769, OUT, F1
570.5634, 570.56, 3.41, -2.27, 76.519, OUT, F2
570.1908, 570.19, 1.17, 4.08, 71.858, OUT, F2
569.3369, 569.34, 3.36, -2.80, 78.769, OUT, F0
569.2454, 569.25, 0.94, 0.94, 124.545, OUT, F0
568.4299, 568.43, 2.33, -2.92, 71.858, OUT, F1
568.4141, 568.41, -1.50, 0.50, 99.047, OUT, F2
568.1456, 568.15, 5.19, -1.42, 124.545, OUT, F1
568.0955, 568.10, -3.01, -2.01, 99.047, OUT, F0
567.6143, 567.61, -8.15, -3.84, 129.170, OUT, F0
567.0984, 567.10, 0.50, 3.01, 99.047, OUT, F1
567.0280, 567.03, -4.25, -0.47, 124.545, OUT, F0
566.3148, 566.31, -6.14, -1.42, 124.545, OUT, F2
566.2321, 566.23, 4.81, 4.81, 64.393, OUT, F0
565.8746, 565.87, 4.66, 1.75, 71.858, OUT, F0
565.5731, 565.57, 0.58, 2.33, 71.858, OUT, F2
565.4816, 565.48, 1.68, -3.36, 78.769, OUT, F2
565.0349, 565.03, -0.56, 1.12, 78.769, OUT, F1
564.3879, 564.39, 3.92, 2.24, 78.769, OUT, F1
564.2002, 564.20, -2.51, 2.51, 99.047, OUT, F0
563.1989, 563.20, 2.92, 4.08, 71.858, OUT, F1
563.0362, 563.04, 4.08, 3.50, 71.858, OUT, F2
562.9907, 562.99, -6.23, 0.96, 129.170, OUT, F0
562.7163, 562.72, 3.50, 1.75, 71.858, OUT, F0
561.9807, 561.98, 4.48, 1.68, 78.769, OUT, F1
561.9605, 561.96, 3.41, -3.97, 76.519, OUT, F1
561.5086, 561.51, 2.13, -3.72, 87.315, OUT, F0
561.4867, 561.49, -0.53, 5.31, 87.315, OUT, F1
561.4763, 561.48, 0.48, 1.93, 133.671, OUT, F0
560.3789, 560.38, -4.72, 0.00, 124.545, OUT, F1
559.4838, 559.48, 3.36, -1.68, 78.769, OUT, F2
559.2120, 559.21, 2.40, 3.61, 64.393, OUT, F2
559.0357, 559.04, 5.83, 5.25, 71.858, OUT, F0
558.6913, 558.69, 1.17, -5.25, 71.858, OUT, F1
558.3117, 558.31, 0.96, -1.45, 133.671, OUT, F0
558.2328, 558.23, -6.23, 0.00, 129.170, OUT, F2
557.8583, 557.86, -3.97, 1.70, 76.519, OUT, F2
557.2975, 557.30, 6.81, 2.84, 76.519, OUT, F0
556.7729, 556.77, 4.25, -1.42, 124.545, OUT, F1
556.7722, 556.77, 2.51, -2.51, 99.047, OUT, F0
555.8155, 555.82, 2.34, -0.94, 122.974, OUT, F0
555.7800, 555.78, -1.68, -1.12, 78.769, OUT, F1
555.4031, 555.40, 0.00, 0.50, 145.141, OUT, F0
554.6136, 554.61, 5.63, -2.34, 122.974, OUT, F1
554.5792, 554.58, 3.97, -2.84, 76.519, OUT, F0
553.7280, 553.73, 3.28, 3.28, 83.127, OUT, F1
553.4955, 553.50, 3.50, 0.58, 71.858, OUT, F2
552.7326, 552.73, 3.51, -4.51, 99.047, OUT, F1
552.4582, 552.46, 0.00, -0.56, 78.769, OUT, F1
552.0009, 552.00, -1.45, 1.93, 133.671, OUT, F0
551.9046, 551.90, -5.19, 1.42, 124.545, OUT, F2
551.3291, 551.33, 1.06, 0.53, 87.315, OUT, F2
551.3074, 551.31, 1.59, -1.06, 87.315, OUT, F0
551.2172, 551.22, 2.34, 0.94, 122.974, OUT, F1
550.6582, 550.66, 1.09, 1.64, 83.127, OUT, F0
550.5060, 550.51, 0.00, -2.15, 85.241, OUT, F0
550.0888, 550.09, 1.50, -3.01, 99.047, OUT, F0
549.1684, 549.17, 0.00, 4.37, 83.127, OUT, F2
548.7802, 548.78, 3.01, -1.00, 99.047, OUT, F2
548.6585, 548.66, 5.25, 0.58, 71.858, OUT, F0
548.5873, 548.59, -2.27, -0.57, 76.519, OUT, F2
548.0345, 548.03, 3.72, 0.53, 87.315, OUT, F1
547.9714, 547.97, -1.59, -2.66, 87.315, OUT, F2
547.7360, 547.74, 2.01, -1.00, 99.047, OUT, F2
547.6329, 547.63, -0.47, 1.42, 124.545, OUT, F0
546.1777, 546.18, 2.27, -3.41, 76.519, OUT, F2
545.4450, 545.45, -4.51, 3.01, 99.047, OUT, F2
545.3988, 545.40, 5.11, -1.14, 76.519, OUT, F0
545.1656, 545.17, 3.01, 1.50, 99.047, OUT, F1
545.0188, 545.02, 4.37, 0.55, 83.127, OUT, F1
544.8678, 544.87, 1.00, 2.01, 99.047, OUT, F0
543.9281, 543.93, 6.55, 2.18, 83.127, OUT, F2
542.7078, 542.71, -1.09, -1.09, 83.127, OUT, F2
541.6182, 541.62, 3.97, 2.27, 76.519, OUT, F2
541.4883, 541.49, 3.36, -1.68, 78.769, OUT, F0
541.1614, 541.16, 0.00, -3.92, 78.769, OUT, F2
540.6814, 540.68, 6.16, -0.56, 78.769, OUT, F1
